leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
75,530,B,1,1,0.0,150.0,0.00,0.00,1.50,DEA, DIATOM-FORAMINIFER NANNOFOSSIL OOZE AND MARL," OLIVE,OLIVE GRAY",, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 00000000
75,530,B,1,2,0.0,80.0,0.00,1.50,2.30,DEA, DIATOM-FORAMINIFER NANNOFOSSIL OOZE AND MARL," OLIVE,OLIVE GRAY",, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 00000000
75,530,B,1,CC,0.0,12.0,0.00,2.40,2.42,DEA, DIATOM FORAMINIFER NANNOFOSSIL OOZE," OLIVE,OLIVE GRAY", MOTTLING, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 00000000
75,530,B,2,1,0.0,150.0,2.40,2.40,3.90,DEA," FORAMINIFER-NANNOFOSSIL-DIATOM MARL,SARL, OOZE"," OLIVE GRAY,OLIVE", BEDDING, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 00000000
75,530,B,2,2,0.0,150.0,2.40,3.90,5.40,DEA," FORAMINIFER-NANNOFOSSIL-DIATOM MARL,SARL, OOZE"," OLIVE GRAY,OLIVE", BEDDING, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 00000000
75,530,B,2,3,0.0,123.0,2.40,5.40,6.63,DEA," FORAMINIFER-NANNOFOSSIL-DIATOM MARL,SARL, OOZE"," OLIVE GRAY,OLIVE", BEDDING, MODERATELY DISTURBED,,," FORAMINIFERS, NANNOFOSSILS",, SOFT, 22212220.3450
75,530,B,3,1,0.0,150.0,6.80,6.80,8.30,DEA," FORAMINIFER NANNOFOSSIL DIATOM MARL,SARL, OOZE"," OLIVE,OLIVE GRAY,DUSKY YELLOW GREEN"," BEDDING,BURROWS,TURBIDITES,MOTTLING", MODERATELY DISTURBED,,," NANNOFOSSILS,FORAMINIFER",, SOFT, 22212220.3450
75,530,B,3,2,0.0,150.0,6.80,8.30,9.80,DEA," FORAMINIFER NANNOFOSSIL DIATOM MARL,SARL, OOZE"," OLIVE,OLIVE GRAY,DUSKY YELLOW GREEN"," BEDDING,BURROWS,TURBIDITES,MOTTLING", MODERATELY DISTURBED,,," NANNOFOSSILS,FORAMINIFER",, SOFT, 22212220.3450
75,530,B,3,3,0.0,136.0,6.80,9.80,11.16,DEA," FORAMINIFER NANNOFOSSIL DIATOM MARL,SARL, OOZE"," OLIVE,OLIVE GRAY,DUSKY YELLOW GREEN"," BEDDING,BURROWS,TURBIDITES,MOTTLING", MODERATELY DISTURBED,,," NANNOFOSSILS,FORAMINIFER",, SOFT, 00000000
75,530,B,3,CC,0.0,10.0,6.80,11.28,11.28,DEA," FORAMINIFER NANNOFOSSIL DIATOM MARL,SARL, OOZE"," OLIVE,OLIVE GRAY,DUSKY YELLOW GREEN"," BEDDING,BURROWS,TURBIDITES,MOTTLING", MODERATELY DISTURBED,,," NANNOFOSSILS,FORAMINIFER",, SOFT, 11111210.2220
