leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DACHN0030,Achnanthes lanceolata,1%,  ,1,e472d463136f02680589c437e02b599a,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DACTI0160,Actinocyclus ochotensis,2%,  ,1,13b98586990a2cc7b681761ea8e8578d,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DAULC0020,Aulacosira granulata,1%,  ,1,ee04e8a7aee407f1c8bd919c63d79ed8,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DBACT0030,Bacteriastrum varians,1%,  ,1,66a6c172fa25a5c54322eaf4189b077d,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DCOCC0260,Cocconeis scutellum,1%,  ,1,5b50918ea20a1a49b0500c74f0cc7837,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DCOSC0580,Coscinodiscus nodulifer,2%,  ,1,525f5096ff6d23cfb0af3c0deee05d1f,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DCOSC0771,Coscinodiscus radiatus (q),3%,  ,1,b5628868d70fe88fec6a28e6fcbbdd21,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DCYCL0045,Cyclotella striata,2%,  ,1,3ad4b2785868c10b36c69e674a106143,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DDELP0040,Delphineis surirella,1%,  ,1,767f1a27be2a3a18c68a62e19a56f563,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DDIAT0027,Diatoma hiemale mesodon,2%,  ,1,34dc8ad4c1e57b0ebb11212ee929fc47,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DFRAG0010,Fragilaria sp.,2%,  ,2,de23add7f94850c692e1193390bf428d,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DGOMP0010,Gomphonema sp.,2%,  ,2,4bcf895fa2788bc4cfbeb94f8a198279,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DNAVI0010,Navicula sp.,2%,  ,2,2d06b6615170cf0196503b9fb0ffe39f,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DNITZ0380,Nitzschia marina,1%,  ,2,92d2fdf23f3f5afb8895f299957b4cad,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DNITZ0611,Nitzschia seriata (q),1%,  ,2,db5f9f8131a14e3124742da88fccb6fc,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DNITZ0620,Nitzschia sicula,1%,  ,2,a4105d102a1d201d57ca69e170287b8e,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DODON0011,Odontella sp. (q),3%,  ,2,5f12eb24821bbaab54d9c5c75eaeee4d,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DPARA0010,Paralia sulcata,2%,  ,2,69e97701e3942676c114049194f5ca70,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DPSED0010,Pseudoeunotia doliolus,TRACE,  ,2,7a8e47c729efaf807850e70c413e5cae,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DRHIZ0050,Rhizosolenia bergonii,3%,  ,2,707b7f6a636136a3c28d15a08559d1bf,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DRHIZ0295,Rhizosolenia seligera,TRACE,  ,3,baf2318aaa4ef1765d860a4bb8a8cb7e,87-583A-1-1
87,583,A,1,1,63.0,64.0,0.00,0.64,29,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,400,DSYNE0060,Synedra ulna,4%,  ,3,f3eb5764c92c2b009f2b965781c92227,87-583A-1-1
