leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
87,583,A,1,1,0.0,150.0,0.00,0.00,1.50,JC, MUD,,,,,,,, SOFT, 00000000,8aa13090a040c064ff9124b3052cc61a,87-583A-1-1
87,583,A,1,2,0.0,150.0,0.00,1.50,3.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,01c04a97737555882538ddeeac0003a4,87-583A-1-2
87,583,A,1,3,0.0,78.0,0.00,3.00,3.78,JC, MUD,,,,,,,, SOFT, 00000000,8fa08702a72f78e2190760df01cc7f4c,87-583A-1-3
87,583,A,2,1,0.0,150.0,4.00,4.00,5.50,COUL, MUD,,,,,,,, SOFT, 00000000,e9ea6f992e9f6d33628f5738f27d8a1c,87-583A-2-1
87,583,A,2,2,0.0,150.0,4.00,5.50,7.00,JC, MUD,,,,,,,, SOFT, 00000000,e427dd86c8960da4423ab118fc3ee3dd,87-583A-2-2
87,583,A,2,3,0.0,150.0,4.00,7.00,8.50,JC, MUD,,,,,,,, SOFT, 00000000,c1799ad3d3fc5fa0de23ef1d8fc7b537,87-583A-2-3
87,583,A,2,4,0.0,12.0,4.00,8.50,8.62,JC, MUD,,,,,,,, SOFT, 00000000,91c87436edfc7d281be5e3e5d42951fb,87-583A-2-4
87,583,A,2,CC,0.0,28.0,4.00,8.72,8.90,JC, MUD,,,,,,,, SOFT, 00000000,4c3e6728a2adaea360e5b6296cadeccb,87-583A-2-CC
87,583,A,3,1,0.0,150.0,9.00,9.00,10.50,JC, MUD,,,,,,,, SOFT, 00000000,d7580f2b2ed92855ed83ce8c5f13d666,87-583A-3-1
87,583,A,3,2,0.0,150.0,9.00,10.50,12.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,228e69352197c4c794a031f9409f8e33,87-583A-3-2
87,583,A,3,3,0.0,150.0,9.00,12.00,13.50,JC," MUD,SILT",,,,,,,, SOFT, 00000000,2ef588a11ae7b35d911d63a592bafa28,87-583A-3-3
87,583,A,3,4,0.0,50.0,9.00,13.50,14.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,afc3a86cae0ca8e2b28d74960757d17c,87-583A-3-4
87,583,A,3,CC,0.0,19.0,9.00,14.10,14.19,JC," MUD,SILT",,,,,,,, SOFT, 00000000,06a88d9e398222dd76820f3c471a6e56,87-583A-3-CC
87,583,A,4,1,0.0,150.0,14.00,14.00,15.50,AJS," MUD,SILT",,,,,,,, SOFT, 00000000,1c77822bc65a7e9c52a1293e03edd3fe,87-583A-4-1
87,583,A,4,2,0.0,150.0,14.00,15.50,17.00,AJS," MUD,SILT",,,,,,,, SOFT, 00000000,460e6737a05d3f9615f5f5b2f854e90f,87-583A-4-2
