Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
127, 795,A,Initial Reports          ,      35.000,    0.730000,Brunes/Matuyama
,,,,,,
127, 795,A,Initial Reports          ,      87.000,    1.660000,Top of Olduvai
,,,,,,
127, 795,A,Initial Reports          ,     151.900,    2.500000,LAD of Neodenticula kamtschatica
,,,,,,
127, 795,A,Initial Reports          ,     200.900,    3.500000,FAD of Neodenticula koizumii
,,,,,,
127, 795,A,Initial Reports          ,     327.200,    5.300000,Base of Thalassiosira oestrupii Zone
,,,,,,
