Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 667,A,Post Moratorium          ,       6.750,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
108, 667,A,Post Moratorium          ,      12.850,    0.910000,FO Globorotalia inflata
,,,,,,
108, 667,A,Post Moratorium          ,      23.150,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 667,A,Post Moratorium          ,      23.160,    1.890000,LO Discoaster brouweri
,,,,,,
108, 667,A,Post Moratorium          ,      23.200,    2.070000,FO acme Discoaster triradiatus
,,,,,,
108, 667,A,Post Moratorium          ,      28.600,    2.090000,LO Globorotalia exilis
,,,,,,
108, 667,A,Post Moratorium          ,      33.000,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 667,A,Post Moratorium          ,      36.050,    2.450000,LO Discoaster surculus
,,,,,,
108, 667,A,Post Moratorium          ,      41.100,    2.650000,LO Discoaster tamalis
,,,,,,
108, 667,A,Post Moratorium          ,      42.100,    2.785000,LO Dentogloboquadrina altispira
,,,,,,
108, 667,A,Post Moratorium          ,      49.200,    3.450000,LO Sphenolithus spp.
,,,,,,
108, 667,A,Post Moratorium          ,      51.900,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
108, 667,A,Post Moratorium          ,      63.050,    3.700000,LO Amaurolithus spp.
,,,,,,
108, 667,A,Post Moratorium          ,      77.050,    4.600000,FO Ceratolithus rugosus
,,,,,,
108, 667,A,Post Moratorium          ,      82.400,    5.000000,FO Ceratolithus acutus
,,,,,,
108, 667,A,Post Moratorium          ,      84.650,    5.600000,LO Discoaster quinqueramus
,,,,,,
108, 667,A,Post Moratorium          ,     101.050,    5.920000,FO Globorotalia margaritae
,,,,,,
108, 667,A,Post Moratorium          ,     107.550,    6.500000,FO Amaurolithus primus
,,,,,,
108, 667,A,Post Moratorium          ,     110.550,    7.070000,LO Neogloboquadrina humerosa
,,,,,,
108, 667,A,Post Moratorium          ,     119.150,    8.200000,FO Discoaster quinqueramus
,,,,,,
108, 667,A,Post Moratorium          ,     129.550,    9.450000,LO Neogloboquadrina acostaensis
,,,,,,
108, 667,A,Post Moratorium          ,     157.800,   14.000000,FO Triquetrorhabdulus rugosus
,,,,,,
108, 667,A,Post Moratorium          ,     158.100,   11.600000,LO Cyclicargolithus floridanus
,,,,,,
108, 667,A,Post Moratorium          ,     160.600,   14.400000,LO Sphenolithus heteromorphus
,,,,,,
108, 667,A,Post Moratorium          ,     166.400,   16.000000,LO Helicosphaera ampliaperta
,,,,,,
108, 667,A,Post Moratorium          ,     207.850,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
108, 667,A,Post Moratorium          ,     211.500,   17.400000,LO Sphenolithus belemnos
,,,,,,
108, 667,A,Post Moratorium          ,     237.250,   21.500000,FO Sphenolithus belemnos
,,,,,,
108, 667,A,Post Moratorium          ,     254.100,   23.200001,FO Discoaster druggii
,,,,,,
108, 667,A,Post Moratorium          ,     293.200,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
108, 667,A,Post Moratorium          ,     347.750,   28.200001,LO Sphenolithus distentus
,,,,,,
108, 667,A,Post Moratorium          ,     370.400,   30.200001,FO Sphenolithus ciperoensis
,,,,,,
