leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
67,499,B,1,CC,0.0,13.0,201.00,201.10,201.13,AZE, BIOGENIC MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT*, 00000000,f30922af5e44eecd0ea318f38849453d
67,499,B,1,CC,13.0,16.0,201.00,201.13,201.16,AZE, NANNOFOSSIL OOZE," WHITE,PALE BROWN*",,,,,,, SOFT, 00000000,988e9aa02793597e61f9afb113fe9c0e
67,499,B,2,1,0.0,68.0,210.50,210.50,211.18,COW, NANNOFOSSIL OOZE," REDDISH BROWN,GREENISH GRAY",, GREATLY DISTURBED*, PEBBLES,,,, SOFT, 00000000,adac729b14c07fc9f927642ce52ef348
67,499,B,2,1,68.0,150.0,210.50,211.18,212.00,COW, NANNOFOSSIL CHALK, BROWNISH WHITE,, MODERATELY DISTURBED*,,,,, FIRM, 00000000,4071080dc55eff9380c4239884b40a03
67,499,B,2,2,0.0,80.0,210.50,212.00,212.80,COW, NANNOFOSSIL CHALK," ORANGE BROWN,GRAY",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, FIRM, 00000000,2bcccf39ac7df7a1d699b488e125a5e2
67,499,B,3,1,0.0,75.0,220.00,220.00,220.75,COW, NANNOFOSSIL OOZE, ORANGE BROWN,, GREATLY DISTURBED*,,,,, SOFT, 00000000,197052ddc639f963f88901b14be52885
67,499,B,3,1,75.0,150.0,220.00,220.75,221.50,COW, NANNOFOSSIL CHALK, LIGHT ORANGE,, MODERATELY DISTURBED*,,,,, FIRM, 00000000,3bd1f969e0c162bbbb953cad33567070
67,499,B,3,2,0.0,120.0,220.00,221.50,222.70,COW, NANNOFOSSIL OOZE, ORANGE,, GREATLY DISTURBED*,,,,, SOFT, 00000000,a9d51f12e9df6facbde9445b4df581e4
67,499,B,3,3,0.0,150.0,220.00,223.00,224.50,COW," NANNOFOSSIL CHALK,NANNO OOZE"," ORANGE,GRAY",, MODERATELY TO GREATLY DISTURBED*,,,,,, 00000000,a75a78eb3bc6bfff869fad32b8064032
67,499,B,3,4,0.0,140.0,220.00,224.50,225.90,COW, NANNOFOSSIL OOZE, ORANGE,, GREATLY DISTURBED*,,,,, SOFT, 00000000,169262835e9fae1d779f8b015d24812a
