Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
127, 794,A,Post Moratorium          ,      24.600,    0.730000,Brunhes/Matuyama
,,,,,,
127, 794,A,Post Moratorium          ,      31.100,    0.900000,Top Jaramillo
,,,,,,
127, 794,A,Post Moratorium          ,      34.100,    0.980000,Base Jaramilo
,,,,,,
127, 794,A,Post Moratorium          ,      54.600,    1.660000,Top Olduvai
,,,,,,
127, 794,A,Post Moratorium          ,      58.800,    1.880000,Base Olduvai
,,,,,,
127, 794,A,Post Moratorium          ,      75.400,    2.470000,Matuyama/Gauss
,,,,,,
127, 794,A,Post Moratorium          ,      89.800,    2.920000,Top Kaena
,,,,,,
127, 794,A,Post Moratorium          ,      92.300,    2.990000,Base Kaena
,,,,,,
127, 794,A,Post Moratorium          ,      95.500,    3.080000,Top Mammoth
,,,,,,
127, 794,A,Post Moratorium          ,      98.800,    3.180000,Base Mammoth
,,,,,,
127, 794,A,Post Moratorium          ,     108.200,    3.400000,Gauss/Gilbert
,,,,,,
127, 794,A,Post Moratorium          ,     125.100,    3.880000,Top Cochiti
,,,,,,
127, 794,A,Post Moratorium          ,     126.700,    3.970000,Base Cochiti
,,,,,,
127, 794,A,Post Moratorium          ,     133.800,    4.100000,Top Nunivak
,,,,,,
127, 794,A,Post Moratorium          ,     135.900,    4.240000,Base Nunivak
,,,,,,
127, 794,A,Post Moratorium          ,     139.900,    4.400000,Top Sidufjiall
,,,,,,
127, 794,A,Post Moratorium          ,     140.400,    4.470000,Base Sidufjiall
,,,,,,
127, 794,A,Post Moratorium          ,     143.800,    4.570000,Top Thvera
,,,,,,
127, 794,A,Post Moratorium          ,     148.500,    4.770000,Base Thvera
,,,,,,
