Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 851,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      15.090,    0.730000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      18.950,    0.910000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      20.480,    0.980000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      33.700,    1.660000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      35.910,    1.880000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      48.650,    2.470000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      57.850,    2.920000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      59.060,    2.990000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      60.830,    3.080000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      63.000,    3.180000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      68.100,    3.400000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      77.350,    3.880000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      79.950,    3.970000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,      97.400,    4.660000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     116.470,    4.980000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     168.000,    6.100000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     199.700,    6.750000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     226.390,    7.500000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     315.000,    9.940000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
138, 851,B,Initial Reports          ,     363.190,   10.900000,By site only; depth=mcd; Leg 138 IR vol 2; p 931
,,,,,,
