Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 659,A,Initial Reports          ,      22.800,    0.730000,Brunhes/Matuyama
,,,,,,
108, 659,A,Initial Reports          ,      28.600,    0.910000,Matuyama/Jaramillo
,,,,,,
108, 659,A,Initial Reports          ,      50.550,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 659,A,Initial Reports          ,      55.600,    1.890000,LO Discoaster brouweri
,,,,,,
108, 659,A,Initial Reports          ,      60.550,    2.070000,FO Discoaster triradiatus acme
,,,,,,
108, 659,A,Initial Reports          ,      65.200,    2.200000,LO Globorotalia miocenica
,,,,,,
108, 659,A,Initial Reports          ,      70.250,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 659,A,Initial Reports          ,      82.800,    2.650000,LO Discoaster tamalis
,,,,,,
108, 659,A,Initial Reports          ,      84.300,    2.900000,LO Dendrogloboquadrina altispira
,,,,,,
108, 659,A,Initial Reports          ,      89.000,    3.000000,LO Sphaeroidinellopsis seminulina
,,,,,,
108, 659,A,Initial Reports          ,     123.650,    3.400000,LO Globorotalia margaritae
,,,,,,
108, 659,A,Initial Reports          ,     124.050,    3.700000,LO Amaurolithus spp.
,,,,,,
108, 659,A,Initial Reports          ,     136.050,    3.900000,LO Globigerina nepenthes
,,,,,,
108, 659,A,Initial Reports          ,     139.750,    4.600000,FO Ceratolithus rugosus
,,,,,,
108, 659,A,Initial Reports          ,     149.950,    5.600000,LO Discoaster quinqueramus
,,,,,,
108, 659,A,Initial Reports          ,     183.700,    8.200000,FO Discoaster quinqueramus
,,,,,,
108, 659,A,Initial Reports          ,     186.200,    8.300000,LO Discoaster bollii
,,,,,,
108, 659,A,Initial Reports          ,     190.000,    8.750000,LO Catinaster calyculus
,,,,,,
108, 659,A,Initial Reports          ,     190.050,    8.850000,LO Discoaster hamatus
,,,,,,
108, 659,A,Initial Reports          ,     190.100,    9.000000,LO Catinaster coalitus
,,,,,,
108, 659,A,Initial Reports          ,     195.400,   10.000000,FO Discoaster hamatus
,,,,,,
108, 659,A,Initial Reports          ,     199.900,   10.800000,FO Catinaster coalitus
,,,,,,
108, 659,A,Initial Reports          ,     212.050,   11.300000,FO Globigerina nepenthes
,,,,,,
108, 659,A,Initial Reports          ,     213.650,   14.400000,LO Sphenolithus heteromorphus
,,,,,,
108, 659,A,Initial Reports          ,     240.550,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
108, 659,A,Initial Reports          ,     240.560,   17.400000,LO Sphenolithus belemnos
,,,,,,
108, 659,A,Initial Reports          ,     247.650,   23.200001,FO Discoaster drugii
,,,,,,
108, 659,A,Initial Reports          ,     253.100,   23.700001,LO Discoaster bisectus
,,,,,,
