leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
65,482,C,1,1,0.0,16.0,44.50,44.50,44.66,RAN, CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED, GAS FEATURES*,,,, FIRM, 33211000,fc07647f1b607000bd0d8c66dcbf8a6a,65-482C-1-1
65,482,C,1,1,35.0,121.0,44.50,44.85,45.71,RAN, CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED, GAS FEATURES*,,,, FIRM,,77277fecefb6a2a2d25ba3de9c22811d,65-482C-1-1
65,482,C,1,2,30.0,43.0,44.50,46.30,46.43,RAN, CLAY, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, FIRM,,b383f3f02895ffa8576bfd548d302fb1,65-482C-1-2
65,482,C,1,2,49.0,60.0,44.50,46.49,46.60,RAN, CLAY, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, FIRM,,7932237deb6bec6582417b0dcbf99155,65-482C-1-2
65,482,C,1,2,74.0,150.0,44.50,46.74,47.50,RAN, CLAY, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, FIRM,,37c8d5bc5ff005c8582465da02ba7784,65-482C-1-2
65,482,C,1,3,0.0,35.0,44.50,47.50,47.85,RAN, CLAY, OLIVE GRAY,, MODERATELY DISTURBED, GAS FEATURES*,,,, FIRM,,0f7bbbed5807fe00296cae87d43cc048,65-482C-1-3
65,482,C,1,CC,0.0,12.0,44.50,47.99,48.01,RAN, CLAY, OLIVE GRAY,,,  *,,,, FIRM,,5bd86d94029b05bd1b6540b15d44b559,65-482C-1-CC
65,482,C,2,1,0.0,120.0,54.00,54.00,55.20,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,7869a88da577100c41341bfdf9fa5211,65-482C-2-1
65,482,C,2,2,0.0,120.0,54.00,55.50,56.70,RAN, MUD (SILTY CLAY), OLIVE GRAY,,,  *,,,, FIRM,,c079c63975342b65824c4c6f6728d65a,65-482C-2-2
65,482,C,2,3,5.0,102.0,54.00,57.05,58.02,RAN, CLAY, OLIVE GRAY,,,  *,,,, FIRM,,7d303161934519e2bcf3a411437a8cb9,65-482C-2-3
65,482,C,3,1,0.0,150.0,63.50,63.50,65.00,RAN," SILTY CLAY,SILTY SAND"," OLIVE BLACK,OLIVE GRAY"," BEDDING,BURROWS", SLIGHTLY TO MODERATELY DISTURBED*,,,,, SOFT,,7d78f85c2e24a2726ece42a0a9875d8e,65-482C-3-1
65,482,C,3,2,0.0,94.0,63.50,65.00,65.94,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT, 33213000,a9c51b1708e71ba9f55cca74b04812e3,65-482C-3-2
65,482,C,3,2,101.0,150.0,63.50,66.01,66.50,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT, 33213000,06de827c66df2a0666d6c7751b0e7c57,65-482C-3-2
65,482,C,3,3,0.0,120.0,63.50,66.50,67.70,RAN, SILTY CLAY," OLIVE BLACK,OLIVE GRAY",, MODERATELY DISTURBED,  *,,,, FIRMER,,db2bb19324fe7e6edb5dd6fead8b72ba,65-482C-3-3
65,482,C,3,4,0.0,120.0,63.50,68.00,69.20,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,558e64aec7dc886a8cb0b4f679f98500,65-482C-3-4
65,482,C,3,5,0.0,150.0,63.50,69.50,71.00,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,9e2a8cff264f0ebb4f8638ea0a48ffd5,65-482C-3-5
65,482,C,3,6,0.0,150.0,63.50,71.00,72.50,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,d89301263b826e87a8f39dc411269f22,65-482C-3-6
65,482,C,3,7,25.0,35.0,63.50,72.75,72.85,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,cd7be1b44e7cfad28ac6c4b8002be348,65-482C-3-7
65,482,C,3,CC,0.0,33.0,63.50,72.95,73.18,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, FIRM,,e1c2d6fc3857a1e6bfad823736f7cb7a,65-482C-3-CC
65,482,C,4,1,0.0,150.0,73.00,73.00,74.50,RAN," ""MUD"" (SILTY CLAY)", OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,,b85fdf10d49ea58e0baba31d55577ed6,65-482C-4-1
65,482,C,4,2,0.0,150.0,73.00,74.50,76.00,RAN, SILTY CLAY, OLIVE GRAY, MOTTLING, SLIGHTLY DISTURBED,  *,,,, SOFT,,d78d0eaac74703a1655bed459b0aa552,65-482C-4-2
65,482,C,4,3,0.0,150.0,73.00,76.00,77.50,RAN, SILTY CLAY, OLIVE GRAY,,,  *,,,, SOFT,,4f094bc10b941002060de6779efa5258,65-482C-4-3
65,482,C,4,4,0.0,120.0,73.00,77.50,78.70,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRMER,,91ae53962e39d7ddaa901b4272fba81c,65-482C-4-4
65,482,C,4,5,4.0,120.0,73.00,79.04,80.20,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,,f1ca8676c2b86cceac84d5ad96994978,65-482C-4-5
65,482,C,4,6,0.0,150.0,73.00,80.50,82.00,RAN, SILTY CLAY, OF D MODERATELY DISTURBED,,,  *,,,, SOFT,,fc38aa7c5faca2812c3d0b67dcce17c9,65-482C-4-6
65,482,C,4,7,0.0,42.0,73.00,82.00,82.42,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRMER,,e2e9d96b4c1d9bf1ab8a8c531825486a,65-482C-4-7
65,482,C,5,1,89.0,150.0,82.50,83.39,84.00,RAN, SILTY CLAY, OLIVE GRAY,,, GAS FEATURES*,,,, SOFT,,0db7356f7e7e158688c19005bbd75536,65-482C-5-1
65,482,C,5,2,0.0,150.0,82.50,84.00,85.50,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,124141ee42d3ada56f7ccedaea9a03e7,65-482C-5-2
65,482,C,5,3,0.0,150.0,82.50,85.50,87.00,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,95a5343a245c3d57c71811ec546bd48a,65-482C-5-3
65,482,C,5,4,0.0,120.0,82.50,87.00,88.20,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,780d86a8680f64d1e239acb807115c75,65-482C-5-4
65,482,C,5,5,0.0,120.0,82.50,88.50,89.70,RAN, SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM,,3ff694ed70fa288c4b9711bcf47638ad,65-482C-5-5
