leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
120,749,B,001,Hydraulic (Advanced) Piston Core,01,HOW,000,,,150,,,diatom ooze with foraminifers and sand (0-12cm); calcareous siliceous ooze (12-24cm); nannofossil ooze (24-150cm),very pale brown (0-12cm); gray/light gray (12-24cm); white (24-150cm),10yr 8/3 (0-12cm); 10yr 6/1 (12-24cm); n8/ (24-150cm),"scoured, sharp contact (24cm); minor bioturbation (24-150cm); burrowing (12-24,42-56,60-65,75-85,117-121cm)",soupy (0-20cm); slightly disturbed (20-150cm),"ice-rafted debris(basalt & pumice @ 18-24cm; burrowed into nanno ooze @ 12-24,42-56,60-65,75-85,117-121cm)","ice-rafted debris (18-24cm) includes quartzite, granite, basalt, pumice & k-feldspar",diatoms and forams (0-12cm); nannos (24-150cm),"scoured, sharp contact (24cm); ice-rafted debris (burrowed into nanno ooze @ 12-24,42-56,60-65,75-85,117-121cm); possible lag deposit (12-24cm)",,,H,-58.71720,76.40750,0000.00,0,150
120,749,B,001,Hydraulic (Advanced) Piston Core,02,HOW,000,,,150,,,nannofossil ooze,white with gray burrow patch at 85cm and slight darkening below 94cm,10yr 9/1,burrow patch (85cm),slightly disturbed (0-135cm); highly disturbed (135-150cm),,,nannos,flow-in below 136cm; gradational contact (94cm),,,H,-58.71720,76.40750,0001.50,150,300
120,749,B,001,Hydraulic (Advanced) Piston Core,03,HOW,000,,,145,,,nannofossil ooze,white,10yr 9/1,faint mottles,highly disturbed,,,nannos,"flow-in, vertical streaking",relatively firm,,H,-58.71720,76.40750,0003.00,300,445
120,749,B,001,Hydraulic (Advanced) Piston Core,03,HOW,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-58.71720,76.40750,0003.00,445,450
120,749,B,001,Hydraulic (Advanced) Piston Core,04,HOW,000,,,138,,,nannofossil ooze,white,10yr 9/1,,highly disturbed,,,nannos,"flow-in, vertically streaked",firm,,H,-58.71720,76.40750,0004.50,450,588
120,749,B,002,Hydraulic (Advanced) Piston Core,01,HOL,000,,,150,,,nannofossil ooze; void (128-150cm),white with pale yellow ash-rich area at 114-128cm,2.5y 8/2 with 2.5y 7/4 ash-rich area at 114-128cm,,highly disturbed,ash-rich area (114-128cm); pebbles (0-31cm),ash-rich area (114-128cm),nannos,flow-in,,,H,-58.71720,76.40750,0005.80,580,730
120,749,B,002,Hydraulic (Advanced) Piston Core,02,BRE,000,,,150,,,"nannofossil ooze (0-88,95-145cm); nannofossil ooze with diatoms or foraminifer nannofossil ooze (88-95cm); void (145-150cm)",white with pale yellow? at 88-95cm,2.5y n8/ with 2.5y 7/4? at 88-95cm,,highly disturbed (0-70cm); slightly disturbed (70-145cm),trace of ash (88-95cm),trace of ash (88-95cm),"forams (88-95cm); nannos; diatoms (76,88-95?cm)",flow-in (0-70cm),,,H,-58.71720,76.40750,0007.30,730,880
120,749,B,002,Hydraulic (Advanced) Piston Core,03,HOL,000,,,147,,,nannofossil ooze,white (slightly more tan at 102-147cm); scattered black flecks,2.5y n8/,,slightly disturbed,,scattered black pyrite? flecks,nannos; diatoms?,,,,H,-58.71720,76.40750,0008.80,880,1027
120,749,B,002,Hydraulic (Advanced) Piston Core,03,BRE,147,,,150,,,physical properties sample?,,,,,,,,,,,H,-58.71720,76.40750,0008.80,1027,1030
120,749,B,002,Hydraulic (Advanced) Piston Core,04,BRE,000,,,135,,,"nannofossil ooze (30-95cm); nannofossil ooze with diatoms (0-30,95-135cm)",white (beige at 30-94cm?); scattered rare black flecks,2.5y 8/2,,slightly disturbed,,scattered black pyrite? flecks,"diatoms (0-30,95-135cm); nannos",,,,H,-58.71720,76.40750,0010.30,1030,1165
120,749,B,002,Hydraulic (Advanced) Piston Core,04,BRE,135,,,150,,,organic geochemistry sample?,,,,,,,,,,,H,-58.71720,76.40750,0010.30,1165,1180
120,749,B,002,Hydraulic (Advanced) Piston Core,05,HOL,000,,,150,,,nannofossil ooze,"white (off white at 9-150cm); scattered, rare black flecks",not indicated in visual core description,,slightly disturbed,,"scattered, rare pyrite? flecks",nannos,,,,H,-58.71720,76.40750,0011.80,1180,1330
120,749,B,002,Hydraulic (Advanced) Piston Core,06,BRE,000,,,150,,,"nannofossil ooze (0-45,95-150cm); nannofossil ooze with diatoms (45-95cm)","whtie (slightly more tan at 0-45,95-150cm); scattered, rare black flecks",not indicated in visual core description,minor bioturbation (95-150cm),slightly disturbed,,"scattered, rare pyrite flecks?",diatoms (45-95cm); nannos,,,,H,-58.71720,76.40750,0013.30,1330,1480
120,749,B,002,Hydraulic (Advanced) Piston Core,07,HOL,000,,,025,,,nannofossil ooze,not indicated in visual core description,not indicated in visual core description,,slightly disturbed,,,nannos,,,,H,-58.71720,76.40750,0014.80,1480,1505
120,749,B,002,Hydraulic (Advanced) Piston Core,CC,BRE,000,,,020,,,nannofossil ooze,tan?,not indicated in visual core description,,slightly disturbed,,,"forams?, nannos",,,,H,-58.71720,76.40750,0015.03,1503,1523
120,749,B,003,Hydraulic (Advanced) Piston Core,01,HOL,000,,,150,,,nannofossil ooze (64-139cm); nannofossil ooze with foraminifers (0-64cm); void (139-150cm),white (more tan at 0-64cm),2.5y 8/2 (0-64cm); 2.5y n8/ (64-139cm),,highly disturbed? (0-10cm),,,forams (0-64cm); nannos; thin mollusk fragments (112cm),gradational contact (64cm),,,H,-58.71720,76.40750,0015.30,1530,1680
120,749,B,003,Hydraulic (Advanced) Piston Core,02,BRE,000,,,150,,,"nannofossil ooze (27-60,100-150cm); nannofossil ooze with foraminifers (0-27,60-100cm)","white to gray mottled with light gray (0-27cm); white (27-69,100-150cm); white with tan speckles (60-100cm); black  pecks (50-70cm)",2.5y n8/ with n7/ mottles (0-27cm); 2.5y 8/2 (27-150cm),minor bioturbation (0-33cm); mottling (0-27cm),,ash-enriched (50-70cm),"ash-enriched (50-70cm); pyrite (0-27,60-100cm)","forams (0-27,60-100cm); nannos","gradational contacts (27,60,100cm)",,,H,-58.71720,76.40750,0016.80,1679,1829
120,749,B,003,Hydraulic (Advanced) Piston Core,03,HOL,000,,,150,,,nannofossil ooze,white,2.5y n8/,,,,,nannos,,,,H,-58.71720,76.40750,0018.30,1829,1979
120,749,B,003,Hydraulic (Advanced) Piston Core,04,BRE,000,,,150,,,nannofossil ooze,white,2.5y n8/,minor bioturbation (100-130cm),,,,nannos,,,,H,-58.71720,76.40750,0019.80,1979,2129
120,749,B,003,Hydraulic (Advanced) Piston Core,05,HOL,000,,,120,,,nannofossil ooze,white,2.5y n8/,minor bioturbation,,,,nannos,,,,H,-58.71720,76.40750,0021.30,2130,2250
120,749,B,003,Hydraulic (Advanced) Piston Core,05,HOL,120,,,150,,,organic geochemistry sample (120-145cm); interstitial water sample (145-150cm),,,,,,,,,,,H,-58.71720,76.40750,0021.30,2250,2280
120,749,B,003,Hydraulic (Advanced) Piston Core,06,BRE,000,,,150,,,nannofossil ooze,white,2.5y n8/,,,,,"forams?, nannos",,,,H,-58.71720,76.40750,0022.80,2280,2430
120,749,B,003,Hydraulic (Advanced) Piston Core,07,HOL,000,,,059,,,nannofossil ooze,white,2.5y n8/,,,,,nannos,,,,H,-58.71720,76.40750,0024.30,2430,2489
120,749,B,003,Hydraulic (Advanced) Piston Core,CC,BRE,000,,,010,,,nannofossil ooze,white,2.5y n8/,,,,,nannos,,,,H,-58.71720,76.40750,0024.89,2489,2499
120,749,B,004,Hydraulic (Advanced) Piston Core,01,HOL,000,,,150,,,nannofossil ooze with foraminifers,pale yellow,2.5y 8/4,minor bioturbation (103-150cm); mottling,highly disturbed (0-103cm); slightly disturbed (130-150cm),,,forams; nannos,,,,H,-58.71720,76.40750,0024.80,2480,2630
120,749,B,004,Hydraulic (Advanced) Piston Core,02,BRE,000,,,150,,,nannofossil ooze with foraminifers,pale yellow,2.5y 8/4,minor bioturbation; shell fragments (40-50cm); mottling,slightly disturbed (washed along side),,,mollusk fragments - 1 broken shell (40-50cm); forams; nannos,,,,H,-58.71720,76.40750,0026.30,2630,2780
120,749,B,004,Hydraulic (Advanced) Piston Core,03,HOL,000,,,150,,,nannofossil ooze with foraminifers,pale yellow,2.5y 8/4,mottling,slightly disturbed (washed along side),,,forams; nannos,,,,H,-58.71720,76.40750,0027.80,2780,2930
120,749,B,004,Hydraulic (Advanced) Piston Core,04,BRE,000,,,140,,,nannofossil ooze with foraminifers,cream white,10y 8/1,,slightly disturbed,,,forams; nannos,,firm,,H,-58.71720,76.40750,0029.30,2930,3070
120,749,B,004,Hydraulic (Advanced) Piston Core,04,BRE,140,,,150,,,physical properties sample?,,,,,,,,,,,H,-58.71720,76.40750,0029.30,3070,3080
120,749,B,004,Hydraulic (Advanced) Piston Core,05,HOL,000,,,150,,,nannofossil ooze with foraminifers,white (slightly whiter than preceeding 4 sections),5y 8/2,minor bioturbation,slightly disturbed,,,forams; nannos,,,,H,-58.71720,76.40750,0030.80,3080,3230
120,749,B,004,Hydraulic (Advanced) Piston Core,06,BRE,000,,,150,,,nannofossil ooze,white,5y 8/2,mottling?; burrow filled with non-calcareous grains (99cm),slightly disturbed,,,nannos,noncalcareous grains throughout,,,H,-58.71720,76.40750,0032.30,3230,3380
120,749,B,004,Hydraulic (Advanced) Piston Core,07,HOL,000,,,043,,,nannofossil ooze,white,5y 8/2,mottling?,slightly disturbed,,,nannos,noncalcareous grains throughout,firm,,H,-58.71720,76.40750,0033.80,3380,3423
120,749,B,004,Hydraulic (Advanced) Piston Core,CC,BRE,000,,,016,,,nannofossil ooze,white,5y 8/2,mottling?,slightly disturbed,,,nannos,noncalcareous grains throughout,firm,,H,-58.71720,76.40750,0034.23,3423,3439
120,749,B,005,Hydraulic (Advanced) Piston Core,01,HOL,000,,,150,,,nannofossil ooze with foraminifers,white with yellow specks at 70-74cm and sprinkled over rest of section; tan mottles (burrows?),2.5y n8/,mottling (burrows?); minor bioturbation,slightly disturbed,,noncalcareous opaque minerals as yellow specks (70-74cm and sprinkled over rest of core),forams; nannos,noncalcareous opaque minerals as yellow specks (70-74cm and sprinkled over rest of core),,,H,-58.71720,76.40750,0034.30,3430,3580
120,749,B,005,Hydraulic (Advanced) Piston Core,02,BRE,000,,,150,,,nannofossil ooze with foraminifers,white with scattered yellow specks; yellow burrow at 128cm; tan mottles (burrows?),2.5y n8/,"mottling (burrows?); minor bioturbation (27-49cm); 3m x 4mm x 18mm replaced, horizontal burrow (128cm)",slightly disturbed,,noncalcareous opaque minerals as scattered yellow specks and replacing burrow at 128cm,forams; nannos,noncalcareous opaque minerals as scattered yellow specks and replacing burrow at 128cm,,,H,-58.71720,76.40750,0035.80,3580,3730
120,749,B,005,Hydraulic (Advanced) Piston Core,03,HOL,000,,,150,,,nannofossil ooze with foraminifers,"white (very white at top, darkening slightly downcore); very faint tan mottling (burrows?)",2.5y 8/2,minor bioturbation; very faint mottling (burrows?),slightly disturbed,,plagioclase grain,forams; nannos,,,,H,-58.71720,76.40750,0037.30,3730,3880
120,749,B,005,Hydraulic (Advanced) Piston Core,04,BRE,000,,,150,,,nannofossil ooze with foraminifers,white; tan mottling (burrows?); purple pyritic burrows (102-104cm),2.5y n8/,minor bioturbation; very faint mottling (burrows?); pyritic burrows (102-104cm),slightly disturbed,,pyritic burrow (102-104cm),forams; nannos,,,,H,-58.71720,76.40750,0038.80,3880,4030
120,749,B,005,Hydraulic (Advanced) Piston Core,05,HOL,000,,,150,,,nannofossil ooze with foraminifers,white,2.5y n8/,,slightly disturbed (0-140cm); highly disturbed (140-150cm),,,forams; nannos,,,,H,-58.71720,76.40750,0040.30,4030,4180
120,749,B,005,Hydraulic (Advanced) Piston Core,06,BRE,000,,,135,,,nannofossil ooze with foraminifers,white,2.5y 8/2 (0-60cm); 2.5y n8/ (60-135cm),,highly disturbed,,,forams; nannos,flow-in,,,H,-58.71720,76.40750,0041.80,4180,4315
120,749,B,005,Hydraulic (Advanced) Piston Core,06,BRE,135,,,150,,,physical properties sample?,,,,,,,,,,,H,-58.71720,76.40750,0041.80,4315,4330
120,749,B,005,Hydraulic (Advanced) Piston Core,07,HOL,000,,,033,,,nannofossil ooze with foraminifers,white with brown chert fragment at base (33cm),2.5y n8/,,highly disturbed,,chert fragment at base (33cm),forams; nannos,flow-in,,,H,-58.71720,76.40750,0043.30,4330,4363
120,749,B,005,Hydraulic (Advanced) Piston Core,CC,BRE,000,,,020,,,nannofossil ooze with foraminifers,white,2.5y 8/2,,highly disturbed,,,forams; nannos,flow-in,,,H,-58.71720,76.40750,0043.64,4364,4384
120,749,B,006,Extended Core Barrel,01,HOL,000,,,016,,,nannofossil ooze with foraminifers with chert fragments at 0-3cm,white with very dark grayish brown? chert fragments at 0-3cm,2.5y 8/2 with 2.5y 3/2? chert fragments at 0-3cm,,soupy,,chert fragments (0-3cm),"foram ""ghost figures"" in chert fragments (0-3cm); forams; nannos",,firm?,,X,-58.71720,76.40750,0043.80,4380,4396
120,749,B,006,Extended Core Barrel,CC,HOL,000,,,019,,,nannofossil ooze with foraminifers with chert fragments,white with very dark grayish brown? chert fragments,2.5y 8/2 with 2.5y 3/2? chert fragments,"shell fragment? (mollusk, 14-17cm)",highly disturbed,,chert fragments with chalk and porcellanite crusts,"shell fragment? (mollusk, 14-17cm); forams; nannos",chert fragments have chalk and porcellanite crusts,firm,,X,-58.71720,76.40750,0043.94,4394,4413
120,749,B,007,Extended Core Barrel,01,BRE,000,,,032,,,foraminifer nannofossil ooze,white with purple pyritic splotches,2.5y n8/,minor bioturbation,highly disturbed,,pyritic splotches,forams; nannos,,,,X,-58.71720,76.40750,0053.30,5330,5362
120,749,B,007,Extended Core Barrel,CC,HOL,000,,,030,,,foraminifer nannofossil ooze,light gray with purple pyritic splotches,2.5y 7/2,(probable bioturbation but too drilling-disturbed to tell),highly disturbed,,pyritic splotches,forams; nannos,,,,X,-58.71720,76.40750,0053.63,5363,5393
120,749,B,009,Extended Core Barrel,01,HOL,000,,,150,,,nannofossil ooze; chert fragments (0-35cm); void (135-150cm),"white with splotches of tan or light gray nannofossil ooze at 60-70cm, purple pyritic splotches at 108-120cm and pale olive chert fragments (0-35cm)",2.5y n8/; 5y 6/3 chert fragments (0-35cm); 5y 7/2 nannofossil ooze splotches (60-70cm),minor bioturbation (40-135cm),"soupy (0-40cm), slightly (40-129cm) to highly (129-135cm) disturbed",,chert fragments (0-35cm); pyrite? in purple splotches (108-120cm),nannos,,,,X,-58.71720,76.40750,0072.30,7230,7380
120,749,B,009,Extended Core Barrel,02,BRE,000,,,150,,,nannofossil ooze with foraminifers,white (and tan?),5y 8/2,,soupy (liner exploded),,,benthic and planktonic forams; nannos,,,,X,-58.71720,76.40750,0073.80,7380,7530
120,749,B,009,Extended Core Barrel,03,BRE,000,,,150,,,nannofossil ooze with foraminifers,not indicated in visual core description,not indicated in visual core description,,soupy (liner exploded),,,benthic and planktonic forams; nannos,,,,X,-58.71720,76.40750,0075.30,7530,7680
120,749,B,009,Extended Core Barrel,04,BRE,000,,,143,,,nannofossil ooze with foraminifers,not indicated in visual core description,not indicated in visual core description,,soupy (liner exploded),,,benthic and planktonic forams; nannos,,,,X,-58.71720,76.40750,0076.80,7680,7823
120,749,B,010,Extended Core Barrel,01,HOW,000,,,150,,,nannofossil ooze with chert breccia at 0-15cm,white (slightly darker white at 110-150cm) with black specks (15-150cm); olive and black chert breccia (0-15cm),10yr 8/1 (15-150cm),burrow tracks (0-15cm),highly disturbed,,"chert breccia with chalk & porcellanite rims (0-15cm); detrital quartz, calcite specks (15-150cm)",nannos,,,,X,-58.71720,76.40750,0081.80,8180,8330
120,749,B,010,Extended Core Barrel,02,HOW,000,,,150,,,nannofossil ooze,white (tan?),10yr 8/1,faint burrow mottling (49-150cm),highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0083.30,8330,8480
120,749,B,010,Extended Core Barrel,03,HOW,000,,,145,,,nannofossil ooze,white (tan?) with faint white and gray burrow mottles throughout,10yr 8/1,faint burrow mottling (49-150cm),highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0084.80,8480,8625
120,749,B,010,Extended Core Barrel,03,HOW,145,,,150,,,interstitial water sample,,,,,,,,,,,X,-58.71720,76.40750,0084.80,8625,8630
120,749,B,010,Extended Core Barrel,04,HOW,000,,,150,,,nannofossil ooze,white,10yr 8/1,,highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0086.30,8630,8780
120,749,B,010,Extended Core Barrel,05,HOW,000,,,114,,,nannofossil ooze,white,10yr 8/1,,soupy,,,nannos,,,,X,-58.71720,76.40750,0087.80,8780,8894
120,749,B,011,Extended Core Barrel,01,HOW,000,,,150,,,nannofossil ooze with foraminifers with chert chip at 120cm,white with olive and black? chert chip at 120cm,10yr 8/1,,highly disturbed,,chert chip (120cm),forams; nannos,,,,X,-58.71720,76.40750,0091.30,9130,9280
120,749,B,011,Extended Core Barrel,02,HOW,000,,,070,,,nannofossil ooze with foraminifers,white,10yr 8/1,,highly disturbed,,,forams; nannos,,,,X,-58.71720,76.40750,0092.80,9280,9350
120,749,B,011,Extended Core Barrel,CC,HOW,000,,,027,,,nannofossil ooze with foraminifers with chert fragments,white with olive and black? chert fragments,10yr 8/1,,highly disturbed,,sand-sized chert fragments,forams; nannos,,,,X,-58.71720,76.40750,0093.49,9349,9376
120,749,B,012,Extended Core Barrel,01,HOW,000,,,150,,,nannofossil ooze with chert fragment at 0-5cm,white with chert fragment in olive matrix at 0-5cm,10yr 8/1,light parallel layering in chert fragment (0-5cm); faint mottling,soupy (0-30cm); highly disturbed (30-150cm),,chert fragment (0-5cm),nannos,,,,X,-58.71720,76.40750,0100.80,10080,10230
120,749,B,012,Extended Core Barrel,02,HOW,000,,,032,,,nannofossil ooze,white,10yr 8/1,,highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0102.30,10230,10262
120,749,B,012,Extended Core Barrel,CC,HOW,000,,,045,,,nannofossil ooze,white,10yr 8/1,,highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0102.62,10262,10307
120,749,B,013,Extended Core Barrel,01,HOW,000,,,145,,,nannofossil ooze with chert fragments at top of section and at 120cm,white (change to slightly darker white at 120cm) with slightly grayish brown to white tint at 10-110 and olive brown to black chert at top and 120cm,10yr 8/1,pale parallel layering in chert fragments (at top of section and at 120cm),highly disturbed? to moderately disturbed,,chert fragments (at top of section and at 120cm),nannos,,,,X,-58.71720,76.40750,0110.30,11030,11175
120,749,B,013,Extended Core Barrel,01,HOW,145,,,150,,,interstitial water sample?,,,,,,,,,,,X,-58.71720,76.40750,0110.30,11175,11180
120,749,B,013,Extended Core Barrel,02,HOW,000,,,012,,,nannofossil ooze,white,10yr 8/1,,highly disturbed,,,nannos,,,,X,-58.71720,76.40750,0111.80,11180,11192
120,749,B,013,Extended Core Barrel,CC,HOW,000,,,017,,,nannofossil ooze,white,10yr 8/1,,,,,nannos,,,,X,-58.71720,76.40750,0111.91,11191,11208
120,749,B,014,Extended Core Barrel,CC,,000,,,000,,,no recovery except nannofossil sample - no visual core description,,,,,,,nannos,no visual core description,,,X,-58.71720,76.40750,0119.80,11980,11980
