leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
31,292,,1,1,0.0,150.0,0.00,0.00,1.50,, NANNO FORAM BEARING ASH RICH CLAY, 10YR5/4-MODERA TE YELLOW BROWN,, INTENSE DEFORMATION,,,," SOME DARK ST REAKS AND BLOTCHES OF FORAM NANNO RICH ASH CONSIDERE D A MINOR LITHOLOGY,NO RECOVERY 112-150 CM", VERY SO FT, 33211000.3651,d74b206949ea4cebd6bd5804faae4d9a,31-292-1-1
31,292,,1,2,0.0,90.0,0.00,1.50,2.40,, NANNO FORAM BEARING ASH RICH CLAY, 10YR5/4-MODERA TE YELLOW BROWN,, MODERATELY DEFORMED,,,,, SOFT FIRM, 33211000.3651,0e3b626feb7ee629f7f678625352aced,31-292-1-2
31,292,,1,2,90.0,105.0,0.00,2.40,2.55,, CLAYEY VOLCANIC ASH, 5YR2/2-DUSKY BROWN,, VERY DE FORMED,,,,, POORLY LITHIFIED, 33211000.3651,bfd38aa2a6ea7416b5471452e9fc449f,31-292-1-2
31,292,,1,2,105.0,150.0,0.00,2.55,3.00,, NANNO FORAM BEARING ASH RICH CLAY, 10YR5/4-MODERA TE YELLOW BROWN,, MODERATE DEFORMATION,,,,, SOFT FIRM, 33211000.3651,b8de4f5af0a21649299f334a28a014b6,31-292-1-2
31,292,,1,3,0.0,80.0,0.00,3.00,3.80,, FORAM NANNO BEARING CLAY, 10YR5/4-MODERATE YELLOW BROWN,, MODERATE DEFORMATION,,,, VAGUE DARK STREAKS, FIRM, 00000000,c0d8a72e2062ff79ec14ed604f243bbf,31-292-1-3
31,292,,1,3,80.0,90.0,0.00,3.80,3.90,, NANNO CLAY," 10YR5/4-MODERATE YELLOW BROWN,-DUSKY BROWN", BOUNDARIES OF THIS LITHOLOGY ARE NOT SHARP, INTENSELY DEFORMED,,,,, POORLY LITHIFIED, 00000000,bcd13e3f79c4926fda993171ed5d16e2,31-292-1-3
31,292,,1,3,90.0,150.0,0.00,3.90,4.50,, FORAM NANNO BEARING CLAY, 10YR5/4-MODERATE YELLOW BROWN,, MODERATE DEFORMATION, AT 133 CM N7-LIGHT G REY ASH FRAGMENT,,,, FIRM, 00000000,725eea5c387f6537148c32f76dc0c345,31-292-1-3
31,292,,1,4,0.0,150.0,0.00,4.50,6.00,, FORAM NANNO BEARING CLAY," 10YR5/4-MODERATE YELLOW BROWN,10YR4/2-DARK YELLOW BROWN",, SLIGHT DEFORMATIO N,,,, DARKER COLORATION FROM 15-77 CM, FIRM, 00000000,a3d27bcdedf74c08c1c1727958429590,31-292-1-4
31,292,,2,1,0.0,150.0,6.50,6.50,8.00,, FORAM RICH NANNO OOZE, 10YR7/4-GREENISH ORANGE, NO BEDDING, INTENSELY DEFORMED,,,," SLIGHT DARKENING I N ASH RICH LAYERS AT 77-82 AND 100-102CM, EMPTY TO 3 6CM,VOLCANIC DETRITUS UP TO 10 PER CENT IN CORE", ST IFF, 00000000,7455b3520a48ab7e230aeffe56001a6d,31-292-2-1
31,292,,2,2,0.0,150.0,6.50,8.00,9.50,, CLAY RICH FORAMINIFERAL NANNO OOZE, 10YR7/4-GREYI SH ORANGE, FAINT BEDDING 130-143CM,,," GLASS,AMPHIBOL E,PLAGIOCLASE",," AT 8 AND 15CM SLIGHTLY DARKER ASH RI CH LAYER,UP TO 20 PER CENT VOLCANIC DETRITUS", POORL Y LITHIFIED, 11111210.1221.3450,072d396ecb676b81557e83c1bdbf51a7,31-292-2-2
