leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
78,543,,18,6,40.0,41.0,162.50,170.41, 1,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0570,Dictyocha pulchella,TRACE,  ,1,a8c4316f8cd7726cf8f44f7aeb5d23b7,78-543-18-6
78,543,,19,1,23.0,24.0,172.00,172.24, 2,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0570,Dictyocha pulchella,TRACE,  ,1,24b3d815a9504f6c779529310b79b2a4,78-543-19-1
78,543,,19,1,23.0,24.0,172.00,172.24, 2,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDIST0162,Distephanus crux parvus,TRACE,  ,1,f28a483aeacfdc090a7b9223170e9617,78-543-19-1
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SCORB0380,Corbisema triacantha,2%,  ,1,bf2f84666f832a42136ee1ba172a416f,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0115,Dictyocha brevispina ausonia (q),TRACE,  ,1,6a23c8eabb0f63c3c7a5702132c91849,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0170,Dictyocha fibula,1%,  ,1,553a10e08c814195521652be0514405b,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0570,Dictyocha pulchella,34%,  ,1,8aa179bddf5ce1b72c9251a584ca8988,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDICT0571,Dictyocha pulchella (deflandroid),42%,  ,1,5f15f732115ff4826c2028a245b87ff1,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDIST0162,Distephanus crux parvus,PRESENT,  ,1,cb12d4c8e788d2a7c7c0139ee9b0f31f,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDIST0482,Distephanus speculum patulus,1%,  ,1,ba3887b5be2b6d06bc9705b18449fe5c,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SDIST0580,Distephanus speculum speculum,2%,  ,1,fee7c424d7b08c5cc414d9053553cd21,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SMACR0030,Macrora stella,TRACE,  ,1,eb4cd9d6d24af611981a09d593ad603f,78-543-19-2
78,543,,19,2,23.0,24.0,172.00,173.74,10,BUKRY,08/1984,78,SILICOFLAGELLATES,,,,,NO AGE GIVEN,463,SMESO0010,Mesocena apiculata,17%,  ,1,9a8834f04450f5a685c187acfbdc66b1,78-543-19-2
