leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
65,485,A,1,1,0.0,150.0,50.50,50.50,52.00,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED, GAS FEATURES*,,,, FIRM,,8d98611c9468b125299107f9aaf94a29
65,485,A,1,2,0.0,150.0,50.50,52.00,53.50,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED, GAS FEATURES*,,,, FIRM,,ffe41c0d3454e0f5b4350d7a0dba44e1
65,485,A,1,3,0.0,138.0,50.50,53.50,54.88,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED,  *,,,, FIRM,,45f116cd1cdd67652a7688a1bbe2d50b
65,485,A,1,3,139.0,150.0,50.50,54.89,55.00,EST, TURBIDITIC MUD, OLIVE BLACK, TURBIDITES*, SLIGHTLY DISTURBED,,,,, FIRM,,f3b5602ddcef1e00ae4c4e25a62eb903
65,485,A,1,4,0.0,29.0,50.50,55.00,55.29,EST, SANDY MUD, OLIVE GRAY," TURBIDITE,CONTACTS", SLIGHTLY DISTURBED,  *,,,, FIRM,,ad6bdb8481a28668eb67c165702f2837
65,485,A,1,4,30.0,150.0,50.50,55.30,56.50,EST, MUD," OLIVE BLACK,BLACK", BURROWS, SLIGHTLY DISTURBED,  *, PYRITE,,, FIRM,,7facf0248a4c2bdc73808da5ee58a723
65,485,A,1,5,0.0,48.0,50.50,56.50,56.98,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED,  *,,,, FIRM,,67a13156a02ef8aff73d6df61f9b86cb
65,485,A,1,5,49.0,82.0,50.50,56.99,57.32,EST, SLIGHTLY SANDY MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,ef07cde8f4c1c8bd8d608550a37807a4
65,485,A,1,5,83.0,130.0,50.50,57.33,57.80,EST, MUD, OLIVE BLACK GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,d724fc67d8eda9a6c594e51e227dde6d
65,485,A,1,6,0.0,108.0,50.50,58.00,59.08,EST, MUD, OLIVE BLACK GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,aea4213d963e79cc9ad0b327327870e5
65,485,A,1,6,108.0,121.0,50.50,59.08,59.21,EST, SANDY MUD, OLIVE GRAY, TURBIDITE, SLIGHTLY DISTURBED,  *,,,, FIRM,,fb9415ca00e059d82b7d4b6b952493f3
65,485,A,1,6,122.0,150.0,50.50,59.22,59.50,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED, GAS FEATURES*,,,, FIRM,,d8ee214b0f5a37c41c55a1ef24ba5d84
65,485,A,1,7,1.0,12.0,50.50,59.51,59.62,EST, SANDY MUD, OLIVE BLACK,, SLIGHTLY DISTURBED,  *,,,, FIRM,,f795d0602f869f1c6c7485f7b9a23b67
65,485,A,1,7,13.0,34.0,50.50,59.63,59.84,EST, MUD, OLIVE BLACK,, SLIGHTLY DISTURBED,  *,,,, FIRM,,c193870df1ab8faf793b90dd6273bbfc
65,485,A,1,7,35.0,50.0,50.50,59.85,60.00,EST, SANDY MUD, OLIVE BLACK,, SLIGHTLY DISTURBED,  *,,,, FIRM,,130ba16388295995fe2d1d6f74c92b6c
65,485,A,2,1,0.0,150.0,60.00,60.00,61.50,EST, MUD, OLIVE GRAY, BURROWS, MODERATELY DISTURBED, GAS FEATURES*,,,, SOFT,,a83bdb1a091f064e9e752f47053f2d48
65,485,A,2,2,0.0,150.0,60.00,61.50,63.00,, MUD, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,,aa9e8aa51e749bb15c221a4eaa8c72cc
65,485,A,2,3,0.0,95.0,60.00,63.00,63.95,EST, MUD, OLIVE GRAY,,, GAS FEATURES*,,,, SOUPY,,d4634124c087204f2dd024c68268373c
65,485,A,2,3,96.0,122.0,60.00,63.96,64.22,EST, MUD, OLIVE GRAY,,, GAS FEATURES*,,,, FIRM,,be82488647e647f046556723e9446cc7
65,485,A,2,4,0.0,35.0,60.00,64.50,64.85,EST, MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,f6011daa57f26a76dfd7343ad3eddd6c
65,485,A,2,4,36.0,38.0,60.00,64.86,64.88,EST, SANDY MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,e874b47f1af5ccbab1ec36ebdd743a8f
65,485,A,2,4,39.0,42.0,60.00,64.89,64.92,EST, CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,ad75f8680b579addc60c462580634755
65,485,A,2,4,43.0,63.0,60.00,64.93,65.13,EST, MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,0ff8a1b0ab89c6c29b3bae912ea781bf
65,485,A,2,4,63.0,65.0,60.00,65.13,65.15,EST, SANDY MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,2053c96d49d2ee93e643f20f024a32b8
65,485,A,2,4,66.0,70.0,60.00,65.16,65.20,EST, CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,0b44345fafdcb229e44693ce57c83eaa
65,485,A,2,4,71.0,105.0,60.00,65.21,65.55,EST, MUD, OLIVE GRAY, SLIGHTLY DISTURBED,,  *,,,, FIRM,,d64fa5dc1c3790da810cbb3380d8da9d
65,485,A,2,4,106.0,108.0,60.00,65.56,65.58,EST, SANDY MUD, OLIVE GRAY, SLIGHTLY DISTURBED,,  *,,,, FIRM,,68251292dafe98df2ddfb1e90ae76a04
65,485,A,2,4,109.0,110.0,60.00,65.59,65.60,EST, CLAY, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,495a45b4251092bca5581301e5acac3f
65,485,A,2,4,111.0,115.0,60.00,65.61,65.65,EST, MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,1ae35ff37812914d09f040161bed40b6
65,485,A,3,1,26.0,150.0,69.50,69.76,71.00,EST, MUD, GRAYISH OLIVE, BURROWS,,  *,,,, VERY SOFT,,2b60e369752e740592528bff889a8080
65,485,A,3,2,0.0,129.0,69.50,71.00,72.29,EST, MUD, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT TO FIRM,,aeaa9434a10f23484490a917ef925e56
65,485,A,3,3,0.0,45.0,69.50,72.50,72.95,EST, MUD, GRAYISH OLIVE, MOTTLING, SLIGHTLY DISTURBED,  *,,,, FIRM,,e73daeeb986268394b4aa6c3527ce66b
65,485,A,3,3,46.0,56.0,69.50,72.96,73.06,EST, SAND, GRAYISH BLACK, TURBIDITE,,  *,,,, FIRM,,8a8e12219b5e1a3065818c2482bc32e9
65,485,A,3,3,57.0,65.0,69.50,73.07,73.15,EST, MUD, GRAYISH OLIVE,,,  *,,,, STIFF,,6797efe2db216dc521380807e59ced37
65,485,A,3,CC,0.0,30.0,69.50,73.25,73.45,RAN, MUD, OLIVE GRAY,,,  *,,,, STIFF,,87620f57ff077dbd7b9d8bc723f9605f
65,485,A,4,1,0.0,30.0,79.00,79.00,79.30,RAN, MUD, OLIVE GRAY,,,,,,, FIRM,,f3b5f23d1968b2c57783dab69176ee94
65,485,A,4,1,31.0,40.0,79.00,79.31,79.40,RAN, SANDY MUD, OLIVE GRAY, TURBIDITE U GAS FEATURES*,,,,,, FIRM,,358df14e92ce9f13e099dfcbd887209b
65,485,A,4,1,41.0,99.0,79.00,79.41,79.99,RAN, MUD, OLIVE GRAY, BURROWS,, GAS FEATURES*,,,, FIRM,,dad6a4e759dc358377ed23e174dc6484
65,485,A,4,1,100.0,103.0,79.00,80.00,80.03,RAN, SAND, OLIVE GRAY, TURBIDITE,,  *,,,, FIRM,,6b980ea728df236bdf940c804ba1e887
65,485,A,4,CC,0.0,10.0,79.00,80.15,80.15,RAN, SANDY MUD, OLIVE GRAY,,,  *,,,, FIRM,,2086b0fd0c4057ee2f40468887fe9cbe
65,485,A,5,1,0.0,150.0,88.50,88.50,90.00,RAN, MUD, OG/GRAYISH OLIVE,, GREATLY DISTURBED,  *,,,, SOFT,,8ef5e9a5f9a296a3d2809428b214654b
65,485,A,5,2,0.0,58.0,88.50,90.00,90.58,RAN, MUD,,, GREATLY DISTURBED,  *,,,, SOFT,,9e05de3f2cbb2683968479747107b9fd
65,485,A,5,2,59.0,120.0,88.50,90.59,91.20,RAN, MUD, OG, BURROWS, SLIGHTLY DISTURBED, GAS FEATURES*,,,, VERY FIRM,,b607b1dc06fb9863b6efb0064e7052f0
65,485,A,5,3,0.0,130.0,88.50,91.50,92.80,RAN, MUD, OLIVE GRAY, BURROWS, SLIGHTLY DISTURBED, GAS FEATURES*,,,, VERY FIRM,,7544c02329de0c297d5a4c6725afa12f
65,485,A,5,4,0.0,50.0,88.50,93.00,93.50,RAN, SILTY MUD, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, FIRM,,60d16dfc595095bc676461540ba89398
65,485,A,5,CC,0.0,8.0,88.50,93.70,93.68,RAN, SILTY MUD, OLIVE GRAY,,,  *,,,, FIRM,,0212b85a0e07c584f4907762671fb431
65,485,A,6,1,0.0,150.0,98.00,98.00,99.50,RAN, SLIGHTLY SILTY MUD, GRAYISH OLIVE, BURROWS, MODERATELY DISTURBED,  *,,,, VERY FIRM,,28f6340d2ccfdf108a06fb98c844c97d
65,485,A,6,2,0.0,150.0,98.00,99.50,101.00,RAN, SLIGHTLY SILTY MUD, GRAYISH OLIVE,, MODERATELY DISTURBED,  *, PYRITE,,, FIRM,,8d18c250d5f9d30501f5f593bc87d044
