leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
25,249,,32,1,90.0,405.00,405.90,  406.50,,SEDIMENT (SILT-RICH CLAYSTONE),,,,,SEE CORE FORM AND LITHOLOGIC DESCRIPTION IN THE INITIAL REPORTS FOR MORE INFORMATION,,,,,,
25,249,,32,CC,0.0,405.00,406.60,  406.60,,GLASSY BASALT,,,,,"SILT BEARING CLAYSTONE IN CORE 32 SECTION 1 WITH ALTERED GLASSY BASALT IN CORE CATCHER, INFORMATION ON CORE CATCHER OBTAINED FROM INITIAL REPORTS, FOR MORE INFORMATION SEE CORE FORM AND LITHOLOGIC DESCRIPTION IN THE INITIAL REPORTS",,,,,,
25,249,,33,1,110.0,408.00,409.10,  409.50,"VALLIER, T.",GLASSY BASALT,,,,,"BROWNISH GRAY (5 YR 4/1) AT TOP OF SECTION GRADING DOWN TO DARK GREEN GRAY (5 GY 4/1), VESICULAR GLASSY BASALT","T0   1.5 comments : VESICLES NEAR TOP ARE UP TO 1.5 CM IN DIAMETER BECOMING SMALLER (0.5 CM) NEAR TOP, VESICULAR",,,,,
25,249,,33,2,0.0,408.00,409.50,  411.00,"VALLIER, T.",GLASSY BASALT,,,"ZONE OF CALCITE VEINS (INTERVAL 11-15 CM), ABUNDANT CALCITE AS VEINS AND IN VESICLES (INTERVAL 35-150 CM)",,"NEW FLOW UNIT AT 35 CM, BROWNISH GRAY (5 YR 4/1), FRAGMENTS IN CORE LINER, VESICULAR GLASSY BASALT","T0   1.5               CALCITE comments : FEW VESICLES (INTERVAL 11-15 CM), MANY LARGE VESICLES UP TO 1.5 CM IN DIAMETER (INTERVAL 35- 150 CM), ABUNDANT CALCITE IN VEINS AND IN VESICLES, ZONE OF FEWER VESICLES APPEARS AT BOTTOM OF SECTION",,,CALCITE comments :  IN VEINS,,
25,249,,33,3,29.0,408.00,411.29,  412.50,"VALLIER, T.",GLASSY BASALT,,,CALCITE VEINS,,"VESICULAR GLASSY BASALT, BROWNISH GRAY (5 YR 4/1), SEE CORE FORM AND LITHOLOGIC DESCRIPTION IN THE INITIAL REPORTS FOR MORE INFORMATION","                       CALCITE, CHLORITE comments : FEW VESICLES MOST FILLED WITH CALCITE AND CHLORITE",,,CALCITE comments :  IN VEINS,,
25,249,,33,CC,0.0,408.00,412.60,  412.60,,BASALT,,,,,SEE CORE FORM AND LITHOLOGIC DESCRIPTION IN THE INITIAL REPORTS FOR MORE INFORMATION,,,,,,
