leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
6,53,A,1,1,0.0,150.0,0.00,0.00,1.50,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOWISH BROWN,,, PIECES OF CONSOLIDATED CLAY UP TO 5CM," CLAY,  ZEO LITES",,, POORLY LITHIFIED, 00000000 31210000.3350,344d31a4a23913103728f740c2379339
6,53,A,1,2,0.0,150.0,0.00,1.50,3.00,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOWISH BROWN,,, PEB BLE SIZED LUMPS OF MOTTLED BROWN TO LIGHT BROWN SEMI COHERENT CLAY," CLAY,ZEOLITES,VOLCANIC GLASS",,, POOR LY LITHIFIED, 00000000 31210000.3350,cd466c1856a9b2499ccbbbc5c2bd6801
6,53,A,1,3,0.0,150.0,0.00,3.00,4.50,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOW BROWN, SCAT TERED LUMPS OF MORE COHERENT SEDIMENT,,," CLAY,  ZEO LITES",,, POORLY LITHIFIED, 00000000 00000000,69cd9e97c4bbb8c02311d6c6b8326e46
6,53,A,1,4,0.0,150.0,0.00,4.50,6.00,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOW BROWN, SCATTE RED LUMPS COHERENT CLAY,,," CLAY,ZEOLITES",,, POORLY LIT HIFIED, 00000000 00000000,5a4c8fe97f92cb79fbc9b99e4773d0a1
6,53,A,1,5,0.0,150.0,0.00,6.00,7.50,, CLAY, 10YR3/4-DARK YELLOWISH BROWN,,, SCATTERED PIECES OF CLAY OR ALTERED VOLCANIC FRAGMENTS," CLAY, ZEOLITES",,, POORLY LITHIFIED, 00000000 00000000,b75c16c47cf99cab9c0321ae694b46a5
6,53,A,1,6,0.0,115.0,0.00,7.50,8.65,, CLAY, 10YR3/4-DARK YELLOW BROWN,,,,,, FROM 20 TO 38CM AND 42 TO 53CM AND 63 TO 74CM ARE PATCHES OF MORE COHERENT SEDIMENT," SOFT,POORLY LITHIFIED", 00000000 00000000,e23b614cc4db2dac867485ce72f7d260
6,53,A,1,6,115.0,150.0,0.00,8.65,9.00,, ZEOLITIC CLAY, 7.5YR4/4-BROWN,,,," CLAY,ZEOLITES",, AT 140CM PATCH OF MORE COHERENT SEDIMENT, SOFT, 00000000 00000000,c6c521b35ec7eff5fab1f59bbf92dbd7
6,53,A,2,1,75.0,150.0,21.60,22.35,23.10,, MUDDY RADIALARIAN VOLCANIC SAND, 10YR4/4-DARK YEL LOW BROWN,, SEDIMENT SOUPY SECTION NOT OPENED,," VOL CANIC GLASS,CLAY,RADIOLARIA",,, SOUPY, 00000000 00000000,5c43f8bfdcc1cb59be2f121c072098a0
6,53,A,2,2,0.0,150.0,21.60,23.10,24.60,, MUDDY RADIOLARIAN VOLCANIC SAND, 10YR4/4-YELLOW BROWN,, SECTION NOT OPENED SOUPY SEDIMENT,," VOLCANIC GLASS,CLAY MINERALS",,, SOUPY, 00000000 00000000,95ae529cb2b7c7a341c8ab9aefd6aafd
6,53,A,2,3,0.0,65.0,21.60,24.60,25.25,, VOLCANIC SAND, 10YR7/1-LIGHT GRAY,,," FRAGMENTS OF PUMICE AND BROWN FRIABLE LITHIFIED TUFF,FRAGMENTS UP TO 2CM", GLASS DOMINANT,, SAND GENERALLY WELL SORTED, SOFT, 00000000 00000000,3427ec00d67c980d46d12034653fc7fa
