leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
87,584,,1,1,0.0,150.0,0.00,0.00,1.50,JP, DIATOMACEOUS MUD,,,,,,,, SOFT, 00000000,303ef80a821ed90ad1f2b1e52ab528d2,87-584-1-1
87,584,,1,2,0.0,150.0,0.00,1.50,3.00,JP, DIATOMACEOUS MUD,,,,,,,, SOFT, 33213000,a967f7e7c13ce42e66a48afa9bd0207c,87-584-1-2
87,584,,1,3,0.0,150.0,0.00,3.00,4.50,JP, DIATOMACEOUS MUD,,,,,,,, SOFT, 00000000,0111837b2c7c88711d3dd1af445d6045,87-584-1-3
87,584,,1,4,0.0,140.0,0.00,4.50,5.90,JP, DIATOMACEOUS MUD,,,,,,,, SOFT, 00000000,a0725789dd60ced4f6f05e768eec29ab,87-584-1-4
87,584,,1,5,0.0,120.0,0.00,6.00,7.20,JP, DIATOMACEOUS MUD,,,,,,,, SOFT, 00000000,fe54fb7b05e0e927022a06a1a0edfed9,87-584-1-5
87,584,,1,6,0.0,150.0,0.00,7.50,9.00,JP, MUD,,,,,,,, SOFT, 00000000,45000874edf305e5f0c8bab33bf5efbb,87-584-1-6
87,584,,1,7,0.0,25.0,0.00,9.00,9.25,JP, MUD,,,,,,,, SOFT, 00000000,cc218492f36362d74ccbfcddb1393191,87-584-1-7
87,584,,1,CC,0.0,15.0,0.00,9.35,9.40,JP, MUD,,,,,,,, SOFT, 00000000,c77315368040c2eed6f26de019527622,87-584-1-CC
87,584,,2,1,0.0,150.0,10.30,10.30,11.80,JP, MUD,,,,,,,, SOFT, 00000000,094bd76723e23d8ddc7239b42bf4b2ce,87-584-2-1
87,584,,2,2,0.0,150.0,10.30,11.80,13.30,JP, MUD,,,,,,,, SOFT, 00000000,83fcbc2557c4c4436d2f0d8a7630b2b6,87-584-2-2
87,584,,2,3,0.0,150.0,10.30,13.30,14.80,JP, MUD,,,,,,,, SOFT, 33213000,625607a8f76b443a6c5e98fcf4463f9b,87-584-2-3
87,584,,2,4,0.0,76.0,10.30,14.80,15.56,JP, MUD,,,,,,,, FIRM, 33213000,243078f33ae6c61b5ca422b578a7d54a,87-584-2-4
87,584,,2,CC,0.0,15.0,10.30,15.66,15.71,JP, MUD,,,,,,,, FIRM, 00000000,30955ce155267230a39859c1a1ec2e11,87-584-2-CC
87,584,,3,1,0.0,150.0,20.00,20.00,21.50,JP, MUD,,,,,,,, FIRM, 00000000,49a24b7bbe3d463d58929192cf692ed8,87-584-3-1
87,584,,3,2,0.0,150.0,20.00,21.50,23.00,JP, MUD,,,,,,,, FIRM, 00000000,64899e9f150ba5e5bcc4f89d0dcb13e3,87-584-3-2
87,584,,3,3,0.0,140.0,20.00,23.00,24.40,JP, MUD,,,,,,,, FIRM, 00000000,7b9b0b08077af4fe7103126336d6254f,87-584-3-3
87,584,,3,4,0.0,132.0,20.00,24.50,25.82,JP, MUD,,,,,,,, FIRM, 00000000,57cd2459192b1fa9658586a9d534ffbb,87-584-3-4
87,584,,3,CC,0.0,10.0,20.00,25.92,25.92,JP, MUD,,,,,,,, FIRM, 33213000,1d6a0e6849531854e7ff4fa0265a66c9,87-584-3-CC
87,584,,4,1,0.0,150.0,29.40,29.40,30.90,JP, SILTY MUD,,,,,,,, FIRM, 33213000,049ea8854c3b2bfd09593ced3cec3e76,87-584-4-1
87,584,,4,2,0.0,150.0,29.40,30.90,32.40,CLS, SILTY MUD,,,,,,,, FIRM, 33213000,f80915574bf976cddff14518868b0371,87-584-4-2
87,584,,4,3,0.0,150.0,29.40,32.40,33.90,CLS, SILTY MUD,,,,,,,, SOFT, 33213000,c886fb2a6e4ffa6995808e8865984212,87-584-4-3
87,584,,4,4,0.0,113.0,29.40,33.90,35.03,CLS, SILTY MUD,,,,,,,, SOFT, 33213000,32722fa8b079081aaa336e03e495431a,87-584-4-4
87,584,,4,4,113.0,118.0,29.40,35.03,35.08,CLS, ASH,,,,,,,, FIRM, 00000000,1ea80a83675857371ff1dddf8ebcd355,87-584-4-4
87,584,,4,4,118.0,150.0,29.40,35.08,35.40,CLS, SILTY MUD,,,,,,,, SOFT, 33213000,36461fecf82455c536b42a8aac54baba,87-584-4-4
