leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,664,A,001,Hydraulic (Advanced) Piston Core,01,JAN,000,,,150,,,"clay-bearing, foram-bearing nannofossil ooze (0-40,90-140cm) alternating w/ muddy nannofossil ooze, void (146-150cm)","white (0-40,90-140cm), gray/light gray - gray (40-90cm), gray/light gray (140-146cm)","5y 8/1, 5y 6/1 - 5y 5/1, 5y 6/1",minor bioturbation,slightly disturbed (0-15cm),,,"forams (0-40,90-138cm), nannos",missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0019.40,1939,2089
108,664,A,001,Hydraulic (Advanced) Piston Core,02,JAN,000,,,125,,,"clay-bearing, foram-bearing nannofossil ooze (0-55,65-125cm) alternating w/ muddy nannofossil ooze (55-65cm)","light gray (0-22,65-125cm), white (22-55cm), light olive gray (55-65cm), purple laminae (4-5cm)","5y 7/1, 5y 8/1, 5y 6/2","minor bioturbation (5-125cm), laminae (4-5cm)",,,,"forams (0-55,65-125cm), nannos",missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0020.90,2089,2214
108,664,A,001,Hydraulic (Advanced) Piston Core,02,JAN,125,,,150,,,muddy nannofossil ooze,"gray/light gray (125-140cm), gray (140-150cm)","5y 6/1 (125-140cm), 5y 5/1 (140-150cm)","laminae (126-132,146-147cm)",,,,nannos,missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0020.90,2214,2239
108,664,A,001,Hydraulic (Advanced) Piston Core,03,JAN,000,,,087,,,"clay-bearing, foram-bearing nannofossil ooze (0-25,30-87cm) alternating w/ muddy nannofossil ooze (25-30cm)","light gray (rest), gray/light gray (25-30cm), gray burrows (35-40cm), purple & green laminae (0-15,50-60cm)","5y 7/1 (0-25cm), 5y 7/2 (30-87cm), 5y 6/1 (25-30cm), 5y 5/1 burrows (35-40cm)","large burrows (35-40cm), laminae (0-15,50-60cm), minor bioturbation (15-50,60-85cm)",,,,"forams (0-25,30-87cm), nannos",missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0022.40,2239,2326
108,664,A,001,Hydraulic (Advanced) Piston Core,03,JAN,087,,,124,,,"muddy nannofossil ooze (87-95cm) alternating w/ clay-bearing, foram-bearing nannofossil ooze (95-124cm)","gray/light gray (87-95cm), light gray (95-124cm), green and purple laminae (87-89,114-120cm)","5y 6/1 (87-95cm), 5y 7/1 (95-124cm)","minor bioturbation (97-105cm), laminae (87-89,114-120cm)",,,,"nannos, forams (95-124cm)",,,,H,0.10733,-23.22750,0022.40,2326,2363
108,664,A,001,Hydraulic (Advanced) Piston Core,03,JAN,124,,,150,,,muddy nannofossil ooze,"gray (124-135cm), gray/light gray w/ a very dark gray burrow at 137-140cm (135-150cm)","5y 5/1 (124-135cm), 5y 6/1 w/ 5y 3/1 burrow at 137-140cm (135-150cm)",burrow (137-140cm),,,,nannos,,,,H,0.10733,-23.22750,0022.40,2363,2389
108,664,A,001,Hydraulic (Advanced) Piston Core,04,JAN,000,,,150,,,void?,,,,,,,,,,,H,0.10733,-23.22750,0023.90,2389,2539
108,664,A,001,Hydraulic (Advanced) Piston Core,05,JAN,000,,,150,,,void?,,,,,,,,,,,H,0.10733,-23.22750,0025.40,2539,2689
108,664,A,001,Hydraulic (Advanced) Piston Core,06,JAN,000,,,150,,,void?,,,,,,,,,,,H,0.10733,-23.22750,0026.90,2689,2839
108,664,A,001,Hydraulic (Advanced) Piston Core,07,JAN,000,,,043,,,"clay-bearing, foram-bearing nannofossil ooze (0-10cm) and muddy nannofossil ooze (10-43cm)","light gray (0-10cm), gray (10-20cm), dark gray (20-38cm), gray/light gray (38-43cm)","5y 7/1, 5y 5/1, 5y 4/1, 5y 6/1",minor bioturbation,,,,"forams (0-10cm), nannos",missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0028.40,2839,2882
108,664,A,001,Hydraulic (Advanced) Piston Core,CC,JAN,000,,,015,,,"clay-bearing, foram-bearing nannofossil ooze",light gray,5y 7/1,minor bioturbation,,,,"forams, nannos",missing mudline core: only visual core description available; type not given,,,H,0.10733,-23.22750,0028.86,2886,2901
