,sample,path
0,363-U1482A-14H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
1,363-U1482A-15H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
2,363-U1482A-16H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
3,363-U1482A-17H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
4,363-U1482A-18H-CC-PAL-nanno,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
5,363-U1482A-19H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
6,363-U1482A-20H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
7,363-U1482A-21H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
8,363-U1482A-21H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
9,363-U1482A-21H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
10,363-U1482A-23H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
11,363-U1482A-24H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
12,363-U1482A-25H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
13,363-U1482A-26H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
14,363-U1482A-27H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
15,363-U1482A-32H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
16,363-U1482A-33H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
17,363-U1482A-34H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
18,363-U1482A-35H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
19,363-U1482A-36H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
20,363-U1482A-37H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
21,363-U1482A-43F-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
22,363-U1482A-44F-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
23,363-U1482A-45F-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
24,363-U1482A-46X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
25,363-U1482A-46X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
26,363-U1482A-46X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
27,363-U1482A-47X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
28,363-U1482A-47X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
29,363-U1482A-48X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
30,363-U1482A-49X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
31,363-U1482A-49X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
32,363-U1482A-50X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
33,363-U1482A-51X-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482A-nannofossils.csv
34,,cleaned_data/Micropal_CSV_1/318_U1359D_Diatoms_2.csv
35,363-U1487A-4H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1487A-nannofossils.csv
36,363-U1487A-5H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1487A-nannofossils.csv
37,363-U1483A-1H-1-A 0/0-NANNO,cleaned_data/Micropal_CSV_1/363-U1483A-nannofossils.csv
38,363-U1483A-9H-6-W 50/50-NANNO,cleaned_data/Micropal_CSV_1/363-U1483A-nannofossils.csv
39,363-U1483A-11H-2-W 50/50-NANNO,cleaned_data/Micropal_CSV_1/363-U1483A-nannofossils.csv
40,363-U1483A-11H-4-W 50/50-NANNO,cleaned_data/Micropal_CSV_1/363-U1483A-nannofossils.csv
41,363-U1483A-11H-6-W 50/50-NANNO,cleaned_data/Micropal_CSV_1/363-U1483A-nannofossils.csv
42,363-U1489C-26H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1489C-nannofossils.csv
43,320-U1331C-17H-1-W,cleaned_data/Micropal_CSV_1/320_U1331C_Radiolarians_3.csv
44,320-U1331C-17H-2-W,cleaned_data/Micropal_CSV_1/320_U1331C_Radiolarians_3.csv
45,,cleaned_data/Micropal_CSV_1/320_U1331C_Radiolarians_3.csv
46,320-U1333C-14H-1-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
47,320-U1333C-14H-4-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
48,320-U1333C-14H-5-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
49,320-U1333C-14H-5-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
50,320-U1333C-14H-5-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
51,320-U1333C-14H-6-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
52,320-U1333C-14H-6-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
53,320-U1333C-14H-6-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
54,320-U1333C-14H-7-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
55,320-U1333C-14H-7-W,cleaned_data/Micropal_CSV_1/320_U1333C_Radiolarians_2.csv
56,,cleaned_data/Micropal_CSV_1/318_U1360A_Diatoms_2.csv
57,,cleaned_data/Micropal_CSV_1/318_U1360A_Diatoms_2.csv
58,363-U1484A-9H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1484A-nannofossils.csv
59,320-U1332A-16X-1,cleaned_data/Micropal_CSV_1/320_U1332A_Radiolarians_3.csv
60,320-U1333A-13X-2-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
61,320-U1333A-13X-2-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
62,320-U1333A-13X-3-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
63,320-U1333A-13X-4-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
64,320-U1333A-13X-4-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
65,320-U1333A-13X-4-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
66,320-U1333A-13X-5-W,cleaned_data/Micropal_CSV_1/320_U1333A_Radiolarians_2.csv
67,363-U1482A-31H-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
68,363-U1482A-32H-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
69,363-U1482A-40F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
70,363-U1482A-41F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
71,363-U1482A-42F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
72,363-U1482A-43F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
73,363-U1482A-44F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
74,363-U1482A-45F-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
75,363-U1482A-46X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
76,363-U1482A-50X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
77,363-U1482A-51X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
78,363-U1482A-53X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
79,363-U1482A-57X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
80,363-U1482A-58X-CC-PAL-FORAM,cleaned_data/Micropal_CSV_1/363-U1482A-planktic_forams.csv
81,363-U1482C-31H-CC-PAL-NANNO,cleaned_data/Micropal_CSV_1/363-U1482C-nannofossils.csv
82,320-U1335A-15H-3-W,cleaned_data/Micropal_CSV_1/320_U1335A_Radiolarians_2.csv
83,320-U1332B-9H-5,cleaned_data/Micropal_CSV_1/320_U1332B_Radiolarians_2.csv
84,320-U1332B-9H-5,cleaned_data/Micropal_CSV_1/320_U1332B_Radiolarians_2.csv
85,320-U1332B-9H-5,cleaned_data/Micropal_CSV_1/320_U1332B_Radiolarians_2.csv
86,320-U1332B-9H-5,cleaned_data/Micropal_CSV_1/320_U1332B_Radiolarians_2.csv
87,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
88,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
89,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
90,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
91,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
92,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
93,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
94,,cleaned_data/Micropal_CSV_1/318_U1358A_Diatoms_1.csv
