Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 954,A,Initial Reports          ,      27.100,    0.460000,LO P. lacunosa
,,,,,,
157, 954,A,Initial Reports          ,      62.510,    0.830000,LO R. asanoi
,,,,,,
157, 954,A,Initial Reports          ,      78.970,    1.060000,FO R. asanoi
,,,,,,
157, 954,A,Initial Reports          ,      80.400,    1.600000,LO C. macintyrei
,,,,,,
157, 954,A,Initial Reports          ,      89.170,    1.920000,FO Gr. truncatulinoides
,,,,,,
