leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
89,586,B,1,1,0.0,150.0,1.40,1.40,2.90,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a6fb16e637508d33160b37669d791438
89,586,B,1,2,0.0,150.0,1.40,2.90,4.40,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,e9ef63e321f6bdb4b0d6337d9f08512b
89,586,B,1,3,0.0,150.0,1.40,4.40,5.90,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,416ebf3e839273d5520bed63f01cafbe
89,586,B,1,4,0.0,150.0,1.40,5.90,7.40,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,1ca5115b676ef889a70280f8e7a86b98
89,586,B,1,5,0.0,150.0,1.40,7.40,8.90,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,07cfa522b9c66b840eb31cca260ed8c4
89,586,B,1,6,0.0,150.0,1.40,8.90,10.40,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,07fa96a0cca0a0cb886b2eb8193e62d7
89,586,B,1,7,0.0,42.0,1.40,10.40,10.82,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a57dca945ee83080eab99873ad864f5b
89,586,B,1,CC,0.0,20.0,1.40,10.92,11.02,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,dcd2aea7db600a9f1aeb11a2b3f9664d
89,586,B,2,1,0.0,150.0,11.00,11.00,12.50,JVG, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,a7512cc161e29b4034a0cbdda36be87d
89,586,B,2,2,0.0,150.0,11.00,12.50,14.00,PAB, FORAM-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,e9572cc19cc24efe1768aa7d9adffb77
