Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
165, 998,A,Initial Reports          ,       9.300,    0.248000,FO Emiliania huxleyi (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      10.550,    0.408000,LO  Pseudoemiliania lacunosa (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      23.050,    0.880000,LO  Reticulofenestra asanoi (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      26.050,    0.940000,FO Gephyrocapsa parallela (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      26.055,    1.170000,FO Reticulofenestra asanoi (Nannofossil) (+.005 m)
,,,,,,
165, 998,A,Initial Reports          ,      28.400,    1.230000,LO  Large Gephyrocapsa spp. (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      28.450,    1.260000,LO  Helicosphaera sellii (Nannofossil) (+.005 m)
,,,,,,
165, 998,A,Initial Reports          ,      29.550,    1.480000,FO Large Gephyrocapsa spp. (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      34.050,    1.640000,LO  Calcidiscus macintyrei (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      35.550,    1.710000,FO Gephyrocapsa caribbeanica (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      36.850,    1.950000,LO  Discoaster brouweri (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      36.855,    2.360000,LO  Discoaster pentaradiatus (Nannofossil) (+.005 
,,,,,,
165, 998,A,Initial Reports          ,      38.270,    1.700000,LO Globigerinoides fistulosus (Planktonic Foramini
,,,,,,
165, 998,A,Initial Reports          ,      39.010,    2.000000,FO Truncorotalia truncatulinoides (Planktonic Fora
,,,,,,
165, 998,A,Initial Reports          ,      48.450,    2.300000,LO Menardella miocenica (Planktonic Foraminifer)
,,,,,,
165, 998,A,Initial Reports          ,      53.050,    2.510000,LO  Discoaster surculus (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      59.710,    3.000000,LO Dentoglobigerina altispira (Planktonic Foramini
,,,,,,
165, 998,A,Initial Reports          ,      61.050,    2.820000,LO  Discoaster tamalis (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      63.610,    3.200000,FO Globigerinoides fistulosus (Planktonic Foramini
,,,,,,
165, 998,A,Initial Reports          ,      69.050,    3.620000,LO  Sphenolithus spp. (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      75.500,    3.830000,LO  R. pseudoumbilicus (Nannofossil)
,,,,,,
165, 998,A,Initial Reports          ,      76.390,    3.600000,LO Hirsutella margaritae (Planktonic Foraminifer)
,,,,,,
165, 998,A,Initial Reports          ,      85.960,    4.300000,LO Globoturborotalita nepenthes (Planktonic Forami
,,,,,,
165, 998,A,Initial Reports          ,      88.210,    4.500000,FO Menardella exilis (Planktonic Foraminifer)
,,,,,,
165, 998,A,Initial Reports          ,      88.215,    4.700000,FO Truncorotalia crassaformis (Planktonic Foramini
,,,,,,
165, 998,A,Initial Reports          ,      93.940,    4.500000,LO  Amaurolithus spp. (Nannofossil)
,,,,,,
