Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 849,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,      45.300,    1.450000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     105.250,    3.560000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     123.750,    4.300000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     156.950,    4.660000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     191.500,    4.980000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     278.500,    6.420000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     303.800,    7.350000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     314.750,    7.550000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     337.500,    8.100000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     360.400,    9.940000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
138, 849,B,Initial Reports          ,     388.090,   10.500000,By site only; depth=mcd; Leg 138 IR vol 2; p 772
,,,,,,
