leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
32,311,,1,1,19.0,150.0,0.00,0.19,1.50,, ZEOLITIC CLAY," 5YR3/4-MODERATE BROWN,5YR5/6-LIGHT BROWN"," OCCASIONAL LIGHT BROWN STREAKS AT 45,75,115 ,138 CM,OTHERWISE HOMOGENOUS", INTENSLY DISTURBED,,,,, SOFT AND PLASTIC, 00000000
32,311,,1,2,0.0,150.0,0.00,1.50,3.00,, ZEOLITIC CLAY, 5YR3/4-MODERATE BROWN, HOMOGENOUS THROUGHOUT, INTENSLY DISTURBED,,,,, SOFT AND PLASTIC, 00000000
32,311,,1,3,0.0,150.0,0.00,3.00,4.50,, ZEOLITIC CLAY, 5YR3/4-MODERATE BROWN, HOMOGENOUS THROUGHOUT, INTENSLY DISTURBED,,,,, SOFT AND PLASTIC, 00000000
32,311,,1,4,0.0,150.0,0.00,4.50,6.00,, ZEOLITIC CLAY, 5YR3/2-GRAYISH BROWN TO 5YR3/4-MOD ERATE BROWN, HOMOGENEOUS THROUGHT, INTENSLY DISTUR BED,,,,, SOFT AND PLASTIC, 00000000
32,311,,1,5,0.0,146.0,0.00,6.00,7.46,, ZEOLITIC CLAY, 5YR3/4-MODERATE BROWN," NEARLY HOM OGENEOUS,BARELY VISIBLE STREAKS OF A LIGHTER SHADE", INTENSLY DISTURBED,,,,, SOFT AND PLASTIC, 00000000
32,311,,1,6,84.0,100.0,0.00,8.34,8.50,, MIXTURE OF SMALL PLATELETS OF VOLCANOGENIC SILTSTO NE IN ZEOLITIC MUD, 5YR3/4-MODERATE BROWN,, EXTREME LY DISTURBED BY DRILLING,,,," THE SILTSTONE PLATELETS S HOW DOMINANTLY PARALLEL AND OCCASIONALLY CROSSED BED DING,THEY ARE WELL CEMENTED ALTHOUGH EASILY BROKEN,C OULD PROBABLY PARTS OF TURBIDITE LAYERS BROKEN BY DR ILL BIT", LITHIFIED TURBIDITE LAYERS, 00000000
32,311,,1,6,100.0,134.0,0.00,8.50,8.84,, ZEOLITIC MUD, 5YR3/4-MODERATE BROWN, SILTY, COM PLETELY DESTROYED BY DRILLING,,,,," SOFT,PARTIALLY SOUPY BETWEEN 115 AND 120 CM", 00000000
32,311,,1,6,134.0,150.0,0.00,8.84,9.00,, PLATELETS AND SMALL FRAGMENTS OF VOLCANOGENIC SILT STONE TO SANDSTONE," 5YR3/4-MODERATE BROWN,5YR4/4-MO DERATE BROWN"," FINELY LAMINATED,ABUNDANT SMALL SOFT BLACK SPICULES (MN ?)", COMPLETELY DISTURBED BY DRIL LING,,,,, HARD, 00000000
32,311,,1,CC,0.0,0.0,0.00,9.10,9.10,, SMALL BROKEN PLATELETS OF VOLCANOGENIC SILTSTONE I N A MUDDY CLAY, 10YR4/4-DARK YELLOWISH BROWN," ONE LARGE FRAGMENT SHOWS THIN BEDDING (POSSIBLY SOME CRO SS BEDDING BUT MAINLY PARALLEL),AND ABUNDANT BLACK S PHERICAL SOFT SMALL (SUBMILLIMETER) NODULES",,,,,, SOFT, 00000000
32,311,,2,1,103.0,150.0,9.00,10.03,10.50,, ZEOLITIC CLAY, 5YR3/2-GRAYISH BROWN, HOMOGENEOUS, INTENSLY DISTURBED,,,, SMALL FRAGMENT OF VOLCANOGEN IC SILTSTONE AS IN CORE 1," SOFT,PLASTIC", 00000000
32,311,,2,2,0.0,150.0,9.00,10.50,12.00,, ZEOLITIC CLAY, 5YR3/2-GRAYISH BROWN, HOMOGENEOUS, INTENSLY DISTURBED,,,,," SOFT,PLASTIC", 00000000
32,311,,2,3,0.0,150.0,9.00,12.00,13.50,, ZEOLITIC CLAY, 5YR3/4-MODERATE BROWN, HOMOGENEOU S, APPARENTLY INTENSLY DISTURBED,,,,," SOFT,PLASTIC", 00000000
32,311,,2,4,0.0,55.0,9.00,13.50,14.05,, ZEOLITIC CLAY, 5YR3/4-MODERATE BROWN, HOMOGENEOU S, INTENSLY DISTURBED,,,,," SOFT,PLASTIC", 00000000
32,311,,2,4,55.0,145.0,9.00,14.05,14.95,, VOLCANOGENIC MUD, 10YR5/4-MODERATE YELLOWISH BROW N," CRUMBLY AT 90,130,133,139,143 TO 145 CM,THIN (UP TO 1 CM) HARDENED LAYERS BROKEN DURING THE SPLITTIN G OF THE CORE,APPARENTLY GRADED BEDDED", INTENSLY DI STURBED,,,,," SEMILITHIFIED,WAXY LOOKING", 00000000
32,311,,2,4,145.0,150.0,9.00,14.95,15.00,, MIXTURE OF ZEOLITIC CLAY AND SMALL DEBRIS OF THE O VERLYING TURBIDITE SEQUENCE, 5YR4/4-MODERATE BROWN,, INTENSLY DISTURBED,,,,, SOFT, 33211000
32,311,,2,5,0.0,13.0,9.00,15.00,15.13,, ZEOLITIC MUD, 5YR3/4-MODERATE BROWN TO 2.5Y5/2-GR AYISH BROWN,, INTENSLY DEFORMED,,,,, SOFT, 33213000.3350
32,311,,2,5,13.0,27.0,9.00,15.13,15.27,, VOLCANOGENIC SILTSTONE, 2.5Y5/2-GRAYISH BROWN," B ROKEN BY SPLITTING OPERATING,SHOWING PARALLEL BEDDIN G,CRUMBLY TO WAXY,BREAKING IN PLATELETS,NO GRADED BE DDING APPARENT BUT THE LITHIFIED LAMINAE MIGHT BE BA SAL PAIRS OF TURBIDITE SEQUENCES", MODERATELY DISTUR BED,,,,," SEMILITHIFIED,WAXY TO CRUMBLY", 33235000.3700
32,311,,2,5,27.0,79.0,9.00,15.27,15.79,," ZEOLITIC,VOLCANOGENIC MUD,CLAY AND SILT", 10YR5/4- MODERATE YELLOWISH BROWN, MORE OR LESS HOMOGENEOUS, INTENSLY DISTURBED,,,,, CRUMBLY BUT RELATIVELY PLASTI C, 33213000.3350
32,311,,2,5,79.0,120.0,9.00,15.79,16.20,, CALCAREOUS TURBIDITE, 10Y5/4-MODERATE YELLOWISH B ROWN," NO GRADED BEDDING APPARENT,THE LOWER PART (11 4 TO 120CM) IS SIMILAR TO THE 13 TO 27 CM INTERVAL O F THE TURBIDITE SEQUENCE", THE CORE IS DISTURBED AND SMEARED BY THE SAWING OPERATION,,,,," PREFERENTIALLY LI THIFIED,CRUMBLY MATERIAL", 00000000
32,311,,2,5,120.0,150.0,9.00,16.20,16.50,, UPPER PART OF A TURBIDITE SEQUENCE SIMILAR TO THE ONE FROM 79 TO 120 CM,," SOME PLATELETS (CALCAREOUS), BROKEN LAYERS", INTENSLY DISTURBED,,,,, CRUMBLY SEMILIT HIFIED SMALL PLATELETS, 33211000
32,311,,2,6,0.0,4.0,9.00,16.50,16.54,, CALCAREOUS TURBIDITE,, BROKEN PLATELETS OF CALCARE OUS SEDIMENTS, MODERATELY DISTURBED,,,,," RELATIVELY SO FT COMPARED TO SECTION 5, 79 TO 120 CM", 33234000
32,311,,2,6,4.0,71.0,9.00,16.54,17.21,, PROBABLE CALCAREOUS TURBIDITE, 10YR4/2-DARK YELLO WISH BROWN," NO STRUCTURE APPARENT,AT 56 AND 61 TO 6 6 CM ARE HARD BRANCH SHAPED CALCAREOUS AGGREGATES WI TH TUBULAR STRUCTURE MADE OF RECRYSTALLIZED SPARRY C ALCITE (POSSIBLY WORM BURROWS?)", DISTURBED DURING SPLITTING(MODERATELY),,,, SEDIMENT IS COMPOSED OF CALC ITE PARTICLES WITH CLAY MINERALS AND VOLCANOGENIC MA TERIAL, VERY CRUMBLY, 33234000
32,311,,2,6,71.0,97.0,9.00,17.21,17.47,, VOLCANOGENIC MUD, 10YR4/2-DARK YELLOWISH BROWN," PLATELETS (BROKEN LAYERS) AT THE BASE OF THE INTERVA L,POSSIBLE TURBIDITE SEQUENCE ?", MODERATELY DISTURB ED,,,,, SOFT, 33213000
32,311,,2,6,97.0,150.0,9.00,17.47,18.00,, CALCAREOUS SEMILITHIFIED MUDSTONE AND MUD, 10YR5/ 4-MODERATE YELLOWISH BROWN," SOME AREAS ARE MORE LIT HIFIED AND CRUMBLY (BROKEN LAYERS SUCH AS 97 TO 107 AND 114 TO 118 CM,THE REST IS MORE CLAYEY AND SOFT", DISTURBED,,,,," SEMILITHIFIED,CRUMBLY,SOFT", 33213000
32,311,,3,1,70.0,80.0,19.50,20.20,20.30,, CALCAREOUS MUDSTONE AND MUD, 2.5Y6/2-LIGHT BROWNI SH GRAY," ALMOST HOMOGENEOUS,POORLY LAMINATED",,,,, BROK EN PIECES,, 33213000
32,311,,3,1,80.0,90.0,19.50,20.30,20.40,, VOLCANIC SILTSTONE AND MUDSTONE, 5YR5/6-LIGHT BRO WN, FINELY LAMINATED,,,,,, HARD, 33235000
32,311,,3,1,90.0,105.0,19.50,20.40,20.55,, CALCAREOUS MUDSTONE, 2.5Y6/2-LIGHT BROWNISH GRAY,,,,,,, PARTIALLY LITHIFIED, 33233000
32,311,,3,1,105.0,115.0,19.50,20.55,20.65,, VOLCANIC SILTSTONE TO MUDSTONE, 5YR5/6-LIGHT BROW N, FINELY LAMINATED WITH THIN LAYERS OF BLACK SMALL NODULES,,,,,, HARD, 00000000
32,311,,3,1,115.0,125.0,19.50,20.65,20.75,, BROKEN PIECES OF VOLCANIC SILTSTONE AND SANDSTONE, 2.5Y5/4-LIGHT OLIVE BROWN," BROKEN PIECES,WELL LAM INATED",,,,, IDENTICAL TO CORE CATCHER SAMPLE, SOFT, 00000000
32,311,,3,1,125.0,130.0,19.50,20.75,20.80,, LIMESTONE, 2.5Y5/2-GRAYISH BROWN," VERY FINELY LA MINATED,ALMOST HOMOGENEOUS,BURROWS FILLED WITH RECRY STALLIZED SPARRY CALCITE (AT TOP IS ALSO A LAYER OF IDENTICAL SPARRY CALCITE OF BURROWS)",,,,,, HARD, 00000000
32,311,,3,1,130.0,150.0,19.50,20.80,21.00,, VOLCANIC SILTSTONE AND SANDSTONE,, CROSS BEDDING,,,,, SAME AS CORE CATCHER, HARD, 00000000
32,311,,3,CC,0.0,0.0,19.50,21.10,21.10,, VOLCANIC SILTSTONE AND SANDSTONE," 10YR3/3-DARK BR OWN,2.5Y5/4-LIGHT OLIVE BROWN"," WELL LAYERED,APPAREN T SLIGHT GRADED BEDDING",," ANGULAR FRAGMENTS OF PALAG ONITE AND GLASS,HONEY YELLOW VISSIBLE UNDER BINOCULA R",,," DARK BROWN WHEN WET,LIGHT OLIVE BROWN WHEN DRY", HARD, 00000000
32,311,,4,1,110.0,121.0,22.50,23.60,23.71,, VOLCANIC SILTSTONE AND SANDSTONE, 5Y5/6-LIGHT OLI VE BROWN," POORLY LAMINATED,FINE GRAINED SANDSTONE",,,,,, HARD, 00000000
32,311,,4,1,121.0,125.0,22.50,23.71,23.75,, ZEOLITIC MUD (VOLCANOGENIC MUD), 2.5Y4/2-DARK GRA YISH BROWN,,,,,,, SOFT, 00000000
32,311,,4,1,125.0,150.0,22.50,23.75,24.00,, VOLCANIC SANDSTONE AND SILTSTONE, 5B5/1-MEDIUM BL UISH GRAY," GRADED BEDDING,BASE OF SECTION IS COARSE R GRAINED (MM PARTICLES) AND GLASS SHARDS",,, PALAGONI TE GRAINS ARE VISIBLE UNDER BINOCULAR,, CORE CATCHER IS IDENTICAL TO THE BASE OF SECTION 1 (SEVERAL SMAL L FRAGMENTS), HARD, 00000000
32,311,,5,1,46.0,120.0,28.00,28.46,29.20,, VOLCANIC SANDSTONE AND BRECCIA," 5BG3/2-DUSKY BLUE GREEN,5BG5/2-GRAYISH BLUE GREEN,5B3/1-DARK BLUISH G RAY"," NO WELL DEFINED GRADED BEDDING,BADLY DEFINED L AYERING,PARTICLE DIAMETER IS DOMINANTLY MM WITH SOME BRECCIATED ELEMENTS SUBANGULAR UP TO 4 MM (RARELY 6 MM) MOSTLY CONSISTING OF FIEN GRAINED MATERIAL IDEN TICAL TO THE FINER PORTIONS OF THE TURBIDITE",,,,,, BRECC IA IS LITHIFIED, 00000000
32,311,,5,1,120.0,135.0,28.00,29.20,29.35,, VOLCANIC SILTSTONE AND SANDSTONE," 5BG3/2-DUSKY BL UE GREEN,5BG5/2-GRAYISH BLUE GREEN,5B6/2-PALE BLUE"," GRADED TURBIDITE SEQUENCE,SILTSTONE UPPER PART IS A LMOST HOMOGENEOUS,PARALLEL LAMINATIONS OCCUR MAINLY IN FINER GRAINED SANDSTONE",,,,,, HARD, 33235000
32,311,,5,1,135.0,150.0,28.00,29.35,29.50,, SILTSTONE," 5BG3/2-DUSKY BLUE GREEN,5BG5/2-GRAYISH BLUE GREEN"," TURBIDITE SEQUENCE OF SILTSTONE,AS 144 CM IS THIN LAYER OF SANDSTONE",,,,,,, 33235000
