leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
26,250,A,QUATERNARY,,54.5,83.0,,NO AGE GIVEN,,NO AGE GIVEN,    0,  1.8,  0.9,DSDP INITIAL REPORTS
26,250,A,UPPER PLIOCENE,,111.5,121.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,DSDP INITIAL REPORTS
26,250,A,UPPER PLIOCENE,,149.5,159.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,DSDP INITIAL REPORTS
26,250,A,LOWER PLIOCENE,,235.0,236.5,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
26,250,A,UPPER MIOCENE,,236.5,358.5,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,DSDP INITIAL REPORTS
26,250,A,MIDDLE MIOCENE,LOWER MIOCENE,463.0,472.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 10.5, 22.5, 16.5,DSDP INITIAL REPORTS
26,250,A,MIDDLE MIOCENE,LOWER MIOCENE,567.0,577.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 10.5, 22.5, 16.5,DSDP INITIAL REPORTS
26,250,A,LOWER MIOCENE,,634.0,643.5,,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,DSDP INITIAL REPORTS
26,250,A,CONIACIAN,,691.0,710.0,,NO AGE GIVEN,,NO AGE GIVEN,   82,   86,   84,DSDP INITIAL REPORTS
