Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
126, 792,B,Initial Reports          ,      31.940,    0.275000,FO E. huxleyi
,,,,,,
126, 792,B,Initial Reports          ,      60.300,    0.730000,Bruhnes/Matuyama magnetochron boundary
,,,,,,
126, 792,B,Initial Reports          ,      81.230,    0.830000,LO R. sp. A acme
,,,,,,
126, 792,B,Initial Reports          ,      81.500,    0.910000,top of Jaramillo magnetochron
,,,,,,
126, 792,B,Initial Reports          ,      98.280,    1.890000,LO D. brouweri
,,,,,,
126, 792,B,Initial Reports          ,     105.100,    2.350000,LO D. pentaradiatus
,,,,,,
126, 792,B,Initial Reports          ,     112.880,    2.410000,LO D. surculus
,,,,,,
126, 792,B,Initial Reports          ,     125.800,    2.470000,top of magnetic Anomaly 2A
,,,,,,
126, 792,B,Initial Reports          ,     141.720,    2.650000,LO D. tamalis
,,,,,,
