leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCALD0010,Calcidiscus leptoporus,COMMON,  ,1,dda34cd3e457e70a2f0c090788bfd93b
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCALD0020,Calcidiscus macintyrei,FEW,  ,1,3d793d79e5b6256f46b61364d347900e
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCERO0050,Ceratolithus cristatus,RARE,  ,1,d3da0e58d1b732b5a17a070c8d9b9f0c
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCERO0080,Ceratolithus rugosus,RARE,  ,1,3f7806d01483b73e3d793d1cf97c3856
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,2c85369300356939130f9e31adaecdfc
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NCREN0010,Crenalithus doronicoides,ABUNDANT,  ,1,41e403c11e2811bf1802218e5ed9cc36
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0075,Discoaster braarudii,COMMON,  ,1,91ba84035ab403595ad770b9a4a7db5f
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0080,Discoaster brouweri,RARE,  ,1,7c0f8a9e4aa179ae90f158af6151cb7e
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0100,Discoaster challengerii,RARE,  ,1,d577953fc1030d717a69c8e5f490985b
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0350,Discoaster pentaradiatus,COMMON,  ,1,389722e449496fd752ceadda5c0a4e30
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0465,Discoaster surculus,COMMON,  ,2,3a7b1c270db5326f823ff294be6fc54c
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NDISC0525,Discoaster variabilis,RARE,  ,2,96f8a6321c6e7fa4a23e10ca354d614b
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NHELC0020,Helicosphaera carteri,COMMON,  ,2,f6ba26caf0dddfa5687ef141d6b5734e
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NHELC0130,Helicosphaera sellii,RARE,  ,2,80fa32b93944836e04206a86054e1836
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NPONT0141,Pontospahera sp.,PRESENT,  ,2,c02f69f6cd9d73af1c17f34d5e33d498
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NRETI0180,Reticulofenestra pseudoumbilica,COMMON,  ,2,b8bffc74517854397071ad6478494380
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NSCYP0120,Scyphosphaera globulosa,PRESENT,  ,2,11121045ef77de68dcc102b9bf759c70
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NSCYP0180,Scyphosphaera recurvata,PRESENT,  ,2,dabceab5e229728360c7f01731c56f4b
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NSPHN0010,Sphenolithus abies,COMMON,  ,2,cd68abc4d16ec71e3433dbadb91d7fb6
78,542,,1,1,97.0,98.0,202.00,202.97,23,BERGEN,08/1984,78,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,416,NSPHN0150,Sphenolithus neoabies,COMMON,  ,2,7ebe56bbc75e75bfdc94230781e4819d
