Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
159, 960,C,Initial Reports          ,       5.180,    0.460000,LO P. lacunosa
,,,,,,
159, 960,C,Initial Reports          ,      11.800,    1.470000,LO H. sellii
,,,,,,
159, 960,C,Initial Reports          ,      11.810,    1.700000,LO G. fistulosus
,,,,,,
159, 960,C,Initial Reports          ,      13.300,    1.600000,LO C. macintyrei
,,,,,,
159, 960,C,Initial Reports          ,      14.800,    1.950000,LO D. brouwerii
,,,,,,
159, 960,C,Initial Reports          ,      15.680,    2.300000,reappearance Pulleniatina
,,,,,,
159, 960,C,Initial Reports          ,      15.700,    2.300000,LO G. miocenica
,,,,,,
159, 960,C,Initial Reports          ,      15.930,    2.600000,LO G. pertenuis
,,,,,,
159, 960,C,Initial Reports          ,      16.800,    2.440000,LO D. pentaradiatus
,,,,,,
159, 960,C,Initial Reports          ,      18.300,    2.610000,LO D. surculus
,,,,,,
159, 960,C,Initial Reports          ,      19.800,    2.760000,LO D. tamalis
,,,,,,
159, 960,C,Initial Reports          ,      22.800,    3.000000,LO G. multicamerata
,,,,,,
159, 960,C,Initial Reports          ,      22.810,    3.000000,LO G. altispira
,,,,,,
159, 960,C,Initial Reports          ,      27.800,    3.100000,LO Sphaeroidinellosis
,,,,,,
159, 960,C,Initial Reports          ,      30.800,    3.500000,FO G. pertenuis
,,,,,,
159, 960,C,Initial Reports          ,      30.810,    3.600000,FO G. miocenica
,,,,,,
159, 960,C,Initial Reports          ,      32.400,    3.500000,disappearance Pulleniatina
,,,,,,
159, 960,C,Initial Reports          ,      33.800,    3.620000,LO Sphenolithus
,,,,,,
159, 960,C,Initial Reports          ,      35.800,    3.770000,LO R. pseudoumbilica
,,,,,,
159, 960,C,Initial Reports          ,      38.800,    4.010000,FO D. tamalis
,,,,,,
159, 960,C,Initial Reports          ,      48.300,    4.390000,LO Amaurolithus
,,,,,,
159, 960,C,Initial Reports          ,      49.800,    4.300000,LO G. nepenthes
,,,,,,
159, 960,C,Initial Reports          ,      49.810,    4.400000,LO G. plesiotumida
,,,,,,
159, 960,C,Initial Reports          ,      51.300,    4.700000,FO G. crassiformis
,,,,,,
159, 960,C,Initial Reports          ,      52.800,    5.100000,LO N. acostaensis
,,,,,,
159, 960,C,Initial Reports          ,      57.800,    5.040000,FO C. rugosus
,,,,,,
159, 960,C,Initial Reports          ,      65.800,    5.340000,FO C. acutus
,,,,,,
159, 960,C,Initial Reports          ,      65.810,    5.340000,LO T. rugosus
,,,,,,
159, 960,C,Initial Reports          ,      68.800,    5.560000,LO D. quinqueramus
,,,,,,
159, 960,C,Initial Reports          ,      70.300,    5.900000,FO G. tumida
,,,,,,
159, 960,C,Initial Reports          ,      73.800,    6.200000,FO G. margaritae
,,,,,,
159, 960,C,Initial Reports          ,      75.300,    8.200000,FO G. pleisotumida
,,,,,,
159, 960,C,Initial Reports          ,      76.800,    7.300000,FO A. primus
,,,,,,
159, 960,C,Initial Reports          ,      76.810,    8.400000,FO D. berggrenii
,,,,,,
159, 960,C,Initial Reports          ,      84.800,    8.800000,FO D. loeblichii
,,,,,,
159, 960,C,Initial Reports          ,      86.300,    9.360000,LO C. calyculus
,,,,,,
159, 960,C,Initial Reports          ,      86.310,    9.400000,LO D. hamatus
,,,,,,
159, 960,C,Initial Reports          ,      86.320,    9.400000,FO M. convallis
,,,,,,
159, 960,C,Initial Reports          ,      89.300,    9.600000,FO D. neohamatus
,,,,,,
159, 960,C,Initial Reports          ,      90.800,   10.300000,LO G. mayeri
,,,,,,
159, 960,C,Initial Reports          ,      90.810,   10.400000,FO D. hamatus
,,,,,,
159, 960,C,Initial Reports          ,      90.820,   10.700000,FO C. coalitus
,,,,,,
159, 960,C,Initial Reports          ,      90.830,   10.800000,LO C. miopelagicus
,,,,,,
159, 960,C,Initial Reports          ,      90.840,   10.800000,FO G. nepenthes
,,,,,,
159, 960,C,Initial Reports          ,      90.900,   12.100000,LO C. nitescens
,,,,,,
159, 960,C,Initial Reports          ,      90.910,   13.600000,LO S. heteromorphus
,,,,,,
159, 960,C,Initial Reports          ,      90.920,   14.700000,LO G. peripheroacuta
,,,,,,
159, 960,C,Initial Reports          ,      94.300,   14.800000,LO P. glomerosa
,,,,,,
159, 960,C,Initial Reports          ,      98.800,   15.800000,LO H. ampliaperta
,,,,,,
159, 960,C,Initial Reports          ,     109.800,   17.400000,FO C. premacintyrei
,,,,,,
159, 960,C,Initial Reports          ,     109.810,   18.100000,FO S. heteromorphus
,,,,,,
159, 960,C,Initial Reports          ,     109.820,   18.400000,LO S. belemnos
,,,,,,
159, 960,C,Initial Reports          ,     117.800,   19.700001,FO S. belemnos
,,,,,,
159, 960,C,Initial Reports          ,     122.800,   23.299999,FO D. druggii
,,,,,,
