leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
70,508,C,1,CC,0.0,42.00,44.06,   44.02,"LAVERNE, C.",SEDIMENT (FORAM NANNO OOZE),,,,,,,,,,,
70,508,C,1,CC,6.0,42.00,44.02,   44.21,"LAVERNE, C.",PLAG MOD PHYRIC BASALT,PCES NO PCE NUMBERS ASSIGNED,"MOD PHYRIC, SMALLEST PCE (2.5CM X 1.5CM) HAS A GLASSY RIM ON ONE SIDE, THE LARGEST PCE (4.5CM X 7CM) HAS A GLASSY RIM ON TWO SIDES",,"comments: ALL 3 PCES ARE COATED ON THE UNCUT SURFACES BY MATERIAL, IN THE SMALLEST PCE THE MATERIAL IS GREEN, IN THE MIDDLE SIZED PCE (2.5CM X 4.5CM) THE MATERIAL IS BROWN+BLUE+GRAY, IN THE LARGEST PCE THE MATERIAL IS GREEN+YELLOW GREEN+BROWN+BLUE, IN THE MIDDLE PCE THERE IS A THICK (5MM TO 20MM) ALTERED RIM, IN THE LARGEST PCE THERE IS A VERY THICK (TO 50MM) ALTERED RIM",REMAINDER OF CORE (0-6CM) IS FORAM NANNO OOZE,    TO 1               CLAY comments : PINPOINT VESICLES IN ALL PCES FILLED WITH BLUE CLAY,PLAG,,CLAY.MIN comments :  BLUE CLAY,,
