pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus species name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,species_taxon_id,species_taxon_name,tmp_genus_taxon_id,tmp_genus_taxon_name
2740,Turborotalita,genus,Turborotalita quinqueloba,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,422372,Turborotalita quinqueloba,2740,Turborotalita
762,Abyssamina,genus,Abyssamina poagi,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
762,Abyssamina,genus,Abyssamina quadrata,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
762,Abyssamina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
766,Acervulina,genus,Acervulina mabahethi,54414,Acervulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
772,Adelosina,genus,Adelosina dubia,240117,Spiroloculinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
788,Alabamina,genus,Alabamina dissonata,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
788,Alabamina,genus,Alabamina creta,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
788,Alabamina,genus,Alabamina dissonata,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
788,Alabamina,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
788,Alabamina,genus,Alabamina tenuimarginata,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
423746,Alabaminella,genus,,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
423746,Alabaminella,genus,Alabaminella weddellensis,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria,428766,Alabaminella weddellensis,423746,Alabaminella
788,Alabamina,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
794,Allomorphina,genus,Allomorphina conica,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,428696,Allomorphina conica,794,Allomorphina
794,Allomorphina,genus,Allomorphina pacifica,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,428697,Allomorphina pacifica,794,Allomorphina
794,Allomorphina,genus,Allomorphina polonica,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,428698,Allomorphina polonica,794,Allomorphina
794,Allomorphina,genus,Allomorphina velascoensis,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
794,Allomorphina,genus,Allomorphina whangaia,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
813,Ammobaculites,genus,Ammobaculites agglutinans,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
813,Ammobaculites,genus,Ammobaculites filiformis,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,428345,Ammobaculites filiformis,813,Ammobaculites
813,Ammobaculites,genus,,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
813,Ammobaculites,genus,Ammobaculites wallalensis,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,428771,Ammobaculites wallalensis,813,Ammobaculites
818,Ammodiscus,genus,Ammodiscus cretaceus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,428346,Ammodiscus cretaceus,818,Ammodiscus
818,Ammodiscus,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
818,Ammodiscus,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
819,Ammoelphidiella,genus,Ammoelphidiella pustulosa,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria,428347,Ammoelphidiella pustulosa,819,Ammoelphidiella
819,Ammoelphidiella,genus,,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
819,Ammoelphidiella,genus,Ammoelphidiella uniforamina,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
820,Ammoglobigerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
823,Ammonia,genus,Ammonia beccarii,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
823,Ammonia,genus,Ammonia tepida,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
827,Ammosphaeroidina,genus,,112313,Ammosphaeroidinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
827,Ammosphaeroidina,genus,Ammosphaeroidina pseudopauciloculata,112313,Ammosphaeroidinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
835,Amphicoryna,genus,Amphicoryna scalaris,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
835,Amphicoryna,genus,Amphicoryna separans,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
837,Amphisorus,genus,Amphisorus hemprichii,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,240888,Amphisorus hemprichii,837,Amphisorus
838,Amphistegina,genus,Amphistegina bicirculata,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,Amphistegina hauerina,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,Amphistegina lessonii,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,241499,Amphistegina lessonii,838,Amphistegina
838,Amphistegina,genus,Amphistegina lobifera,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,Amphistegina papillosa,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,Amphistegina radiata,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
852,Angulogerina,genus,Angulogerina fueguina,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
852,Angulogerina,genus,Angulogerina angulosa,,,,,,,288974,Foraminifera,212476,Rhizaria,202769,Angulogerina angulosa,852,Angulogerina
852,Angulogerina,genus,Angulogerina earlandi,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
852,Angulogerina,genus,Angulogerina fluens,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
852,Angulogerina,genus,Angulogerina pauperata,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
854,Annectina,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,Anomalina aotea,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,Anomalina indica,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,Anomalina praeacuta,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,382642,Anomalina praeacuta,859,Anomalinoides
86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,Anomalina visenda,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides acutus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides affinis,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides ammonoides,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides capitatus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides fasciatus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides globosus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides globulosus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides orbiculus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides piripaua,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides rubiginosus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides semicribratus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides spissiformis,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
861,Antarcticella,genus,Antarcticella antarctica,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,Aragonia aragonensis,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,Aragonia materna,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,Aragonia ouezzanensis,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,Aragonia tenera,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
865,Aragonia,genus,Aragonia zelandica,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
879,Arenobulimina,genus,,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
879,Arenobulimina,genus,,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
879,Arenobulimina,genus,Arenobulimina truncata,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
880,Arenodosaria,genus,Arenodosaria antipoda,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
890,Articulina,genus,Articulina alticostata,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
890,Articulina,genus,Articulina tubulosa,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
890,Articulina,genus,Articulina pacifica,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
424030,Aschemonella,genus,,432465,Syringamminidae,,,430094,Monothalamea,288974,Foraminifera,212476,Rhizaria,,,,
898,Astacolus,genus,Astacolus crepidulus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
898,Astacolus,genus,Astacolus parallelus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
898,Astacolus,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
898,Astacolus,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
898,Astacolus,genus,Astacolus bradyi,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
899,Asterigerina,genus,Asterigerina planorbis,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
899,Asterigerina,genus,,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
899,Asterigerina,genus,,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
900,Asterigerinata,genus,,432463,Asterigerinatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
910,Asterorotalia,genus,Asterorotalia gaimardii,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,Astrononion antarcticus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,Astrononion echolsi,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,Astrononion parki,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
928,Awhea,genus,,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
932,Baculogypsina,genus,Baculogypsina sphaerulata,112346,Calcarinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
948,Bathysiphon,genus,,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
957,Berthelina,genus,Berthelina intermedia,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
957,Berthelina,genus,,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
969,Bigenerina,genus,Bigenerina nodosaria,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
969,Bigenerina,genus,,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
969,Bigenerina,genus,,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
98749,Biloculina,genus,,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
972,Biloculinella,genus,,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina alata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina aliformis,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina argentea,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina byramensis,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina robusta,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina decussata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina glutinata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina huneri,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina incrassata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina interjuncta,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina lapsus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina minuta,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina ordinaria,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina pacifica,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina pusilla,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina reticulata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina robusta,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina seminuda,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina semitruncata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina crenulata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina spathulata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina spissa,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
