leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0246,Globorotalia inflata,RARE,  ,1,d91d38276dd38bf28b3d2710ed419705
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0120,Globigerinoides cyclostoma,RARE,  ,1,1f110369d8e8c8a32119c10ab4021a2e
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOG0105,Globigerina bulloides,FEW,  ,1,526f0b4897f53bb35c2910c4a05a5021
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLON0035,Globigerirella siphonifera,RARE,  ,1,8ac289d63ada7e2cac69064e898a7602
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOT0100,Globigerinita glutinata,RARE,  ,1,e75745788fb3efad7693c90237c7cad3
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0085,Neogloboquadrina eggeri,RARE,  ,1,67bfb27c8397327a652e8840a016878c
87,582,,1,1,26.0,31.0,0.00,0.29, 7,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,1,8b898c9e0a0318b67c5a8d46d968febb
87,582,,1,3,36.0,41.0,0.00,3.38,12,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0246,Globorotalia inflata,RARE,  ,1,b9f21e4a0cb113350dd2c3c7c78ba751
87,582,,1,3,36.0,41.0,0.00,3.38,12,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0298,Globorotalia menardii,RARE,  ,1,d7932f9c48bd43fbab328b13797cccd9
87,582,,1,3,36.0,41.0,0.00,3.38,12,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0486,Globorotalia scitula,RARE,  ,1,05f984f0fdd9841e366854daa02050c1
