leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,582,,1,1,26.0,31.0,0.00,0.29, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,f877597b163481fe12ec2a986b184595
87,582,,1,1,26.0,31.0,0.00,0.29, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BHYPE0040,Hyperammina sp.,PRESENT,  ,1,0001d7fe0614cf46e39c089fa5ad9b23
87,582,,1,1,26.0,31.0,0.00,0.29, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSACC0040,Saccammina sp.,PRESENT,  ,1,5732828067d530ac36a3c15962ef8519
87,582,,1,3,36.0,41.0,0.00,3.38, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,255295177beaaf7ec4545f2ef6e3df57
87,582,,1,3,36.0,41.0,0.00,3.38, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BGLOB0015,Globobulimina auriculata,PRESENT,  ,1,19d7905c2bd06df20cc910db06eb9b9f
87,582,,1,CC,0.0,0.0,0.00,9.10, 4,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCASI0160,Cassidulina minuta,PRESENT,  ,1,c243da458a8d019b41f53bc52682d695
87,582,,1,CC,0.0,0.0,0.00,9.10, 4,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,6768d04150a6c9f4ee74e5054de6a131
87,582,,1,CC,0.0,0.0,0.00,9.10, 4,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BGLOB0015,Globobulimina auriculata,PRESENT,  ,1,2e75b89c68cbdf5485c192eb9905d351
87,582,,1,CC,0.0,0.0,0.00,9.10, 4,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BSILI0020,Silicosigmoilina sp.,PRESENT,  ,1,9e18f16696f259bb98dffc2a53132383
87,582,,3,1,49.0,54.0,19.40,19.92, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0060,Elphidium clavatum,PRESENT,  ,1,e6b4d9b5d26d55320969c777f80a5d71
87,582,,3,1,49.0,54.0,19.40,19.92, 2,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0080,Elphidium crispum,PRESENT,  ,1,1cb70fa037e64b76d507855a375c5ce1
87,582,,3,5,75.0,80.0,19.40,26.18, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BAMMN0085,Ammonia sp.,PRESENT,  ,1,3840f93bf5a0941fb72ea631f4f0e2b1
87,582,,3,5,75.0,80.0,19.40,26.18, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCASI0160,Cassidulina minuta,PRESENT,  ,1,63d238668ca5bf913dcbd83cebe6dc01
87,582,,3,5,75.0,80.0,19.40,26.18, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BELPI0060,Elphidium clavatum,PRESENT,  ,1,8d236595f7a83b94243dfc5b3087d1bd
87,582,,3,5,75.0,80.0,19.40,26.18, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BGLOB0015,Globobulimina auriculata,PRESENT,  ,1,10fcf823459d298f400ff32e97751d8d
87,582,,3,5,75.0,80.0,19.40,26.18, 5,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,80aaf3d62d8a20c8bf288378a8ac520c
87,582,,3,6,75.0,80.0,19.40,27.68, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BCHIL0030,Chilostomella oolina,PRESENT,  ,1,d143a15024ce4a2ac3a70361c44e12ad
87,582,,3,6,75.0,80.0,19.40,27.68, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BMELO0060,Melonis pompilioides,PRESENT,  ,1,34403e33d1555edc45e05a264dbc1023
87,582,,3,6,75.0,80.0,19.40,27.68, 3,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,590,BTOSA0020,Tosaia hanzawai,PRESENT,  ,1,8b7b3557141d993a00fd8b9e5be94caa
