Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 952,A,Initial Reports          ,      26.960,    0.460000,LO P. lacunosa
,,,,,,
157, 952,A,Initial Reports          ,      31.580,    0.830000,LO R. asanoi
,,,,,,
157, 952,A,Initial Reports          ,      53.490,    1.240000,LO Gephyrocapsa spp. (>5.5 microns)
,,,,,,
157, 952,A,Initial Reports          ,      73.020,    1.920000,FO G. truncatulinoides
,,,,,,
157, 952,A,Initial Reports          ,      73.980,    1.950000,LO D. brouweri
,,,,,,
157, 952,A,Initial Reports          ,      80.700,    2.150000,FO D. triradiatus
,,,,,,
157, 952,A,Initial Reports          ,      85.980,    2.440000,LO D. pentaradiatus
,,,,,,
157, 952,A,Initial Reports          ,      90.690,    2.610000,LO D. surculus
,,,,,,
157, 952,A,Initial Reports          ,      95.540,    2.190000,FO G. inflata
,,,,,,
157, 952,A,Initial Reports          ,      96.000,    2.760000,LO D. tamalis
,,,,,,
157, 952,A,Initial Reports          ,     124.080,    3.770000,LO R. pseudoumbilicus
,,,,,,
157, 952,A,Initial Reports          ,     138.760,    4.010000,FO D. tamalis
,,,,,,
157, 952,A,Initial Reports          ,     142.820,    4.390000,LO Amaurolithus spp.
,,,,,,
157, 952,A,Initial Reports          ,     163.800,    4.790000,FO D. asymmetricus
,,,,,,
157, 952,A,Initial Reports          ,     169.820,    5.040000,FO C. rugosus
,,,,,,
157, 952,A,Initial Reports          ,     193.860,    5.560000,LO D. quinqueramus
,,,,,,
157, 952,A,Initial Reports          ,     251.120,    8.400000,FO D. quinqueramus
,,,,,,
157, 952,A,Initial Reports          ,     353.650,   13.100000, 
,,,,,,
