Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 768,B,Initial Reports          ,      76.300,    0.730000,base Bruhnes Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,      86.100,    0.910000,top Jaramillo Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,      90.600,    0.980000,base Jaramillo Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,      97.500,    1.110000,top Cobb Mt. Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,      98.100,    1.120000,base Cobb Mt. Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     118.500,    1.660000,top Olduvai Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     122.200,    1.880000,base Olduvai Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     125.600,    2.010000,top Reunion 2 Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     126.000,    2.040000,base Reunion 2 Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     134.400,    2.470000,top Kaena Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     142.900,    2.920000,base Kaena magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     144.900,    3.080000,top Mammoth Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     146.400,    3.180000,base Mammoth Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     151.000,    3.400000,base of Gauss magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     160.900,    3.880000,top of Cochiti magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     163.700,    3.970000,base of Cochiti magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     167.200,    4.100000,top of Nunivak Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     170.000,    4.240000,base of Nunivak magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     175.700,    4.400000,top of Sidufjall Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     180.000,    4.470000,base of Sidufjall Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     181.000,    4.570000,top of Thvera Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     183.000,    4.770000,base of Thvera Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     195.000,    5.350000,base of Gilbert Magnetochron
,,,,,,
124, 768,B,Initial Reports          ,     200.000,    5.680000,top of R-Subchron
,,,,,,
124, 768,B,Initial Reports          ,     203.000,    5.890000,base of R-subchron
,,,,,,
