Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
172,1061,A,Initial Reports          ,      93.610,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
172,1061,A,Initial Reports          ,     178.110,    1.000000,Reent. medium sized Gephyrocapsa spp.
,,,,,,
172,1061,A,Initial Reports          ,     207.110,    1.240000,T large Gephyrocapsa spp.
,,,,,,
172,1061,A,Initial Reports          ,     255.160,    1.580000,B large Gephyrocapsa spp.
,,,,,,
172,1061,A,Initial Reports          ,     264.120,    1.670000,T Calcidiscus macintyrei
,,,,,,
172,1061,A,Initial Reports          ,     267.350,    1.690000,B medium sized Gephyrocapsa spp.
,,,,,,
172,1061,A,Initial Reports          ,     290.880,    1.950000,T Discoaster brouweri
,,,,,,
172,1061,A,Initial Reports          ,     318.590,    2.520000,T Discoaster pentaradiatus
,,,,,,
172,1061,A,Initial Reports          ,     328.770,    2.830000,T Discoaster tamalis
,,,,,,
172,1061,A,Initial Reports          ,     337.160,    3.120000,T D. altispira
,,,,,,
