leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,687,A,001,Hydraulic (Advanced) Piston Core,01,THO,000,,,150,,,mud,"black grading downward into dark olive gray at the base, olive nodule at 71-74cm","5y 2.5/1 grading downward to 5y 3/2 at base, 5y 4/3 nodule at 71-74cm","minor bioturbation (80-150cm), mottling near base, nodule (71-74cm)",,porous dolomicrite nodule at 71-74cm,dolomicrite (71-74cm),diatoms,,,,H,-12.86300,-76.99050,0000.00,0,150
112,687,A,001,Hydraulic (Advanced) Piston Core,02,THO,000,,,064,,,mud,olive gray and dark olive gray w/ dark yellowish brown bleb @ 37-39cm,5y 4/2 and 5y 3/2 with 10yr 4/6 bleb at 37-39cm,coarsely banded to minor bioturbation (27-64cm),,,phosphate bleb (37-39cm),diatoms,,,,H,-12.86300,-76.99050,0001.50,150,214
112,687,A,001,Hydraulic (Advanced) Piston Core,02,THO,064,,,150,,,mud with fine-grained sand lamina at 84cm,olive gray with olive laminae and dark gray sand lamina at 84cm,5y 4/2 with 5y 5/4 laminae and 5y 4/1 sand lamina at 84cm,laminae,,,,diatoms,,,,H,-12.86300,-76.99050,0001.50,214,300
112,687,A,001,Hydraulic (Advanced) Piston Core,03,THO,000,,,051,,,diatomaceous mud,"olive gray with olive laminae & brown-black bone fragment @ 34cm (0-39cm), olive gray (39-51cm)","5y 4/2 with 5y 5/6 laminae (0-39cm), 5y 4/2 (39-51cm)","minor bioturbation? (39-51cm), occasional laminae",,,phosphatic bone fragment (34cm),"bone fragment (34cm), diatoms",,,,H,-12.86300,-76.99050,0003.00,300,351
112,687,A,001,Hydraulic (Advanced) Piston Core,03,THO,051,,,150,,,diatomaceous mud with dolomite nodules and pellets of phosphorite at 51-58cm,"olive with black pellets (51-58cm), olive gray and dark olive gray w/ black fish vertebrae @ 87cm (58-150cm)","5y 4/4 (51-58cm), 5y 4/2 with 5y 3/2 (58-150cm)","nodules (51-58cm), cm-scale banding (58-150cm)",,dolomite nodules (51-58cm) and fragments (87-92cm),"dolomite (51-58,87-92cm), phosphorite (51-58,87-92cm)","phosphorite pellets (51-58cm) & fish vertebra (87cm), diatoms",,,,H,-12.86300,-76.99050,0003.00,351,450
112,687,A,001,Hydraulic (Advanced) Piston Core,04,THO,000,,,087,,,diatomaceous mud,dark olive gray and olive gray with olive laminae,5y 3/2 and 5y 4/2 with 5y 5/6 laminae,laminae,,,,"diatoms(esp. 31,36-37,39-40,52-55,70-73,78-80cm),pelletal texture",,,,H,-12.86300,-76.99050,0004.50,450,537
112,687,A,001,Hydraulic (Advanced) Piston Core,04,THO,087,,,150,,,diatomaceous mud,dark olive gray with olive mottling,5y 3/2 with 5y 4/3 mottling,minor bioturbation and mottling,,,phosphatic bone fragment (144cm),"bone fragment (144cm), diatoms",,,,H,-12.86300,-76.99050,0004.50,537,600
112,687,A,001,Hydraulic (Advanced) Piston Core,05,THO,000,,,140,,,diatomaceous mud with diatomaceous volcanic silt at 95cm,dark olive gray with olive gray and black mottles and gray silt at 95cm,5y 3/2 with 5y 4/2 and 5y 2.5/2 mottles and 5y 5/1 silt at 95cm,"minor to moderate bioturbation, color banding? (28-37cm), thin lamina (95cm), mottling",,volcanic silt(95cm),volcanic silt and mica (95cm),diatoms,,,,H,-12.86300,-76.99050,0006.00,600,740
112,687,A,001,Hydraulic (Advanced) Piston Core,CC,THO,000,,,015,,,diatomaceous mud,"black (0-6cm), dark olive gray (6-15cm)","5y 2.5/1 (0-6cm), 5y 3/2 (6-15cm)",,,,,diatoms,,,,H,-12.86300,-76.99050,0007.41,740,755
112,687,A,002,Hydraulic (Advanced) Piston Core,01,LAN,000,,,150,,,diatomaceous mud and silt,very dark gray grading down to dark olive gray to dark olive,5y 3/1 grading down to 5y 3/2 to 5y 3/3,"moderate(0-10,30-55,80-100cm)-minor(10-20,70-80cm)bioturbation,mottling,laminae & dewatering veins (60-150cm), burrows",moderately disturbed (0-20cm),,"phosphorite blebs (108,122cm)","diatoms, forams","blebs(108,122cm)",,,H,-12.86300,-76.99050,0007.50,750,900
