leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
12,111,A,1,1,77.0,150.0,105.00,105.77,106.50,, CLAY, 5Y4/1-GREY, 105-107CM FORAM LAYER,, SMALL LIMESTONE PEBBLES AT 78CM AND 113CM,,, UNIFORM, FIRM, 33211000,3e93a2579cbdec4b4089f31aa44057d6
12,111,A,1,2,0.0,150.0,105.00,106.50,108.00,, CLAY, 5Y4/1-GREY, SILTY PATCHES U P TO 2CM ACROSS,," 2CM GRANITE PEBBLE AT 26CM,FRI ABLE 4MM FORAM CONCRETION AT 100CM",,,, FIRM, 33211000,47193890687c5f8699364f312b45d58b
12,111,A,1,3,0.0,150.0,105.00,108.00,109.50,, CLAY, 5Y4/1-GREY -WHITE, SILTY PATCHES U P TO 2CM ACROSS,," 4MM QUARTZITE PEBBLE AT 17CM,4 .5CM PEBBLE OF WHITE LIMESTONE AT 25CM,2CM PEBBLE OF LIMESTONE AT 57CM",,,, FIRM, 33211000,4aba19d22cf30fb6c7cb40086b0bd7a7
12,111,A,1,4,0.0,150.0,105.00,109.50,111.00,, CLAY, 5Y4/1-GREY,,," 477 PEBBLE AT 54CM,PEBBLE AT 1 35CM,BOTH PEBBLES ARE ISV(?)",,, UNIFORM, STIFF, 33211000,164523ba30f92fc306a9a75bde229002
12,111,A,1,5,0.0,150.0,105.00,111.00,112.50,, CLAY, 5Y4/1-GREY 5G5/2-GR EYISH GREEN,, CRACK AT 57CM, ISV PEBBLE AT 145CM GREYISH GREEN PATCH AT 47CM,,,, STIFF, 00000000,7e90cdc6fd5ea46ee86c9ee785409666
12,111,A,1,6,0.0,150.0,105.00,112.50,114.00,, CLAY, 5Y5/1-GREY, SMALL SILT PATCHES THROUGHOUT,," SMALL PEBBLES SCATTERED THROUGHT,LIMESTONE CHIP AT 137CM",,, UNIFORM, STIFF, 00000000,49802b835112132966c0b0dbc4a4e890
12,111,A,2,1,74.0,150.0,114.00,114.74,115.50,, CLAY, 5Y5/1-GREY, OCCASSIONAL SILTY PATCHES,, TWO ISV PEBBLES(4MM) AT 79CM A ND 137CM,,,, STIFF, 00000000,6bb8983a4a397e171aa5790b0c14d29f
12,111,A,2,2,0.0,150.0,114.00,115.50,117.00,, CLAY, -GREY, SILT PATCHES SCATTERED THROUGHOUT,, PEBBLES SCATTERED THROUGHOUT,,, UNIFORM, STIFF, 00000000,749807dd40ca41e05f4eabc0bb3a29c5
12,111,A,2,3,0.0,150.0,114.00,117.00,118.50,, CLAY, 5Y4/1-DARK GREY, DARKER GREY BAND AT 77CM,, 5CM METAMORPHOZED ANGULAR SANDSTONE PEBBLE AT 97CM, MICA P,," UNIFORM,SOME MICA FLAKES", STIFF, 00000000,0d6c7a0f545b69680b89db55e4421498
12,111,A,2,4,0.0,150.0,114.00,118.50,120.00,, CLAY," 5Y5/1-GREY,5Y3/1-VERY DARK GREY",, BROKEN IN FOUR PLACES," 5MM ISV PEBBLE AT 50CM,3MM VERY DARK PEBBLE AT 111CM", MICA FLAKES,,, STIFF, 00000000,89fb3f06b762ecd075892910ac95768d
12,111,A,3,1,98.0,150.0,120.00,120.98,121.50,, CLAY AND SILT," 2.5Y4/0-DARK GREY,5Y5/1-GREY", LUMPS OF DARK GREY CLAY IN A MATRIX OF GREY SILT, HIG HLY DISTURBED, 4CM LIMESTONE PEBBLE AT 117CM,,,,, 00000000,358d34df3adf4c32c6648d3f50e269f2
12,111,A,3,2,0.0,150.0,120.00,121.50,123.00,, CLAY AND SILT, -BLACK, CLAY L UMPS IN SILT, HIGHLY DISTURBED,,,,, FIRM, 00000000,c43ccd459ec58afa5c227de327e2c1cb
12,111,A,3,3,0.0,150.0,120.00,123.00,124.50,, CLAY AND SILT," 5Y4/1-DARK GREY,5Y4/2-OLIVE GREY", 0-90CM IS MIXED DARK GREY TO OLI VE GREY, 0-90CM DISTURBED, 5CM FINE QUARTZ CONGLOMERATE PEBBLE AT 112 CM, QTZ AT 112 CM,,,, 00000000,76c14732cb462408aa84be036c6cefd8
12,111,A,3,4,0.0,150.0,120.00,124.50,126.00,, CLAY, 5Y4/1-DARK GREY -BL ACK, SILTY PATCHES,," 14-22CM HAS A 2CM WIDE CA VITY,3 LIMESTONE PEBBLES NEAR 75CM", MARCASITE NODUL E AT 147CM,, BLACK CLAY FLECKS, FIRM, 00000000,64cd91472374646297b66ccfe318609f
12,111,A,4,1,40.0,150.0,125.00,125.40,126.50,, CLAY, 5Y4/1-DARK GREY, SILTY PATCHES,, OCCASIONA L SMALL PEBBLES, MICA FLAKES,,, FIRM, 00000000,32689fe0e635eaaece68a28f7cf28382
12,111,A,4,2,0.0,6.0,125.00,126.50,126.56,, CLAY, 5Y4/1-DARK GREY, SILTY PATCHES,, OCCASIONA L SMALL PEBBLES, MICA FLAKES,,, FIRM, 33211000,a6ef7f0a719c890df079f408df92b8c1
12,111,A,4,2,6.0,70.0,125.00,126.56,127.20,, SANDY CLAY(?), 5Y6/1-LIGHT OLIVE GREY,, SOME DIST ORTION 25-70CM,,, MANY FORAMS,, FIRM, 00000000,b0b9006c2e5b7fff379613da144effb1
12,111,A,4,2,70.0,148.0,125.00,127.20,127.98,, CLAY," 5Y5/2-PALE OLIVE GREY,5Y4/1-DARK GREY,N3-GR EY BLACK,N4-BLACK,N5-BLACK"," PALE OLIVE GREY PATCH 7 1-74CM,GREY BLACK REDUCED LAYER 92-95CM", DISTURBED FROM 70-95CM,,,,, FIRM, 33211000,3ea0ce20a8ec6625cd72aa77a36d80d5
12,111,A,4,2,148.0,150.0,125.00,127.98,128.00,, SANDY SILT, 5Y6/1-LIGHT OLIVE GREY,,,,,,, FIRM, 33212000,30d1daf6c0537a4f9382f3baacd05bca
12,111,A,4,3,0.0,150.0,125.00,128.00,129.50,, CLAY, -GREY,, WATERY AND DISTURBED,,,, UNIFORM SECTION NOT SPLIT, VE RY WATERY AND SOFT, 33211000,82a944ba87b957702ced05891f5d770e
12,111,A,4,6,0.0,150.0,125.00,132.50,134.00,, CLAY, -GREY,, VERY SLOPPY,,,," UNIFORM,SECTION NOT SPLIT"," SOFT,SLOPPY AND WATER Y", 33211000,19ac4f6b9844daf6880937cd0f774a08
12,111,A,5,1,0.0,35.0,134.00,134.00,134.35,, COARSE SAND AND SILT,,,,,,, ESSENTIALLY VOID EXCEPT FOR SOME STUFF ON LINER WALL,, 33213000,2959339ee2005bef7444077e3c0e6dc4
