leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,B,1,1,131.0,133.0,229.50,230.82, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOA0117,Globorotalia crassaformis s. l.,PRESENT,  ,1,e7ec38db44b542c9af66fed8b64fcda1,47-398B-1-1
47,398,B,1,1,131.0,133.0,229.50,230.82, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOA0272,Globorotalia margaritae,PRESENT,  ,1,3ae4bf52700da9aca56efdcca057a49e,47-398B-1-1
47,398,B,1,1,131.0,133.0,229.50,230.82, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0220,Globigerina decoraperta,PRESENT,  ,1,29b298fd1eb8fff71b4b136f4586afcc,47-398B-1-1
47,398,B,1,2,25.0,27.0,229.50,231.26, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0250,Globigerinoides obliqus extremus,PRESENT,  ,1,1eedabb65b77c08335ea4e323a848f79,47-398B-1-2
47,398,B,1,2,86.0,88.0,229.50,231.87, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,276,FGLOA0117,Globorotalia crassaformis s. l.,PRESENT,  ,1,cbfad5e8fe02e3899c27c5eb25a39c7d,47-398B-1-2
47,398,B,1,3,107.0,109.0,229.50,233.58, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0230,Globorotalia humerosa,PRESENT,  ,1,b6ccf6f1c94bf1d6955a07033c4a140f,47-398B-1-3
47,398,B,1,3,107.0,109.0,229.50,233.58, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0454,Globorotalia puncticulata,PRESENT,  ,1,d156300443459b49cae884ec292944f4,47-398B-1-3
47,398,B,1,3,107.0,109.0,229.50,233.58, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FTURO0100,Turborotalita sp.,PRESENT,  ,1,29c88f0a9933100ca1f44aefba48a279,47-398B-1-3
47,398,B,1,4,59.0,61.0,229.50,234.60, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOA0117,Globorotalia crassaformis s. l.,PRESENT,  ,1,a8c920fafea3b4051bbc9e0752f08647,47-398B-1-4
47,398,B,1,4,59.0,61.0,229.50,234.60, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOD0260,Globigerinoides obliqus obliqus,PRESENT,  ,1,f2beac546ba422ae99526c166206a663,47-398B-1-4
47,398,B,1,4,59.0,61.0,229.50,234.60, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0227,Globigerina digitata praedigitata,PRESENT,  ,1,b01953281cf96f80afb256cc260bdab4,47-398B-1-4
