leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
5,41,,1,1,0.0,150.0,0.00,0.00,1.50,, ZEOLITIC CLAY," 10YR3/2-DARK YELLOWISH BROWN, 10Y R7/4-GRAYISH ORANGE",, CORE IS DEFORMED, WISP OF GRAYISH ORANGE 125-135 CM," CLINOPTILOLITE, PHILLIPSITE",,, SOFT, 00000000,978c76fe35aee426e8959336cd819ef7
5,41,,1,2,0.0,150.0,0.00,1.50,3.00,, ZEOLITIC RED CLAY," 10YR3/2-DARK YELLOWISH BROWN, 10YR7/4-GRAYISH ORANGE",, CORE IS SLIGHTLY DEFORMED ONLY, WISPS OF GRAYISH ORANGE AT 14 AND 62 CM,,,, S OFT, 00000000,4d8f13ea4aaba97a52feab3903248038
5,41,,1,3,0.0,143.0,0.00,3.00,4.43,, ZEOLITIC RED CLAY," 10YR4/2-DARK YELLOWISH BROWN, 10YR6/2-GRAYISH ORANGE, 5YR3/2-GRAYISH BROWN",, COR E IS DEFORMED," WISPS OF GRAYISH ORANGE AT 15 AND 5 0 CM, COLOR CHANGE FROM DARK YELLOWISH BROWN TO GRAY ISH BROWN AT 80 CM",,,, SOFT, 00000000,ea92ad5778f194029a965bb0e932f455
5,41,,1,4,0.0,150.0,0.00,4.50,6.00,, ZEOLITIC RED CLAY," 5YR3/2-GRAYISH BROWN, 10YR4/2 -DARK YELLOWISH BROWN", COLO R CHANGE FROM GRAYISH BROWN TO DARK YELLOWISH BROWN AT 7 CM, CORE SLIGHTLY DEFORMED," MN NODULES IN ""WORK"" SECTIO N AT 75 AND 133 CM",,,, SOFT, 00000000,2a606ce49a47794d11e44495c2215ea7
5,41,,1,5,0.0,70.0,0.00,6.00,6.70,, ZEOLITE BEARING RED CLAY, 5YR4/2-GRAYISH BROWN," CONTACT AT 70 CM RELATIVELY SHARP, BEDDING IS ABOU T PARALLEL TO CORE TOP, MAY HAVE VERY SLIGHT MOTTLIN G 53-70 CM", CORE IS SLIGHTLY DEFORMED,,,,, SOFT, 00000000,a27f47288519c2d88ac416f1ee7e5bb7
5,41,,1,5,70.0,150.0,0.00,6.70,7.50,, RED CLAY, 10YR4/2-DARK YELLOWISH BROWN,, CORE I S SLIGHTLY DEFORMED,,,,, SOFT, 00000000,4bedc3f1e5e21f720e503fc27afffa93
5,41,,1,6,0.0,150.0,0.00,7.50,9.00,, RED CLAY, 10YR4/2-DARK YELLOWISH BROWN,, CORE I S DEFORMED,,,,, SOFT, 00000000,8c3a59c6fde8a57c87977aeb177f2129
5,41,,2,1,0.0,150.0,9.00,9.00,10.50,, ZEOLITIC RED CLAY, 5YR3/2-GRAYISH BROWN,, CORE IS DEFORMED,,,, LITHOLOGY CHANGE OCCURRED IN CORE 1 C ORE CATCHER, SOFT, 00000000,8d9f88c63f35426081671aa8f186ca79
5,41,,2,2,0.0,150.0,9.00,10.50,12.00,, ZEOLITIC RED CLAY, 5YR3/2-GRAYISH BROWN,, CORE IS DEFORMED,,,, PARTLY VOID 90-100 CM, SOFT, 00000000,4ee7f7f03dd4391b42295d39d9a8c120
5,41,,2,3,0.0,150.0,9.00,12.00,13.50,, ZEOLITE BEARING RED CLAY, 5YR3/2-GRAYISH BROWN,, CORE MODERATELY DEFORMED,,,, SLIGHTLY DARKE R COLOR IN LOWER HALF, SOFT, 00000000,b7cf5ab6bd169782527bbd5172f752e1
5,41,,2,4,0.0,150.0,9.00,13.50,15.00,, ZEOLITIC RED CLAY, 5YR3/2-GRAYISH BROWN,, CORE IS DEFORMED THROUGHOUT-IN FACT-BRECCIATED, SCATTERED MN NODULES-VERY SMALL,,,, SOFT, 00000000,9333396b7fc5eb6632a1da5287702652
