leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
29,280,A,1,CC,0.0,0.0,38.00,44.10, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCOCO0302,Coccolithus pelagicus s. ampl.,PRESENT,  ,1
29,280,A,1,CC,0.0,0.0,38.00,44.10, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
29,280,A,2,3,30.0,30.0,53.50,56.80, 1,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
29,280,A,2,4,30.0,30.0,53.50,58.30, 1,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
29,280,A,2,6,30.0,30.0,53.50,61.30, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCOCO0100,Coccolithus eopelagicus,PRESENT,  ,1
29,280,A,2,6,30.0,30.0,53.50,61.30, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
29,280,A,3,1,130.0,130.0,72.50,73.80, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCOCO0302,Coccolithus pelagicus s. ampl.,PRESENT,  ,1
29,280,A,3,1,130.0,130.0,72.50,73.80, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCYCI0070,Cyclicargolithus neohelis,PRESENT,  ,1
29,280,A,3,3,30.0,30.0,72.50,75.80, 1,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0020,Reticulofenestra bisecta,PRESENT,  ,1
29,280,A,3,4,30.0,30.0,72.50,77.30, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCOCO0302,Coccolithus pelagicus s. ampl.,PRESENT,  ,1
29,280,A,3,4,30.0,30.0,72.50,77.30, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NCYCI0070,Cyclicargolithus neohelis,PRESENT,  ,1
29,280,A,3,4,30.0,30.0,72.50,77.30, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0020,Reticulofenestra bisecta,PRESENT,  ,1
29,280,A,3,5,25.0,25.0,72.50,78.75, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NRETI0020,Reticulofenestra bisecta,PRESENT,  ,1
29,280,A,3,5,25.0,25.0,72.50,78.75, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,PRESENT,,,POOL,NO AGE GIVEN,486,NZYGR0010,Zygrhablithus bijugatus,PRESENT,  ,1
29,280,A,3,CC,0.0,0.0,72.50,80.10, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,486,NCOCO0302,Coccolithus pelagicus s. ampl.,PRESENT,  ,1
29,280,A,3,CC,0.0,0.0,72.50,80.10, 2,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,486,NRETI0020,Reticulofenestra bisecta,RARE,  ,1
