Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 698,A,Initial Reports          ,       2.000,   52.000000,Top P9 Zone Morozovella crater
,,,,,,
114, 698,A,Initial Reports          ,      18.350,   52.599998,Base NP14 Zone
,,,,,,
114, 698,A,Initial Reports          ,      38.530,   53.400002,Base P9 Zone Morozovella crater
,,,,,,
114, 698,A,Initial Reports          ,      56.250,   55.200001,Base P8 Zone FO Acarinina pentacamerata
,,,,,,
114, 698,A,Initial Reports          ,      62.290,   57.799999,Base P6 Zone FO Pseudohastigerina wilcoxensis
,,,,,,
114, 698,A,Initial Reports          ,      71.350,   58.799999,Base P5 LO Subbotina pseudobulloides
,,,,,,
114, 698,A,Initial Reports          ,      81.260,   59.200001,Base NP9 Zone
,,,,,,
114, 698,A,Initial Reports          ,      94.250,   60.000000,Base NP8 Zone
,,,,,,
114, 698,A,Initial Reports          ,      99.580,   61.000000,Base P4 Zone
,,,,,,
114, 698,A,Initial Reports          ,     113.250,   62.000000,Base NP5 Zone
,,,,,,
114, 698,A,Initial Reports          ,     118.000,   66.099998,Base P1b Zone FO Subbotina pseudobulloides
,,,,,,
114, 698,A,Initial Reports          ,     118.050,   66.400002,LO Nephrolithus frequens
,,,,,,
114, 698,A,Initial Reports          ,     141.750,   71.500000,LO Reinhardtites levis
,,,,,,
114, 698,A,Initial Reports          ,     147.050,   74.500000,N/A
,,,,,,
114, 698,A,Initial Reports          ,     190.500,   84.000000,N/A
,,,,,,
