Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
134, 832,B,Post Moratorium          ,     371.540,    0.460000,LAD Pseudoemiliania lacunosa
,,,,,,
134, 832,B,Post Moratorium          ,     654.520,    1.450000,not available
,,,,,,
134, 832,B,Post Moratorium          ,     702.400,    1.580000,not available
,,,,,,
134, 832,B,Post Moratorium          ,     706.160,    1.890000,LAD Discoaster brouweri
,,,,,,
134, 832,B,Post Moratorium          ,     719.710,    2.350000,LAD Discoaster pentaradiatus
,,,,,,
134, 832,B,Post Moratorium          ,     725.060,    2.420000,LAD Discoaster surculus
,,,,,,
134, 832,B,Post Moratorium          ,     737.770,    2.650000,LAD Discoaster tamalis
,,,,,,
134, 832,B,Post Moratorium          ,     748.700,    3.450000,LAD Sphenolithus abies
,,,,,,
