leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
24,234,,1,2,0.0,150.0,0.00,1.50,3.00,, NANNO CHALK MUD," 10YR5/4-MODERATE YELLOW BROWN,10 YR7/4-GREY ORANGE",,, MANGANESE NODULES 80 AND 122 CM,,," MODERATE YELLOW BROWN 0-70 AND 95-150 CM,GREY ORAN GE 70-95 CM",, 00000000
24,234,,1,3,0.0,150.0,0.00,3.00,4.50,, NANNO CHALK MUD, 5Y6/4-DUSKY YELLOW,,, MANGANESE N ODULES AT 8 CM 90 CM AND 125 CM,,,,, 00000000
24,234,,1,4,0.0,150.0,0.00,4.50,6.00,, NANNO CHALK," 10YR7/4-GREY ORANGE,5G5/2-GREY GREEN ,10GY5/2",, DISTURBED THROUGHOUT,,,," GREY ORANGE 0-10 C M,GREY GREEN 10-150",, 00000000
24,234,,1,5,0.0,150.0,0.00,6.00,7.50,, NANNO CHALK MUD," 5G5/2-GREY GREEN,10GY5/2",, INTEN SELY DEFORMED 0-150 CM,,,, MANGANESE NODULE 7X6X6 AT 3 CM,, 11121210
24,234,,1,6,0.0,150.0,0.00,7.50,9.00,, NANNO CHALK MUD," 5G5/2-GREY GREEN,10GY5/2",, ALL H IGHLY DISTURBED,,,,,, 11121210
24,234,,2,1,95.0,150.0,9.50,10.45,11.00,, NANNO CHALK MUD, 5G5/2-GREY GREEN,,,,,, VOID 0-95 CM,, 11121210
24,234,,2,2,0.0,150.0,9.50,11.00,12.50,,, 5G5/2-GREY GREEN, BLACK STREAKS THROUGHOUT, ALL INTENSELY DEFORMED,,,,,, 33213000.3450
24,234,,2,3,0.0,150.0,9.50,12.50,14.00,, CLAY, 5G5/2-GREY GREEN, BLACK STREAKS THROUGHOUT,,,,,, FIRM, 00000000
24,234,,2,4,0.0,150.0,9.50,14.00,15.50,, CLAY, 5G5/2-GREY GREEN, BLACK STREAKS THROUGHOUT,,,,,, FIRM, 00000000
24,234,,2,5,0.0,150.0,9.50,15.50,17.00,,," 5G5/2-GREY GREEN,5GY5/2-DUSKY YELLOW GREEN",,,,,," LIGHT PATCH AT 40 CM,GREY GREEN 0-130 CM,DUSKY YELLOW GRE EN 130-150 CM",, 00000000
24,234,,3,1,30.0,150.0,19.00,19.30,20.50,, CLAY, 10G4/2-GREY GREEN, BLACK PYRITIC STREAKS T HROUGHOUT, ALL INTENSELY DEFORMED,,,, VOID 0-30 CM, FIRM, 00000000
24,234,,3,2,0.0,150.0,19.00,20.50,22.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,,, FIRM, 00000000
24,234,,3,3,0.0,150.0,19.00,22.00,23.50,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,,, FIRM, 00000000
24,234,,3,4,0.0,150.0,19.00,23.50,25.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,,, FIRM, 00000000
24,234,,3,5,0.0,150.0,19.00,25.00,26.50,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,,, FIRM, 33211000
24,234,,3,6,0.0,150.0,19.00,26.50,28.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,,, FIRM, 33211000
24,234,,4,1,95.0,150.0,28.50,29.45,30.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T, ALL INTENSELY DEFORMED,,,, VOID 0-95 CM, FIRM, 33211000
24,234,,4,2,0.0,150.0,28.50,30.00,31.50,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS THROUGHOU T-MODERATE TO HEAVY 44-49 CM,,,,,, FIRM, 33211000
24,234,,4,3,0.0,150.0,28.50,31.50,33.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS,,,,,, FIRM, 00000000
24,234,,4,4,0.0,150.0,28.50,33.00,34.50,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS,,,,,, FIRM, 33211000
24,234,,4,5,0.0,150.0,28.50,34.50,36.00,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS,,,,,, FIRM, 33211000
24,234,,4,6,0.0,150.0,28.50,36.00,37.50,, CLAY, 10G4/2-GREY GREEN, BLACK STREAKS,,,,,, FIRM, 33211000
24,234,,5,1,75.0,150.0,66.50,67.25,68.00,, NANNO BEARING CLAY," 10G6/2-PALE GREEN,10G8/2-VERY PALE GREEN", MOTTLED AND STREAKED THROUGHOUT WITH V ERY PALE GREEN, ALL INTENSELY DEFORMED,,,, VOID 0-75 CM, FIRM, 00000000
24,234,,5,2,0.0,150.0,66.50,68.00,69.50,, NANNO BEARING CLAY," 10G6/2-PALE GREEN,10G8/2-VERY PALE GREEN,10Y6/2-PALE OLIVE", MOTTLED AND STREAKED WITH VERY PALE GREEN GRADING DOWN TO PALE OLIVE, A LL INTENSELY DEFORMED,,,,, FIRM, 00000000
24,234,,5,3,0.0,150.0,66.50,69.50,71.00,,, 10Y6/2-PALE OLIVE, MOTTLED AND STREAKED THROUGHOU T,,,,,,, 33213000.3450.1210
24,234,,6,1,100.0,150.0,76.00,77.00,77.50,, NANNO MUD, 5GY5/2-DUSKY YELLOW GREEN,,,,,, VOID 0-100 CM, SOFT, 12211210.3450
24,234,,6,2,0.0,150.0,76.00,77.50,79.00,, NANNO MUD, 5GY5/2-DUSKY YELLOW GREEN, WHITE STRE AKS THROUGHOUT, ALL INTENSELY DEFORMED,,,,, SOFT, 00000000
24,234,,6,3,0.0,150.0,76.00,79.00,80.50,, NANNO MUD, 5GY5/2-DUSKY YELLOW GREEN, WHITE STRE AKS THROUGHOUT, ALL INTENSELY DEFORMED,,,,, SOFT, 12211210
24,234,,6,4,0.0,150.0,76.00,80.50,82.00,, NANNO MUD, 5GY5/2-DUSKY YELLOW GREEN, WHITE STRE AKS THROUGHOUT, ALL INTENSELY DEFORMED,,,,, SOFT, 12211210
24,234,,6,5,0.0,150.0,76.00,82.00,83.50,, NANNO MUD, 5GY5/2-DUSKY YELLOW GREEN, WHITE STRE AKS THROUGHOUT, ALL INTENSELY DEFORMED,,,,, SOFT, 12211210
24,234,,6,6,0.0,150.0,76.00,83.50,85.00,, NANNO MUD," 5GY5/2-DUSKY YELLOW GREEN,5Y6/4-DUSKY YELLOW"," WHITE STREAKS THROUGHOUT,DUSKY YELLOW STREA KS 0-50 CM AND BANDS 120-130 CM",,,,,, SOFT, 12211210
24,234,,7,1,0.0,150.0,114.00,114.40,115.90,, CLAY," 5G5/2-GREY GREEN,10G6/2-PALE GREEN",,,,,," GREY G REEN 0-25 CM AND 40-60 CM AND 70-150 CM,PALE GREEN 2 5-49 CM AND 60-70 CM WITH THIN INTERCALATIONS 70-150 CM", FIRM, 33213000
24,234,,7,2,0.0,150.0,114.00,115.90,117.40,, CLAY, 5G5/2-GREY GREEN, SMALL BLACK STREAKS THRO UGHOUT,,,,,, FIRM, 33213000
24,234,,7,3,0.0,150.0,114.00,117.40,118.90,, CLAY, 5G5/2-GREY GREEN, SMALL BLACK STREAKS THRO UGHOUT,,,,,, FIRM, 00000000
24,234,,7,4,0.0,150.0,114.00,118.90,120.40,, CLAY," 5G5/2-GREY GREEN,10G6/2-PALE GREEN",,,,,, GRADUA L TRANSITION GREY GREEN TO PALE GREEN AT 30CM, FIRM, 00000000
