Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
119, 737,A,Post Moratorium          ,       3.480,    1.950000,FO Nitzschia kerguelensis
,,,,,,
119, 737,A,Post Moratorium          ,       3.490,    2.100000,LO Thalassiosira torokina
,,,,,,
119, 737,A,Post Moratorium          ,      13.040,    2.800000,FO Thalassiosira kolbei
,,,,,,
119, 737,A,Post Moratorium          ,      18.820,    3.000000,FO Nitzschia weaveri
,,,,,,
119, 737,A,Post Moratorium          ,      46.570,    3.600000,FO Nitzschia interfrigidaria
,,,,,,
119, 737,A,Post Moratorium          ,      63.790,    4.000000,FO Nitzschia barronii
,,,,,,
119, 737,A,Post Moratorium          ,      79.540,    4.450000,FO Nitzschia praeinterfrigidaria
,,,,,,
119, 737,A,Post Moratorium          ,      83.540,    4.470000,FO Thalassiosira inura
,,,,,,
119, 737,A,Post Moratorium          ,     100.200,    4.640000,FCO Prunopyle titan
,,,,,,
119, 737,A,Post Moratorium          ,     101.040,    5.100000,FO Thalassiosira oestrupii
,,,,,,
119, 737,A,Post Moratorium          ,     102.650,    4.800000,LO Stichocorys peregrina
,,,,,,
119, 737,A,Post Moratorium          ,     115.290,    5.100000,LO Thalassiosira miocenica
,,,,,,
119, 737,A,Post Moratorium          ,     127.040,    5.400000,FO Thalassiosira praeoestrupii
,,,,,,
119, 737,A,Post Moratorium          ,     155.540,    5.800000,LO Thalassiosira praeconvexa
,,,,,,
119, 737,A,Post Moratorium          ,     171.640,    5.800000,FO Thalassiosira miocenica
,,,,,,
119, 737,A,Post Moratorium          ,     239.540,    6.300000,LCO Denticulopsis hustedtii
,,,,,,
119, 737,A,Post Moratorium          ,     250.730,    7.400000,FO Nitzschia marina
,,,,,,
119, 737,A,Post Moratorium          ,     250.740,    7.900000,FO Cosmiodiscus intersectus
,,,,,,
