leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCERO0100,Ceratolithus tricorniculatus,RARE,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCOCO0300,Coccolithus pelagicus,RARE,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCYCO0080,Cyclococcolithina leptopora,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCYCO0110,Cyclococcolithina macintyrei,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0080,Discoaster brouweri,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0100,Discoaster challengerii,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0350,Discoaster pentaradiatus,RARE,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0390,Discoaster quinqueramus,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0465,Discoaster surculus,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0525,Discoaster variabilis,COMMON,  ,1
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NHELI0100,Helicopontosphaera kamptneri,RARE,  ,2
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NPONT0140,Pontosphaera scutellum,RARE,  ,2
14,144,A,1,1,0.0,1.0,20.00,20.01,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NSPHN0010,Sphenolithus abies,COMMON,  ,2
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCOCO0100,Coccolithus eopelagicus,COMMON,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NCYCO0030,Cyclococcolithina floridana,COMMON,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0125,Discoaster deflandrei,COMMON,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NDISC0480,Discoaster tanii nodifer,RARE,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NERIC0070,Ericsonia subdisticha,RARE,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NHELI0040,Helicopontosphaera compacta,RARE,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NHELI0050,Helicopontosphaera euphratis,RARE,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NHELI0240,Helicopontosphaera truncata,RARE,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NRETI0020,Reticulofenestra bisecta,COMMON,  ,1
14,144,A,1,1,44.0,46.0,20.00,20.45,13,"ROTH,P.;THIERSTEIN,H.",,14,NANNOFOSSILS,,1,,,NO AGE GIVEN,448,NRETI0100,Reticulofenestra hillae,RARE,  ,1
