leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
66,489,A,1,1,0.0,150.0,0.00,0.00,1.50,, GLAUCONITIC FORAM MUDDY SILT, DUSKY YELLOWISH GREEN,, GREATLY DISTURBED,  *, GLUCONITE,,, SOFT, 33213000
66,489,A,1,2,0.0,150.0,0.00,1.50,3.00,, GLAUCONITIC FORAM MUDDY SILT, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *, GLAUCONITE, PLANT DEBRIS,, SOFT, 33213000
66,489,A,1,3,0.0,150.0,0.00,3.00,4.50,, GLAUCONITIC FORAM MUDDY SILT, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *, GLAUCONITE,,, SOFT, 33213000
66,489,A,1,4,0.0,110.0,0.00,4.50,5.60,, GLAUCONITIC FORAM MUDDY SILT, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *, GLAUCONITE,,, SOFT, 33213000
66,489,A,1,5,0.0,110.0,0.00,6.00,7.10,, GLAUCONITIC FORAM MUDDY SILT, DUSKY YELLOW GREEN,, GREATLY DISTURBED,  *, GLAUCONITE,,, SOFT, 33213000
66,489,A,1,CC,0.0,12.0,0.00,7.40,7.42,, VITRIC SILICEOUS MUDDY SILT, GRAYISH GREEN,, GREATLY DISTURBED,  *,,,, SOFT,
66,489,A,2,1,0.0,150.0,36.50,36.50,38.00,, MUDDY SILT, GREENISH GRAY,,,  *,,,, SOFT, 33213000
66,489,A,2,2,0.0,112.0,36.50,38.00,39.12,, MUDDY SILT, GREENISH GRAY, BURROWS, MODERATELY DISTURBED, PEBBLES*,,,, SOFT, 33213000
66,489,A,2,CC,0.0,20.0,36.50,39.22,39.32,, MUDDY SILT, GREENISH GRAY,,,  *,,,, SOFT, 33213000
66,489,A,3,1,8.0,44.0,46.00,46.08,46.44,, MUDDY SILT, GREENISH GRAY, MOTTLING, MODERATELY DISTURBED, PEBBLES,,,, SOFT, 33213000
