leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
66,489,A,32,1,0.0,300.00,300.00,  300.75,,BIOT-MUSC-QTZ SCHIST,PCES NO PCE NUMBERS ASSIGNED,"BIOT-MUSC-QTZ SCHIST FRAGMENTS(TO 2X3CM),DRILLING BRECCIA,UPPER 50CM ENCLOSED IN MUD",,,SCHIST IS GREENISH-BLACK(5G2/1) TO MEDIUM BLUISH- GRAY(5B5/1),,,,,,
66,489,A,32,CC,0.0,300.00,300.85,  300.85,,BIOT-MUSC-QTZ SCHIST,PCES NO PCE NUMBERS ASSIGNED,"SUBROUNDED SCHIST PEBBLE(UNFOLIATED),METABASIC(?) ROCK,ANGULAR BLOCKS OF MUSC-CHLOR-BEARING QTZITE",,,2 LARGE CLASTS (TO 3CM MAX. DIMENSION),,,,,,
