leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
28,267,B,1,1,12.0,150.0,105.00,105.12,106.50,, DIATOM RICH SILTY CLAY," N6-MEDIUM LIGHT GRAY,5Y5/ 2-LIGHT OLIVE GRAY,10YR5/4-MODERATE YELLOWISH BROWN", 12-42 10YR5/4 MOTTLES,,,,, N6 146-150 CM, FIRM, 00000000
28,267,B,1,CC,0.0,0.0,105.00,106.60,106.60,, DIATOM RICH SILTY CLAY, N7-LIGHT GRAY,,,,,,, FIRM, 00000000
28,267,B,2,1,0.0,114.0,133.50,133.50,134.64,, DIATOM DETRITAL CLAY," 5GY4/1-DARK GREENISH GRAY,5 Y4/2-OLIVE GRAY",,,,,," 103-111 5GY4/1,111-114 5Y4/2", STI FF, 00000000
28,267,B,2,1,114.0,150.0,133.50,134.64,135.00,, CLAY DIATOM OOZE," 5YR5/2-PALE BROWN,10Y4/2-GRAYIS H OLIVE", 5YR5/2 MOTTLES 114-142 CM,,,,,, SOFT, 00000000
28,267,B,2,CC,0.0,0.0,133.50,135.10,135.10,, DIATOM RICH SILTY CLAY, 10YR4/2-DARK YELLOWISH BR OWN,,,,,,, FIRM, 00000000
28,267,B,3,1,109.0,150.0,143.00,144.09,144.50,, DIATOM RICH SILTY CLAY," N7-LIGHT GRAY,10Y4/2-GRAY ISH OLIVE", INTERBEDDING OF OVER AND UNDERLYING LITH OLOGIES,,,,,, FIRM, 00000000
28,267,B,3,2,75.0,80.0,143.00,145.25,145.30,, DIATOM DETRITAL SILTY CLAY, N5,,,,,,, FIRM, 00000000
28,267,B,3,2,81.0,105.0,143.00,145.31,145.55,, SILTY CLAY DIATOM OOZE, N7-LIGHT GRAY,,,,,,,, 22112220
28,267,B,3,2,105.0,115.0,143.00,145.55,145.65,, DIATOM DETRITAL SILTY CLAY, N5-MEDIUM GRAY,,,,,,, FIRM, 00000000
28,267,B,3,2,115.0,132.0,143.00,145.65,145.82,, SILTY CLAY DIATOM OOZE, N7-LIGHT GRAY,,,,,,, SOFT, 00000000
