leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
110,676,A,001,Hydraulic (Advanced) Piston Core,01,DOL,000,,,097,,,"calcareous mud, with volcanic ash (35% in patches at 35-62 cm)","dark yellowish brown, with gray/light gray at 35-62 cm","10yr 4/4, with 10yr 6/1 at 35-62 cm","minor (0-20, 35-97 cm) to moderate (20-35 cm) bioturbation",slightly disturbed,,volcanic ash (35% in patches at 35-62 cm),"forams?, nannos?",,indurated patches of ash at 35-62 cm,,H,15.53081,-58.70330,0000.00,0,97
110,676,A,001,Hydraulic (Advanced) Piston Core,01,DOL,097,,,109,,,vitric to crystalline volcanic ash (100%),gray/light gray & very dark gray (97-109 cm),10yr 6/1 to 10yr 3/1,cross-stratification (108 cm); well laminated (105-109 cm),slightly disturbed,,volcanic ash/glass (100%),,sharp upper and lower contacts,,,H,15.53081,-58.70330,0000.00,97,109
110,676,A,001,Hydraulic (Advanced) Piston Core,01,DOL,109,,,152,,,"calcareous mudstone, with volcanic ash (15% in patches at 139-147 cm); void (147-152 cm)",brown,10yr 5/3,minor bioturbation; infilled burrow (115-120 cm),slightly disturbed,,volcanic ash (15% at in patches 139-147 cm),"forams?, nannos?",,,,H,15.53081,-58.70330,0000.00,109,152
110,676,A,001,Hydraulic (Advanced) Piston Core,02,BRO,000,,,150,,,"calcareous mud, with abundant volcanic ash (blebs in burrows at 7-48, 112 cm) (bed at 130-134 cm)","yellowish brown, w/ dark gray & light gray & grayish brown ash(7-48, 112-114, 130-134 cm)","10yr 5/4, w/ n4/ & 10yr 7/1 (7-48, 112-114 cm); 10yr 5/2 (130-134 cm)","moderate (0-40 cm) to minor (40-125 cm) bioturbation; horizontal bedding, laminae and crossbeds? (130-134 cm)",slightly disturbed,,"volcanic ash (blebs at 7-48, 112 cm); (bed at 130-134 cm)",,sharp contact at 134 cm,,,H,15.53081,-58.70330,0001.50,150,300
110,676,A,001,Hydraulic (Advanced) Piston Core,03,SCN,000,,,146,,,"calcareous mud, with volcanic ash(1-2% ash dispersed throughout)",yellowish brown(0-60 cm); brown(60-146 cm),10yr 5/4(0-60 cm); 10yr 5/3(60-146 cm),moderate bioturbation,slightly disturbed,,volcanic ash(1-2% ash dispersed throughout),,,,,H,15.53081,-58.70330,0003.00,300,446
110,676,A,001,Hydraulic (Advanced) Piston Core,03,SCN,146,,,150,,,interstitial water sample,,,,,,,,,,,H,15.53081,-58.70330,0003.00,446,450
110,676,A,001,Hydraulic (Advanced) Piston Core,04,SCN,000,,,150,,,"calcareous mud, with volcanic ash (~5-10% at 0-40 cm, ~5% at 95-111 cm, 2-5% rest of section); void (148-150 cm)","brown (0-111 cm); light yellowish brown (111-130 cm); yellowish brown (130-148 cm), w/dark gray ash",10yr 5/3(0-111 cm);10yr 6/4(111-130 cm);10yr 5/4(130-148 cm); n4/ dispersed ash,moderate bioturbation,slightly disturbed,,"volcanic ash (~5-10% at 0-40 cm, ~5% at 95-111cm, 2-5% rest)",,,,,H,15.53081,-58.70330,0004.50,450,600
110,676,A,001,Hydraulic (Advanced) Piston Core,CC,BRO,000,,,020,,,"calcareous mud, with volcanic ash","brown, w/ light colored ash blebs",10yr 5/3,moderate bioturbation,slightly disturbed,,volcanic ash throughout,,,,,H,15.53081,-58.70330,0006.00,600,620
110,676,A,002,Hydraulic (Advanced) Piston Core,01,OGA,000,,,150,,,"calcareous clay, with volcanic ash-rich bed (20 cm)",very pale brown (0-48 cm); light yellowish brown (48-150 cm); black foram spots,10yr 7/4 (0-48 cm); 10yr 6/4 (48-120 cm); 2.5y 6/4 (120-150 cm),"moderate bioturbation (40-50, 116-128 cm); teichichnus (43-50, 120-128 cm); inclined bedding (20 cm)",,,volcanic ash-rich bed (20 cm),"foram-rich layers 12-20,24-29,55-56,74-75,92-93,110-111,118-125cm",,,,H,15.53081,-58.70330,0006.20,619,769
110,676,A,002,Hydraulic (Advanced) Piston Core,02,BCK,000,,,060,,,"calcareous clay, with volcanic ash (38-45 cm)",light brownish gray (0-38 cm); grayish brown (38-45 cm); pale brown (45-60 cm),2.5y 6/2 (0-38 cm); 2.5y 5/2 (38-45 cm); 10yr 6/3 (45-60 cm),moderate (0-45 cm) to minor (45-50 cm) bioturbation; burrows(0-38 cm),slightly disturbed,,volcanic ash (38-45 cm),forams (45-60 cm),,,,H,15.53081,-58.70330,0007.70,769,829
