leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
92,600,C,1,1,0.0,135.0,0.00,0.00,1.35,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,2,0.0,135.0,0.00,1.50,2.85,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,3,0.0,150.0,0.00,3.00,4.50,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,4,0.0,135.0,0.00,4.50,5.85,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,5,0.0,135.0,0.00,6.00,7.35,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,6,0.0,150.0,0.00,7.50,9.00,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,7,0.0,19.0,0.00,9.00,9.19,RMO, CLAYEY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,1,CC,0.0,19.0,0.00,9.29,9.38,RMO, SILTY CLAY,,,,,,,, SOFT, 00000000
92,600,C,2,1,0.0,57.0,9.60,9.60,10.17,RMO, CLAYEY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
92,600,C,2,1,57.0,130.0,9.60,10.17,10.90,RMO, NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000
92,600,C,2,2,0.0,130.0,9.60,11.10,12.40,RMO, FORAM-BEARING CLAYEY NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000
92,600,C,2,CC,0.0,7.0,9.60,12.51,12.48,RMO, FORAM-BEARING CLAYEY NANNOFOSSIL CHALK,,,,,,,, FIRM, 11121210
