leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
63,470,,18,2,0.0,161.50,163.00,  163.70,"PISCIOTTO, K.",SEDIMENT,,,,,,,,,,,
63,470,,18,2,70.0,161.50,163.70,  164.50,"PISCIOTTO, K.",APHYRIC BASALTPILLOW BASALT,"PCES 1 (73-80), 2 (83-89), 3A (91-98), 3B (99-106), 3C (106-111), 3D (109-113), 3E (114-123), 3F (122-130), 3G (131-138), 3H (138-143), 3I (142-149)","APHYRIC BASALT,APHANITIC,PCES 1-2+3I SHOW GLASSY RINDS,GRAINSIZE INCREASES IN PILLOW INTERIOR","PILLOW SEQUENCE,FRACTURED WITH SOME CALCITE FILLING, MASSIVE",MOD DIUM-DARK GRAY COLOR (N4),,,,,CALCITE,,
63,470,,18,3,0.0,161.50,164.50,  165.10,"PISCIOTTO, K.",BASALTPILLOW BASALT,"PCES 1A (1-4), 1B (5-13), 1C (13-21), 1D (21-37), 2 (40-48), 3 (50-59)",APHANITIC,"PILLOW SEQUENCE,FRACTURED WITH SOME CALCITE & CLAY FILLINGS,MASSIVE",MOD LOR MEDIUM-DARK GRAY (N4),,,,,CALCITE | CLAY,,
