leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
38,338,,1,1,0.0,150.0,0.00,0.00,1.50,, SANDY MUD," 5Y5/2-LIGHT OLIVE GREY,5Y4/1-BROWNISH GREY"," MASSIVE,NO OBSERVABLE SEDIMENTARY STRUCTURES OR STRATIFICATION,SOME SCATTERED DARKER STREAKS ON S URFACE,5YR4/1 LAYER 130-140 CM", MODERATELY DISTURBE D, SCATTERED SAND GRAINS AND FINE PEBBLES 0- 130 AND 140-150 CM,,,, FIRM, 00000000
38,338,,1,2,0.0,150.0,0.00,1.50,3.00,, SANDY MUD," 5Y5/2-LIGHT OLIVE GREY,N7-LIGHT GREY,5 Y6/1-LIGHT OLIVE GREY,5GY6/1-GREENISH GREY", EACH LA YER MASSIVE, MODERATELY DISTURBED, SCATTERED SAND GRAINS AND FINE PEBBLES 0-90 CM,,,, SOFT, 00000000
38,338,,1,3,0.0,150.0,0.00,3.00,4.50,, SANDY MUD," 5Y5/2-LIGHT OLIVE GREY,N4-MEDIUM DARK GREY,5Y6/1-LIGHT OLIVE GREY", N4 LAYERS 20-30/50-65/ 120-128 CM, MODERATELY DISTURBED, SCATTERED SAND GRAINS AND VERY FINE PEB BLES 0-20 CM,,,, SOFT, 00000000
38,338,,1,4,0.0,135.0,0.00,4.50,5.85,, SANDY MUD," 5Y6/2-LIGHT OLIVE GREY,5Y5/2-LIGHT OLI VE GREY,N4-MEDIUM DARK GREY"," 5Y6/1 0-15/95-115/117-135 CM ,5Y5/2 15-22 CM,N4 82-83/90-95/115-117 CM,INTERSTRAT IFIED 5!502 AND 5Y6/1 22-82 AND 83-90 CM", MODERATEL Y DISTURBED, SCATTERED SAND GRAINS AND VERY FINE PEBBLES,,,, SOFT, 00000000
38,338,,2,1,111.0,150.0,9.50,10.61,11.00,, SANDY MUD, 10GY5/2-GREYISH GREEN," SLIGHTLY MOTTL ED,ORGANIC STREAKS", INTENSELY DISTURBED,,,,, SOFT, 00000000
38,338,,2,2,0.0,150.0,9.50,11.00,12.50,, SANDY MUD," N4-MEDIUM DARK GREY,5Y6/1-LIGHT OLIVE GREY", STREAKS OF LIGHTER AND DARKER GREY SANDY MUD WITH SOME CLAY ORIGINALLY PROBABLY INTERSTRATIFIED V ARICOLORED GREY SANDY MUDS AND MUDS AND CLAY LARGE STREAK 5Y6/1 130-150 CM, INTENSELY DISTURBED, RANDO MLY DISTRIBUTED SAND GRAINS AND CLAYS,,,, SOFT, 00000000
38,338,,2,3,0.0,150.0,9.50,12.50,14.00,, SANDY MUD AND CLAY," N4-MEDIUM DARK GREY,5Y6/1-LIG HT OLIVE GREY", THINNER N4 SANDY MUD LAYERS AT 0-5/ 15-25/45-65/140-150 CM DEFORMED BY DRILLING, INTENS ELY DISTURBED," CLAY CONTAINS SOME SCATTERED SAND GR AINS AND PEBBLES,SUBHORIZONTAL GNEISS PEBBLE 3.5 CM LONG AT 105 CM",,,, SOFT, 00000000
38,338,,2,4,0.0,5.0,9.50,14.00,14.05,, SANDY MUD, N4-MEDIUM DARK GREY,, MODERATEL Y DISTURBED,,,,, SOFT, 00000000
38,338,,2,4,5.0,65.0,9.50,14.05,14.65,, CLAY, 5Y6/1-LIGHT OLIVE GREY,, MODERATELY DISTURBED,,,,, SOFT, 00000000
38,338,,2,4,65.0,85.0,9.50,14.65,14.85,, SANDY MUD, N4-MEDIUM DARK GREY,, MODERATEL Y DISTURBED,,,,, SOFT, 00000000
