leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
38,338,,42,2,22.0,399.00,400.72,  401.08,"KHARIN, G.",APHYRIC BASALTSEDIMENT (SANDSTONE),PCE NO PIECE NUMBERS ASSIGNED,"APHYRIC, FINE-GRAINED, RARE PLAG & OL PHENOS",INTERVAL 54-58CM CONTAINS VEINS OF WHITE FIBROUS CALCITE AND FINE-GRAINED DARK GREEN CHLORITE,,BASALT IS DARK GRAY (N3),                       CHLORITE comments : AMYGDULES OF DARK GREEN CHLORITE,PLAG | OL comments : PHENOS ARE RARE,,CHLORITE | CALCITE,,
38,338,,42,2,58.0,399.00,401.08,  401.80,"KHARIN, G.",BASALTBRECCIA (CONGLOMERATE),PCE NO PIECE NUMBERS ASSIGNED,ANGULAR & ROUND FRAGMENTS OF FINE-GRAINED BROWNISH BLACK (2YR 2/1) WEATHERED BASALT 1-5CM IN SIZE CEMENTED BY GREEN-GRAY CHLORITE-CALCITE MATRIX,,comments: WEATHERED,,,,,CHLORITE | CALCITE,,
38,338,,42,2,130.0,399.00,401.80,  402.00,"KHARIN, G.",PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,PHYRIC,AMYGDALOIDAL,,BROWNISH BLACK (2YR 2/1) TO DARK GRAY (N3),,,,,,
38,338,,43,1,91.0,408.50,409.41,  410.00,"KHARIN, G.",APHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,"APHYRIC, RARE PLAG & OL PHENOS",AMYGDALOIDAL | THIN VEINS OF WHITE CALCITE (0.5-1MM) ARE RARE,,,"    1-10               CALCITE, CHLORITEELLIPSOIDAL comments : ROUND & ELLIPSOIDAL AMYGDULES OF WHITE CALCITE AND BLACK-GREEN CHLORITE",OL | PLAG comments : PHENOS ARE RARE,,CHLORITE | CALCITE,,
38,338,,43,2,0.0,408.50,410.00,  411.50,"KHARIN, G.",APHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,"APHYRIC, RARE PLAG & OL & PYX PHENOS","SLICKENSIDES WITH BLACK CHLORITE AT 111-150CM, CALCITE VEIN WITH CHLORITE AT 50-65CM",,,"                       CALCITE, CHLORITE comments : AMYGDULES, ABUNDANT AMYGDULES OF WHITE CALCITE AT 38-43CM, VESICLE OF SIZE 5X3CM AT 78-82CM FILLED WITH GREEN-GRAY CHLORITE",OL | PLAG | PYX comments : PHENOS ARE RARE,,CHLORITE | CALCITE,,
38,338,,43,3,0.0,408.50,411.50,  413.00,"KHARIN, G.",APHYRIC TO SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,APHYRIC TO SPARSELY PHYRIC,"THICK VEIN OF WHITE CALCITE AT 25-27CM, THIN VEIN OF CHLORITE AT 56-92CM",comments:  CHLORITIZATION & RARE PYRITIZATION AT 122-150CM,"DARK GRAY (N3) TO GREENISH BLACK (5G 2/1), MYLONITIZATION","    2-15               CALCITE, CHLORITEROUND comments : AMYGDULES OF WHITE CALCITE & GRAY-GREEN CHLORITE, ROUND VESICLES OF FINE-GRAINED CHLORITE",,,CHLORITE | CALCITE,,
38,338,,43,4,0.0,408.50,413.00,  414.50,"KHARIN, G.",APHYRIC TO OL-PYX-PLAG SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,"APHYRIC TO SPARSELY PHYRIC, RARE PHENOS","AMYGDALOIDAL, BLACK CHLORITE VEINS AT 1-6 & 34-36CM, CALCITE-CHLORITE VEIN AT 70-77CM, CHLORITE VEIN AT 128-136CM",,,"             THROUGHOUTCALCITE, CHLORITE comments : VESICLE AT 94-97CM, ROUND AMYGDULES OF WHITE CALCITE AT 115-133CM, 94-136CM IS AMYGDALOIDAL",OL | PLAG | PYX comments : PHENOS ARE RARE,,CHLORITE | CALCITE,,
38,338,,44,1,15.0,418.00,418.15,  418.75,"KHARIN, G.",BASALT,PCE NO PIECE NUMBERS ASSIGNED,"VERY FINE-GRAINED, CONSISTS OF DRILL PEBBLES",FISSURE (SPLIT) CAVITY,,MYLONITIZATION,,,,"CALCITE comments :  CRYSTALS ON THE FISSURE CAVITY | CHLORITE comments :  CHLORITIZATION, CRYSTALS ON THE FISSURE CAVITY",,
38,338,,44,1,75.0,418.00,418.75,  419.50,"KHARIN, G.",PLAG-OL-PYX SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,SPARSELY PHYRIC,CALCITE VEINS WITH CHLORITE AT 90-97CM,,,"                       CALCITE, CHLORITEROUND comments : SMALL ROUND AMYGDULES",PLAG | OL | PYX comments : PHENOS ARE RARE,,CALCITE | CHLORITE comments :  CHLORITIZATION AT 125-130CM,,
38,338,,44,2,7.0,418.00,419.57,  421.00,"KHARIN, G.",APHYRIC TO SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,APHYRIC TO SPARSELY PHYRIC,AMYGDALOIDAL,,COLOR IS DARK GRAY (N3) TO OLIVE BLACK (5Y 2/1),"                       CALCITE, CHLORITE comments : AMYGDULES, INTERVAL 75-83CM CONTAINS RARE ROUND AMYGDULES OF WHITE CALCITE 2-10MM IN SIZE",,,CHLORITE | CALCITE,,
38,338,,44,3,0.0,418.00,421.00,  421.20,"KHARIN, G.",APHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,APHYRIC,CONSISTS OF DRILL PEBBLES,,,,,,,,
38,338,,44,3,20.0,418.00,421.20,  422.50,"KHARIN, G.",APHYRIC TO OL-PYX SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,APHYRIC TO SPARSELY PHYRIC,"A FEW THIN VEINS OF WHITE CALCITE AT 32-37 & 84-87 & 101CM, CAVITIES FILLED WITH CHLORITE & CALCITE AT 117-120 & 137-140CM",,,"                       CALCITE, CHLORITE comments : AMYGDULES",OL | PYX comments : RARE PHENOS,,CHLORITE | CALCITE,,
38,338,,45,1,60.0,427.50,428.10,  429.00,"KHARIN, G.",PLAG-OL-PYX SPARSELY PHYRIC BASALT,PCE NO PIECE NUMBERS ASSIGNED,SPARSELY PHYRIC,"A FEW THIN VEINS OF CALCITE & CHLORITE AT 81-83 & 98-99 & 140-142CM, SLICKENSIDES",,,"                       CALCITE, CHLORITE comments : RARE SMALL AMYGDULES",OL | PYX | PLAG comments : PHENOS ARE RARE,,CHLORITE | CALCITE,,
38,338,,45,2,0.0,427.50,429.00,  430.50,"KHARIN, G.",PLAG-OL-PYX SPARSELY PHYRIC BASALTSAME LITHOLOGY AS SEC 1,PCE NO PIECE NUMBERS ASSIGNED,SPARSELY PHYRIC,,,,,,,,,
