leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,,2,1,140.0,142.0,25.00,26.41, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,276,FGLOA0117,Globorotalia crassaformis s. l.,PRESENT,  ,1,1aa73064da5f69c031dd2d55d577bdf4,47-398-2-1
47,398,,2,1,140.0,142.0,25.00,26.41, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,276,FHASI0060,Hastigerinella reideli,PRESENT,  ,1,3e08a122db40534d46b9cc20deafcf8a,47-398-2-1
47,398,,2,2,136.0,138.0,25.00,27.87, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FNEOG0040,Neogloboquadrina dutertrei,PRESENT,  ,1,273df434093839c9317142194fcf4acd,47-398-2-2
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0054,Globorotalia bermudezi,PRESENT,  ,1,91e6488792c2d9b225c1478ff681accd,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0224,Globorotalia hirsuta hirsuta,PRESENT,  ,1,c000e90c57eadc745e8d943ef6ec36e6,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0246,Globorotalia inflata,PRESENT,  ,1,83131c1bc2c5ae3dd9b0dfabaf1ed017,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0140,Globigerinoides elongatus,PRESENT,  ,1,c64ff53a2f4f3ec273d352bb84cc27a3,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0410,Globigerinoides ruber,PRESENT,  ,1,4444c891de15627e0ef49a9a5cc55b56,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0570,Globigerinoides tenellus,PRESENT,  ,1,05744361be2073420e6e208e8bddc208,47-398-2-3
47,398,,2,3,30.0,32.0,25.00,28.31,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOG0150,Globigerina calida calida,PRESENT,  ,1,96857f51bac6e1f1b4acce9b7d77aeaa,47-398-2-3
