leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
47,398,,1,CC,0.0,2.0,15.50,15.60,15.52,, MARLY NANNOFOSSIL OOZE, 5Y7/2-YELLOWISH GRAY,, DI STURBED,,,," VERY HOMOGENOUS, VERY STICKY", SOFT*,,a5b14de814eb686059f0d2cde6395681
47,398,,2,1,75.0,150.0,25.00,25.75,26.50,, MARLY CALCAREOUS OOZE, 5Y5/2-LIGHT OLIVE GRAY, SOME FAINT ORGANIC SPECS OR MOTTLES, D ISTURBED PROBABLY DEFORMED IN DRILLING AND CUTTING,,,," HOMOGENOUS, P LASTIC MUD", SOFT*,,4cafbc5f054ba5ce502b7787c0d1079e
47,398,,2,2,0.0,150.0,25.00,26.50,28.00,, MARLY NANNO OOZE," 5Y5/2-LIGHT OLIVE GRAY, N8-VERY LIGHT GRAY"," PYRITIZED BURROW FILLING ? AT 44 CM, A LTERNATING LAYERS OF N8 AND 5Y5/2 (0.2-1.5 CM) AT 60 -110 CM, DARK ORGANIC-RICH LAYER AT 90 CM, ORGANIC-P YRITE (?) FILLED SMALL BLEBS OR LENSES AT 105 CM"," H IGHLY DEFORMED AT 0-60 CM AND 110-150 CM, LAYERING H IGHLY DISTURBED AT 60-110 CM",, PYRITE," ORGANIC SPEC S AND STREAKS AT 0-60 CM, BLACK ORGANIC SPECS AT 110 -150 CM"," 5Y5/2 AT 0-60 CM AND 110-150 CM, ALTERNATI NG LAYERS OF 5Y5/2 AND N8 AT 60-110 CM O NO STRUCTURE AT 110-150 CM", SOFT*,,bd86b87aff829f868a877eac03672be4
47,398,,2,3,0.0,75.0,25.00,28.00,28.75,, MARLY NANNO OOZE," N8-VERY LIGHT GRAY, 5Y5/2-LIGHT OLIVE GRAY -WHITE"," QUARTZ SAND TURBIDITE AT 48-51 CM, SMA LL POCKETS OF SAND BELOW TURBIDITE AT 52-55 CM 57-59 CM 61-63 CM 65-66 CM 67-68 CM BURROWS (?) OR MIXED BY DRILLING"," SEVERELY DEFORMED AT 0-45 CM,HIGHLY DI STURBED AT 45-75 CM, TURBIDITE DEFORMED BY DRILLING NO APPARENT GRADING",,,," MOSTLY 5Y5/2 WITH N8 ON TOP, ALTERNATING 5Y5/2 AND WHITE INTERVALS--PLEISTOCENE C LIMATIC CYCLES AT 5-45 CM", SOFT*,,c8d82b33cbb7cc2b771d2cbd651f90dc
47,398,,2,3,75.0,95.0,25.00,28.75,28.95,, NANNO OOZE, N9-WHITE, FAINTLY LAMINATED, HIGHLY DISTURBED,,,," LESS WATERY ?, MORE CALCIUM CARBONATE R ICH THAN 5Y5/2 INTERVAL ?", SOFT*,,f2b1c8276a341759d195ea11c63b5316
47,398,,2,3,95.0,150.0,25.00,28.95,29.50,, MARLY NANNO OOZE," N8-VERY LIGHT GRAY, N4-DARK MED IUM GRAY, 5Y5/2-LIGHT OLIVE GRAY"," N8 WITH N4 THIN L AMINAE (ORGANIC OR PYRITE RICH) AT 95-135 CM WITH SO ME DARKER BLEBS NO DISTINCT BURROW MOTTLING BUT SOME ORGANIC BLEBS MAY BE BURROW-FILLINGS, 5Y5/2 AT 135- 150 CM WITH FAINT LAMINATION WITHIN", HIGHLY DISTURB ED,,,, HIGHER TERRIGENOUS COMPONENT AT 135-150 CM, SO FT*,,f4f14d6c5483edc9b1a330af72bc0cd8
47,398,,2,4,6.0,150.0,25.00,29.56,31.00,, MARLY NANNO OOZE," 5Y5/2-LIGHT OLIVE GRAY, N8-VERY LIGHT GRAY"," 5Y5/2 AT 6-40 CM WITH FAINT OCCASIONAL LAMINAE AND SMEARS OF DARKER (ORGANIC ?) LAYERS, 5Y 5/2 LAMINATION AT 75-77 CM, 5Y5/2 AT 97-150 CM WITH DARKER GRAY MOTTLES AND LAMINAE"," HIGHLY DISTURBED A T 6-97 CM, REST HIGHLY DEFORMED AND HOMOGENIZED BY D RILLING",,,, N8 GRADATIONAL CHANGE AT 40-97 CM, SOFT, 11111210.3908,a2f984860e7a2200e56980cd81a65114
47,398,,2,5,0.0,150.0,25.00,31.00,32.50,, MARLY NANNO OOZE," 5Y4/2-MEDIUM OLIVE GRAY, 5Y5/2- LIGHT OLIVE GRAY, N8-VERY LIGHT GRAY",, HIGHLY DEFORM ED,,,," 5Y4/2 GRADING DOWNWARD TO 5Y5/2, PLASTIC WITH N 8 SMEARS, NO OBVIOUS LAMINATIONS", SOFT*,,b7bdff21bb7cbb7fa1bb3e4a33ebc4e3
47,398,,2,6,0.0,24.0,25.00,32.50,32.74,, MARLY NANNO OOZE," 5Y5/2-LIGHT OLIVE GRAY, 5Y7/2-Y ELLOWISH GRAY, N8-VERY LIGHT GRAY", 5Y5/2 AND 5Y7/2 LAMINATED AT 0-10 CM," DEFORMED AT 0-10 CM, DISTURBE D AT 10-24 CM",,,, N8 MASSIVE AT 10-24 CM, SOFT, 33213000.3908.1210,e967667b405b64724630da5460a966b7
47,398,,2,CC,0.0,12.0,25.00,32.88,32.90,, MARLY NANNO OOZE,,," DISTURBED, IRON CHIPS FROM CORE BARREL",,,," SAME AS ABOVE, NO OBVIOUS STRUCTURES", SOF T, 33213000.3908.1210,60634753a7fb2aa387457d5ccd5968fe
47,398,,3,1,0.0,150.0,34.50,34.50,36.00,, NANNOFOSSIL OOZE," 5Y5/2-LIGHT OLIVE GRAY, 5B9/1-B LUISH WHITE, 5Y6/2-YELLOWISH OLIVE GRAY, -BLACK, 5Y8 /4, 5Y7/2-YELLOWISH GRAY"," 5Y5/2 AT 0-63 CM WITH A F EW LAMINAE OF 5B9/1 NANNO CALCAREOUS OOZE, 5Y6/2 AT 63-84 CM MORE UNIFORM WITH MINOR CHANGES TO 5Y8/4 MU D IN LAMINAE OF 1 CM, 5Y7/2 AT 84-150 CM WITH VERY F INE LAMINAE OF 5B9/1 NANNO CALCAREOUS OOZE MUD"," INT ENSELY DISTURBED, MUD PEBBLE AT 120-130 CM DRILLING PRODUCED", SOME BLACK NODULES AT 63-84 CM,,," COLOR CH ANGES ARE GRADUALY HIGH WATER CONTENT AT 84-150 CM H SOFT AT 0-84 CM, VERY SOFT AT 84-150 CM",, 33213000.3908.1210,cb1f0d9286877d89f2bb8f148e3a964f
47,398,,3,2,0.0,150.0,34.50,36.00,37.50,, NANNO TERRIGENOUS OOZE," 5Y7/2-YELLOWISH GRAY, 5Y6 /2-YELLOWISH OLIVE GRAY, 5B9/1-BLUISH WHITE, 5Y4/2-O LIVE GRAY"," 5Y7/2 TO 5Y6/2 AT 0-95 CM WITH SOME CHER TS AND A FEW THIN LAMINAE OF 5B9/1 NANNO CALCAREOUS OOZE AND SOME FEW CHERTS OF 5Y4/2 NANNO TERRIGENOUS MUD, 5Y7/2 TO 5Y6/2 AT 95-150 CM WITH GRADUAL TRANSI TION SAME LITHOLOGY AS ABOVE BUT 5B9/1 NANNO CALCARE OUS MUD BECOME MORE IMPORTANT AND FORMS OVER 20 % TO TAL LENGTH IN THIN TO MEDIAN (1 CM) LAMINAE AND A FE W CHERTS WITH GRADUAL INCREASE TOWARD BOTTOM D DISTURBED, SOUPY",,,,,, SOUPY, 33213000.3908.1210,04aa8867f022ce198df8fd315a259f91
47,398,,3,3,0.0,55.0,34.50,37.50,38.05,, NANNO TERRIGENOUS MUD," 5Y7/2-YELLOWISH GRAY, 5B9/ 1-BLUISH WHITE", 5Y7/2 AT 0-55 CM WITH INTERLAYERING OF 5B9/1 NANNO CALCAREOUS MUD INCREASING AT BOTTOM, HIGHLY DISTURBED,,,, THIS SECTION SHOWS THE SAME GRA DUAL EVOLUTION AS SECTION 2, SOFT, 33213000.3908.1210,54e4955c2609ddab4fd85a31cb3f7b28
47,398,,3,3,55.0,150.0,34.50,38.05,39.00,, NANNO CALCAREOUS MUD," 5B9/1-BLUISH WHITE, 5Y7/2-Y ELLOWISH GRAY, -BLACK", 5B9/1 AT 55-150 CM WITH FINE IRREGULAR LAMINAE OF BLACK MUD (ORGANIC RICH) EVERY 5-10 CM AT 120-150 CM AND SOME IRREGULAR SMALL POCK ETS OF BLACK MUD, MODERATELY DISTURBED,,,, GRADUAL CH ANGE TO 5B9/1 MUD AT 55-150 CM WHICH BECAME THE PRED OMINANT OR ONLY MUD-TYPE BELOW 70 CM, SOFT*,,781ac2f60ed0640711adeef80840d6ea
47,398,,3,4,0.0,65.0,34.50,39.00,39.65,, NANNO OOZE," 5GY8/1-LIGHT GREENISH GRAY, 5Y7/2-YEL LOWISH GRAY, -BLACK"," 5GY8/1 AT TOP GRADING DOWNWARD TO 5Y7/2 NANNO(TERRIGENOUS) MUD AT BOTTOM, VERY FIN E TO MEDIAN (0.3 CM) LAMINAE OF BLACK MUD AND MINOR BLACK SPOTS HERE AND THERE, PARALLEL LAMINATION OR S LIGHTLY IRREGULAR THIN LAMINATION SOFT*", HIGHLY DISTURBED, DIAGENIC NODULES AND CLASTS MADE BY LIGHT CLAST O F MUD SURROUNDED BY BLACK MUD,,,,,,e44aea844cb14954efdc0bdc2c83d099
47,398,,3,4,65.0,78.0,34.50,39.65,39.78,, NANNO OOZE MUD, 5B9/1-BLUISH WHITE,, HIGHLY DISTU RBED,,,, NO WELL DEFINED CONTACTS MAY BE DUE TO CORING, SOFT*,,077c06e7e3a612ad61cfa3416b5b422a
47,398,,3,4,78.0,150.0,34.50,39.78,40.50,, NANNO OOZE," 5GY8/1-LIGHT GREENISH GRAY, 5Y6/4-DUS KY YELLOW MUD, 5Y5/2-LIGHT OLIVE GRAY"," 5GY8/1 AT 78 -150 CM WITH FINE LAMINAE (0.5-1 CM) OF 5Y6/4 MUD EV ERY 10-15 CM BELOW 90 CM OR WITH 5Y5/2 NANNO TERRIGE NOUS OOZE BELOW 90 CM, PARALLEL TO IRREGULAR LAMINAT ION", HIGHLY DISTURBED,,,, GRADUAL CHANGE AT UPPER BOU NDARY, SOFT*,,9498cc58b8258e6eb6a6c329b361b812
47,398,,3,5,0.0,140.0,34.50,40.50,41.90,, NANNO OOZE," 5GY8/1-LIGHT GREENISH GRAY, 5Y7/2-YEL LOWISH GRAY, 5Y6/2, -BLACK"," 5GY8/1 ALTERNATING WITH 5Y7/2 MUD AND SOME LAMINAE OF 5Y6/2 MUD (SLIGHTLY D ARKER), SMALL BLACK SPOTS OF ORGANIC MATTER RICH MUD HERE AND THERE"," HIGHLY DISTURBED, PARALLEL LAMINAT ION DISTURBED BY DRILLING",,,, MORE UNIFORM BELOW 105 C M, SOFT*,,18efa6d1419db00396c259cb70a2e0e9
47,398,,3,CC,0.0,10.0,34.50,42.00,42.00,, NANNO OOZE MUD, 5GY8/1-LIGHT GREENISH GRAY,, COMP LETELY DISTURBED BY CORING,,,,, SOFT*,,7362585a4ecfe87c429996f5f6a49a3c
47,398,,4,1,0.0,150.0,120.00,120.00,121.50,, NANNO OOZE," 5GY8/1-LIGHT GREENISH GRAY, 5Y7/2-YEL LOWISH GRAY, 5Y5/2-LIGHT OLIVE GRAY, 5Y7/1-GREENISH GRAY"," 5GY8/1 NANNO OOZE ALTERNATING WITH 5Y7/2 NANN O TERRIGENOUS MUD, SOME 5Y5/2 ORGANIC MATTER-RICH NA NNO MUD FORMING IRREGULAR CLASTS OR VERY FINE PARALL EL TO IRREGULAR LAMINATION", HIGHLY DISTURBED, DIAG ENIC CLASTS, THE DARK LAMINAE SHOWS PYRITE,," TOWARD THE BOTTOM THE MUD BECOMES PREDOMINANTLY 5Y7/1, PAR TIALLY VOID AT 0-40 CM", SOFT*,,3c086f7ee42f5392d7d44b651041c8e3
47,398,,4,2,0.0,150.0,120.00,121.50,123.00,, NANNO OOZE," 5GY7/1-GREENISH GRAY, 5GY8/1-LIGHT GR EENISH GRAY, 5Y5/2-LIGHT OLIVE GRAY, 5G8/1-LIGHT GRE ENISH GRAY"," THIN IRREGULAR LAMINATIONS OR NODULES O F 5Y5/2 MUD HERE AND THERE, TOWARD THE BOTTOM SOME I RREGULAR (DIAGENIC) NODULES OF 5G8/1 MUD", HIGHLY DI STURBED, MUD NODULES,,, 5GY7/1 GRADING DOWNWARD TO 5 GY8/1, SOFT*,,a7208892e4d394f7754c9d3294e2964c
