Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 951,A,Initial Reports          ,      25.430,    0.460000,LO P. lacunosa
,,,,,,
157, 951,A,Initial Reports          ,      29.980,    0.830000,LO R. asanoi
,,,,,,
157, 951,A,Initial Reports          ,      35.130,    1.060000,FO R.asanoi
,,,,,,
157, 951,A,Initial Reports          ,      35.160,    1.080000,FO G. oceanica
,,,,,,
157, 951,A,Initial Reports          ,      44.500,    1.240000,LO Gephyrocapsa spp (>4 microns)
,,,,,,
157, 951,A,Initial Reports          ,      63.340,    1.800000,FO G. caribbeanica
,,,,,,
157, 951,A,Initial Reports          ,      63.350,    1.950000,LO D. brouseri
,,,,,,
157, 951,A,Initial Reports          ,      68.680,    1.920000,FO G. truncatulinoides
,,,,,,
157, 951,A,Initial Reports          ,      74.500,    2.190000,FO G. inflata
,,,,,,
157, 951,A,Initial Reports          ,      74.520,    2.150000,FO D. triradiatus acme
,,,,,,
157, 951,A,Initial Reports          ,      83.780,    2.610000,LO D. sulculus
,,,,,,
157, 951,A,Initial Reports          ,      92.370,    3.760000,LO D. tamalis
,,,,,,
157, 951,A,Initial Reports          ,     129.200,    3.770000,LO R. pseudoumbilicus
,,,,,,
157, 951,A,Initial Reports          ,     135.540,    4.010000,FO D. tamalis
,,,,,,
157, 951,A,Initial Reports          ,     143.370,    4.390000,LO Amaurolithus spp.
,,,,,,
157, 951,A,Initial Reports          ,     165.210,    4.790000,FO D. asymmetricus
,,,,,,
157, 951,A,Initial Reports          ,     187.900,    5.560000,LO D. quinqueramus
,,,,,,
157, 951,A,Initial Reports          ,     205.000,    5.880000,LO A. amplificus
,,,,,,
157, 951,A,Initial Reports          ,     217.230,    6.500000, 
,,,,,,
