leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
22,216,,1,1,0.0,150.0,0.00,0.40,1.90,, NANNO FORAM OOZE," 5Y7/2-YELLOWISH GRAY,-DARK GRAY ,-LIGHT GRAY", MOTTLE OF DARK GRAY IN LIGHT GRAY AT 130 TO 132 CM, INTENSE DEFORMATION,,,,,, 00000000,45fbbb0c1f4efd95fa6caaba1613f137
22,216,,1,3,0.0,150.0,0.00,3.40,4.90,, FORAM NANNO OOZE," 10YR8/2-PALE ORANGE,5Y4/1-OLIVE GRAY,-LIGHT GRAY"," 10YR8/2 WITH INTERBEDS OF OLIVE GRAY FROM 85 TO 104,10YR8/2 MOTTLES OF GRAY FROM 120 TO 150", SLIGHTLY DEFORMED,,,," VERY PALE ORANGE FROM / TO 45 CM,OLIVE GRAY FROM 45 TO 85 CM WITH SHEETS O F LIGHT GRAY FROM 53 TO 54 CM,OLIVE GRAY FROM 104 TO 120CM",, 00000000,6a0224d75414270a71390e23374cde0a
22,216,,1,4,0.0,150.0,0.00,4.90,6.40,, FORAM NANNO OOZE," 5Y8/4-GRAYISH YELLOW,5Y4/1", MO TTLES 20 CM, SLIGHTLY DEFORMED,,,," GRAYISH YELLOW FRO M 0 TO 105,5Y4/1 FROM 105 TO 125,5Y8/4 FROM 125 TO 1 50",, 00000000,6ae50f4d817f3b3210e0ca148064258f
22,216,,1,5,0.0,150.0,0.00,6.40,7.90,, FORAM NANNO OOZE," 10YR8/2-PALE ORANGE,-N9-WHITE,5 Y4/1-OLIVE GRAY,-N8-LIGHT GRAY",, SLIGHTLY DEFORMED,,,," VERY PALE ORANGE FROM 0 TO 40 CM,WHITE FROM 40 TO 6 5 AND FROM 75 TO 125 CM,OLIVE GRAY FROM 65 TO 75 CM, VERY LIGHT GRAY FROM 125 TO 150 CM",, 00000000,34a04fdaa969dc75fb783df2fed1c9aa
22,216,,1,6,0.0,150.0,0.00,7.90,9.40,, FORAM NANNO OOZE," -N9-WHITE,5Y4/1-OLIVE GRAY", OL IVE GRAY MOTTLE,,,,, OLIVE GRAY FROM 115 TO 123 CM,, 00000000,ce3b9c2d5420ea8d48abc5b19ae7e896
22,216,,2,1,0.0,150.0,44.50,44.80,46.30,, FORAM NANNO OOZE, 5B9/1-BLUISH WHITE, VAGUE MOTT LES, SLIGHTLY DEFORMED,,,, MASSIVE,, 00000000,c3295630b0f0426b1e698daddde4193e
22,216,,2,2,0.0,150.0,44.50,46.30,47.80,, FORAM NANNO OOZE," 5B9/1-BLUISH WHITE,5PB7/2-PALE BLUE",, SLIGHTLY DEFORMED,,,, PALE BLUE FROM 35 TO 41 C M,, 00000000,2427662d47bf24046a5410b0cce44541
22,216,,2,3,0.0,150.0,44.50,47.80,49.30,, FORAM NANNO OOZE, 5B9/1-BLUISH WHITE,, SLIGHTLY D EFORMED EXCEPT FROM 110 TO 135 CM INTENSE,,,,,, 11111210.1221,0703969f39c98de08a22c20e69f4bf43
22,216,,2,5,0.0,150.0,44.50,50.80,52.30,, FORAM NANNO OOZE, 5GY5/2-DUSKY YELLOW GREEN,, SLI GHTLY DEFORMED,,,," DUSKY YELLOW GREEN FROM 54 TO 58 CM ,GEOCHEM SAMPLE FROM 0 TO 20 CM",, 00000000,70f04837f06490557733ab33bfa3329b
22,216,,2,6,0.0,150.0,44.50,52.30,53.80,, FORAM NANNO OOZE, -N6-MEDIUM LIGHT GRAY,, SLIGHTL Y DEFORMED THROUGHOUT EXCEPT FROM 29 TO 70 CM INTENS E,,,, MEDIUM LIGHT GRAY BAND FROM 113 TO 120 CM,, 00000000,84d00ead7c7ad680c9cfedbf1b3b2f7c
22,216,,3,1,83.0,150.0,82.50,83.33,84.00,, NANNO OOZE," 5B9/1-BLUISH WHITE,5GY6/1-GREENISH GR AY,5B7/1-LIGHT BLUISH GRAY",,,,,," BLUISH WHITE GENERALLY, BLUE GRAY AT 90 CM,GREENISH GRAY AT 100 CM WITH INTE RBEDS OF GREENISH GRAY AND LIGHT BLUISH GRAY,BLUE GR AY AT 128 CM,GREENISH GRAY AT 144 CM",, 00000000,37e5c946247647a33c0d41bad69184dd
22,216,,3,2,5.0,150.0,82.50,84.05,85.50,, NANNO OOZE," 5B9/1-BLUISH WHITE,-BLUISH GRAY,-GREE NISH GRAY",,,,,," BLUISH GRAY FROM 82 TO 90 CM,GREENISH GR AY FROM 138 TO 145 CM,BLUISH WHITE THROUGHOUT CORE",, 00000000,156adcd6d03f375f19919366150c9da6
22,216,,4,1,0.0,150.0,120.50,121.00,122.50,, NANNO OOZE," 5B9/1-BLUISH WHITE,5B7/1-LIGHT BLUISH GRAY"," BLUISH WHITE WITH HARDER LAYERS FROM 0 TO 40 CM,LIGHT BLUISH GRAY WITH DARKER GRAY MOTTLES FROM 40 TO 69 CM",,,,, BLUISH WHITE FROM 69 TO 150 CM,, 00000000,2f11fe0fdd722bedef286fe8a5a4f561
22,216,,4,2,0.0,150.0,120.50,122.50,124.00,, NANNO OOZE, 5B9/1-BLUISH WHITE, BLUISH WHITE WIT H HARDER LAYERS,,,,,,, 11111210,183dd4fd28ce7389bc1d140b31e18f89
22,216,,4,3,0.0,150.0,120.50,124.00,125.50,, NANNO OOZE, 5B9/1-BLUISH WHITE, BLUISH WHITE WIT H HARDER LAYERS,,,,,,, 11111210,be6f9fc532582b7126d0db62c1e73062
22,216,,4,5,0.0,150.0,120.50,127.00,128.50,, NANNO OOZE, 5B9/1-BLUISH WHITE, BLUISH WHITE WIT H HARDER LAYERS,,,,, GEOCHEM SAMPLE FROM 0 TO 20 CM,, 00000000,5e9b64b4988fec5c697ed1f74bea5f89
22,216,,4,6,0.0,150.0,120.50,128.50,130.00,, NANNO OOZE, 5B9/1-BLUISH WHITE, BLUISH WHITE WIT H HARD LAYERS,,,,,,, 11111210,11388931ddf7cd725ac562bac0f4cf16
22,216,,5,1,97.0,150.0,158.50,159.47,160.00,, FORAM RICH NANNO OOZE, 5B9/1-BLUISH WHITE,, INTEN SE DEFORMATION FROM 92 TO 102 CM,,,, STIFFENED TO A SO FT CHALK,, 11111210,4607948bf3da587fcfda695dd0879205
22,216,,5,2,0.0,150.0,158.50,160.00,161.50,, FORAM RICH NANNO OOZE, 5B9/1-BLUISH WHITE,,,,,, STIFF ENED TO A SOFT CHALK,, 00000000,3c1f56dd2572506dd10dd758a76c2e66
22,216,,5,3,0.0,150.0,158.50,161.50,163.00,, FORAM RICH NANNO OOZE, 5B9/1-BLUISH WHITE,,,,,, STIFF ENED TO A SOFT CHALK,, 00000000,7e596f27a85d369a255ea11b0c62b7bb
22,216,,5,5,0.0,150.0,158.50,164.50,166.00,, FORAM RICH NANNO OOZE, 5B9/1-BLUISH WHITE,,,,,, GEOCH EM SAMPLE FROM 0 TO 15 CM,, 00000000,f0869829bda24182be1e475d42c2b56a
22,216,,5,6,0.0,150.0,158.50,166.00,167.50,, FORAM RICH NANNO OOZE, 5B9/1-BLUISH WHITE,,,,,,,, 00000000,66c2c10116fb75c2b78aafaba9e5c27b
22,216,,6,1,0.0,150.0,168.00,168.50,170.00,, NANNO OOZE, -N9-WHITE,," ALTERNATING CHALK OOZE IN TERPRETED AS WHOLLY CHALK,OOZE FROM DRILLING",,,, SPECH S OF GRAY CHEST(?),, 00000000,49f837506772369701cb23927bb6add8
22,216,,6,2,0.0,150.0,168.00,170.00,171.50,, NANNO OOZE, -N9-WHITE,, ALTERNATING CHALK OOZE IN TERPRETED AS WHOLLY CHALK OOZE FROM DRILLING,,,,,, 00000000,c469b016fa3ecbd12f0c25b30120fa1f
