leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
32,308,,QUATERNARY,LOWER EOCENE,0.0,3.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,    0, 53.5,26.75,DSDP INITIAL REPORTS
32,308,,LOWER EOCENE,,3.0,68.5,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
