leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
18,182,,1,1,59.0,150.0,0.00,0.59,1.50,, MUD," N4-MEDIUM GRAY,5GY4/1-DARK GREENISH GRAY",, MODERATE, P EBBLES 60 CM AND 72 CM,,," SOME SCATTERED GRANULES AND RARE PEBBLES THROUGHOUT,WASHINGS OF GRAVEL AND FINE PEBBLES < 1 CM AT 59 CM,MEDIUM GRAY 59-85 CM,DARK G REENISH GRAY 85-150 CM",, 33213000,af1c1d16d56f0632252c7a6b4c628e29,18-182-1-1
18,182,,1,2,0.0,150.0,0.00,1.50,3.00,, MUD," 5GY4/1-DARK GREENISH GRAY,5Y3/2-OLIVE GRAY", POOR SORTED 4-8 MM FINE TO MEDIUM SAND MOTTLES 25-1 50, MODERATE 0-25 CM AND 125-140 CM," PEBBLES 2 CM AT 10 CM 35 CM,A 3 CM PEBBLE AT 24 CM",,," DARK GREENISH GRAY 0-25 CM,OLIVE GRAY 25-150, RARE PEBBLES AND SCATTERED GRANULES",, 33213000,9e4a6923f12b35a0a80153af5b5d8bd7,18-182-1-2
18,182,,1,3,0.0,150.0,0.00,3.00,4.50,, MUD," 5GY4/1-DARK GREENISH GRAY,5Y3/2-OLIVE GRAY", PATCH OF MUDDY GRAVEL 96-98 CM 130-133 CM," MODERATE 40-110 CM,S LIGHT 110-150 CM"," 2 CM PE BBLES 35 CM 63 CM 65 CM,A 3 CM PEBBLE AT 53 CM,PEBBL E 1 CM DIAMETER AT 80 CM AND 132 CM,A 4 CM PEBBLE AT 99 CM",,, ERRATIC PEBBLES AND GRANULES 2 % OF SECTION MORE THAN IN OVERLYING CORES,, 33213000,fb719ecb72957e3c4d18958b3b939b89,18-182-1-3
18,182,,1,4,0.0,150.0,0.00,4.50,6.00,, MUD," 5Y3/2-OLIVE GRAY,N4-GRAY",," SLIGHT 0 -57 CM AND 105-150 CM,MODERATE 57-105 CM"," P EBBLES 2 CM AT 30 CM 80 CM 90 CM,3 CM AT 66 CM 113 C M,4 CM AT 107 CM,5 CM AT 70 CM AND 140 CM",,," < 1 % PEBBLES AND GRANULES 0-60 CM,PEBBLES AND GRANULES 5 % 60-150 CM ,THE TWO COLORS MOTTLED ON SCALE MAINLY OF 10 CM",, 33213000,207dc797115c41af773a316d218573ec,18-182-1-4
18,182,,1,5,0.0,150.0,0.00,6.00,7.50,, MUD," N4-MEDIUM GRAY,5Y3/2-OLIVE GRAY"," ASH BEARIN G SANDY MUD LAYER RELATIVELY SHARP BASE AND TOP 22-2 4 CM,SEVERAL 5 MM MOTTLES FINE SAND 32-33 CM,RARE SC ATTERED 5 MM MOTTLES FINE SAND 50-70",," PEBBL ES 1 CM AT 37 CM 91 CM AND 125 CM,2 CM AT 60 CM AND 98 CM",,," OLIVE GRAY MU D LAYERS 20-30 CM 45-48 CM 60-64 CM 90-100 CM 120-12 2 CM,SOME < 1 % ERRATIC PEBBLES AND GRANULES",, 33213000,19d35c08ec4a5ebe951d2abdebc84b28,18-182-1-5
18,182,,1,6,0.0,150.0,0.00,7.50,9.00,, MUD," N4-GRAY,5Y3/2-OLIVE GRAY"," ABOUT 2 % 4-8 MM SAND MOTTLES,BED 50 % IS LARGE MOTTLES POORLY SORTED MEDIUM SILT 109-110 CM",," PEBBLES 1 CM AT 57 CM 77 CM,A 2 CM PEBBLE AT 88 CM",,," SCATTERED < 1 % GRANULES A ND PEBBLES,OLIVE GRAY BANDS 22-48 CM 74-76 CM 109-11 2 CM",, 33213000,28c2b10ba85e21278b7af17c555c07e8,18-182-1-6
18,182,,2,CC,0.0,0.0,50.00,50.10,50.10,, MUD,,,,,,, LARGE PEBBLE FILLING CORE CATCHER A SMALL PE BBLE AND TRACE OF MUD,, 33213000,03c8c241624058db6a07eb794cbb83f6,18-182-2-CC
18,182,,3,1,20.0,150.0,59.50,59.70,61.00,, COARSE MUD," 5Y3/2-OLIVE GRAY,N4-GRAY"," IMPERSISTE NT VERY FINE SAND BEDS 66-66.5 CM 69-69.5 CM,SMALL S AND MOTTLE 139 CM", IN TENSE 32-55 CM,,,," WASHINGS 20-55 CM,VOID 103-123 C M,GRAY 148-151 CM,SOME SAND RARE GRANULES,GASSY",, 33213000,5c5ebcc6cabb895915afb758f3f28264,18-182-3-1
18,182,,3,2,40.0,150.0,59.50,61.40,62.50,, COARSE MUD," N4-MEDIUM GRAY,5Y3/2-OLIVE GRAY", RAR E SAND MOTTLES 1-5 MM 48-55 CM,, PEBBLE 2 CM AT 56 CM,,," MEDIUM GRAY 40-103 CM,OLIVE GRAY 103-150 CM,PEBBLES AND GRANULES 0-5 %",, 33213000,4d79d37c5fd39667071a510916c31a04,18-182-3-2
18,182,,4,CC,0.0,0.0,97.50,97.60,97.60,, MUD AND FINE SAND,,,,,,, HALF A SMALL FREEZER BOX OF WE LL SORTED FINE SAND,, 33214000,3beb650af9a9c085c38b0060c21cb6ab,18-182-4-CC
18,182,,5,CC,0.0,0.0,107.00,107.10,107.10,, MUD,,,,,,, ERRATIC PEBBLES < 3 CM,, 33213000,849de62d23fce56b6b66b1ea446fa5ec,18-182-5-CC
18,182,,6,1,0.0,18.0,116.50,116.50,116.68,, MUD, N4-MEDIUM GRAY,,,,,, MUD WITH 10 % ERRATIC GRANU LES AND PEBBLES < 2 CM,, 33213000,b5b5d57e0ea029ab8b9025dd2e8e4ee4,18-182-6-1
