leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
63,468,B,1,1,0.0,3.0,16.50,16.50,16.53,NIEM, SILTY NANNO FORAM OOZE,,, GREATLY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,1,1,3.0,72.0,16.50,16.53,17.22,NIEM, FORAM NANNO OOZE," PALE OLIVE,DUSKY YELLOW", MOTTLING, GREATLY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,1,1,72.0,77.0,16.50,17.22,17.27,NIEM, NANNO FORAM OOZE, PALE OLIVE,, GREATLY DISTURBED*,,,,, SOFT,
63,468,B,1,1,77.0,150.0,16.50,17.27,18.00,NIEM, FORAM NANNO OOZE,,, GREATLY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,1,2,1.0,150.0,16.50,18.01,19.50,PAL, FORAM NANNO OOZE," DUSKY YELLOW,PALE OLIVE", MOTTLING, GREATLY DISTURBED*,,,,, SOFT,
63,468,B,1,3,0.0,150.0,16.50,19.50,21.00,NIEM, FORAM NANNO OOZE," PALE OLIVE,DUSKY YELLOW,GREENISH BLACK",, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,1,4,0.0,150.0,16.50,21.00,22.50,PAL," FORAM NANNO OOZE,GLAUCONITIC SILTY SAND"," DUSKY YELLOW,GREENISH BLACK",, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,1,5,0.0,62.0,16.50,22.50,23.12,NIEM, FORAM NANNO OOZE, PALE OLIVE," CONTACTS,BEDDING*",,,,,, SOFT,
63,468,B,1,5,62.0,77.0,16.50,23.12,23.27,NIEM, GLAUCONITIC FORAM SILTY OOZE, GREENISH BLACK, BEDDING,,, GLAUCONITE*,,, SOFT,
63,468,B,1,5,77.0,82.0,16.50,23.27,23.32,NIEM, FORAM NANNO OOZE, PALE OLIVE*,,,,,,, SOFT,
63,468,B,1,CC,2.0,15.0,16.50,23.34,23.47,PAL," FORAM NANNO OOZE,GLAUCONITIC SAND"," LIGHT OLIVE,OLIVE BROWN,GREENISH BLACK",,,, GLAUCONITE*,,, SOFT,
63,468,B,2,1,0.0,150.0,26.00,26.00,27.50,JC," NANNO OOZE,NANNO FORAM OOZE"," PALE OLIVE,GRAYISH OLIVE",, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,2,2,0.0,53.0,26.00,27.50,28.03,JC," NANNO OOZE,NANNO FORAM OOZE"," PALE OLIVE,GREENISH OLIVE", LAMINAE, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,2,CC,0.0,10.0,26.00,28.13,28.13,JC, GLAUCONITIC NANNO FORAM OOZE,,, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,3,1,0.0,150.0,35.50,35.50,37.00,NIEM, NANNO FORAM OOZE," GRAY OLIVE,YELLOWISH GRAY,GREENISH BLACK", LAMINAE, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,3,2,0.0,150.0,35.50,37.00,38.50,NIEM, NANNO OOZE, OLIVE GRAY," LAMINAE,FOLDING", GREATLY DISTURBED*,,,,, SOFT,
63,468,B,3,3,0.0,150.0,35.50,38.50,40.00,NIEM, NANNO OOZE," YELLOWISH GRAY,OLIVE GRAY", LAMINAE, GREATLY DISTURBED,, GLAUCONITE*,,, SOFT,
63,468,B,3,4,0.0,150.0,35.50,40.00,41.50,NIEM, NANNO OOZE, OLIVE GRAY," LAMINAE,BEDDING*", MODERATELY DISTURBED,,,,, SOFT,
63,468,B,3,5,0.0,26.0,35.50,41.50,41.76,NIEM, SILICEOUS CLAYEY NANNO OOZE, OLIVE GRAY," BEDDING,LAMINAE", MODERATELY DISTURBED,,,,, SOFT, 12211210.2000
63,468,B,3,5,26.0,56.0,35.50,41.76,42.06,NIEM, NANNO OOZE, PALE OLIVE, LAMINAE, MODERATELY DISTURBED*,,,,, SOFT, 11111210
63,468,B,3,5,56.0,74.0,35.50,42.06,42.24,NIEM, SILICEOUS GLAUCONITIC SAND,,, MODERATELY DISTURBED*, PEBBLES, GLAUCONITE,,, SOFT, 33214000.3501.2000
63,468,B,3,5,74.0,93.0,35.50,42.24,42.43,NIEM, SILICEOUS CLAYEY NANNO OOZE, OLIVE GRAY," MOTTLING,LAMINAE*",,,,,, SOFT, 12211210.2000
63,468,B,3,CC,5.0,27.0,35.50,42.48,42.70,NIEM, SILICEOUS CLAYEY NANNO OOZE, OLIVE GRAY,,,,,,, SOFT, 12211210.2000
63,468,B,4,1,0.0,145.0,45.00,45.00,46.45,NIEM," CLAYEY NANNO OOZE,NANNO SILTY CLAY"," PALE OLIVE,GRAYISH BLACK,GREENISH BLACK",, GREATLY DISTURBED*,,,,, SOFT,
63,468,B,4,2,0.0,115.0,45.00,46.50,47.65,PAL," CLAYEY NANNO OOZE,NANNO SILTY CLAY, NANNO SILTY CLAY"," PALE OLIVE,GREENISH BLACK",, GREATLY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,4,CC,0.0,13.0,45.00,47.75,47.78,PAL, SILTY CLAY, GRAYISH OLIVE GREEN,, GREATLY DISTURBED*,,,,," FIRM,COMPACT", 33213000
63,468,B,6,1,5.0,150.0,64.00,64.05,65.50,NIEM, NANNO OOZE, PALE OLIVE,, GREATLY DISTURBED*,,,,," FIRM,COMPACT", 11111210
63,468,B,6,2,0.0,60.0,64.00,65.50,66.10,NIEM, NANNO OOZE, PALE OLIVE, MOTTLING, GREATLY DISTURBED*,,,,," FIRM,COMPACT", 11111210
63,468,B,6,2,60.0,120.0,64.00,66.10,66.70,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN, MOTTLING, GREATLY DISTURBED*,,,,," FIRM,COMPACT", 11111210.2000.3450
63,468,B,6,3,0.0,102.0,64.00,67.00,68.02,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN*,,,,,,," FIRM,COMPACT",
63,468,B,6,4,0.0,150.0,64.00,68.50,70.00,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN,, GREATLY DISTURBED,,,,," FIRM,COMPACT", 12211210.2000
63,468,B,6,5,0.0,130.0,64.00,70.00,71.30,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN,, GREATLY DISTURBED,,,,," FIRM,COMPACT", 12211210.2000
63,468,B,6,CC,0.0,15.0,64.00,71.47,71.52,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN,,,,,,," FIRM,COMPACT", 12211210.2000
63,468,B,8,1,0.0,70.0,83.00,83.00,83.70,NIEM, CLAYEY SILICEOUS NANNO OOZE, GRAYISH OLIVE,,,,,,," FIRM,COMPACT", 12211210.2000
63,468,B,8,1,70.0,150.0,83.00,83.70,84.50,NIEM, NANNO DIATOM OOZE, GRAYISH OLIVE,, GREATLY DISTURBED*,,,,," FIRM,COMPACT", 21112220.1210
63,468,B,8,2,0.0,150.0,83.00,84.50,86.00,NIEM, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN, MOTTLING, GREATLY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,8,3,0.0,150.0,83.00,86.00,87.50,SH, CLAYEY SILICEOUS NANNO OOZE," OLIVE BROWN,OLIVE",, SLIGHTLY DISTURBED*,, GLAUCONITE,,," FIRM,COMPACT",
63,468,B,8,4,0.0,77.0,83.00,87.50,88.27,NIEM, CLAYEY SILICEOUS NANNO OOZE," OLIVE BROWN,OLIVE GRAY",, MODERATELY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,8,CC,0.0,9.0,83.00,88.49,88.48,SH, CLAYEY SILICEOUS NANNO OOZE, OLIVE BROWN,, MODERATELY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,9,1,0.0,150.0,92.50,92.50,94.00,ML," SILICEOUS NANNO OOZE,CLAYEY SILICEOUS NANNO OOZE"," GRAYISH OLIVE,OLIVE", MOTTLING, GREATLY DISTURBED*,,, SPICULES AND SPINES,," FIRM,COMPACT",
63,468,B,9,2,0.0,150.0,92.50,94.00,95.50,ML," CLAYEY SILICEOUS NANNO OOZE,SILICEOUS NANNO OOZE"," OLIVE,GRAYISH OLIVE",,,, GLAUCONITE*,,," FIRM,COMPACT",
63,468,B,9,3,0.0,150.0,92.50,95.50,97.00,ML," CLAYEY SILICEOUS NANNO OOZE,SILICEOUS NANNO OOZE", OLIVE,, MODERATELY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,9,4,0.0,132.0,92.50,97.00,98.32,ML, SILICEOUS NANNO OOZE, OLIVE,, MODERATELY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,9,CC,12.0,25.0,92.50,98.44,98.57,ML, SILICEOUS NANNO OOZE, OLIVE*,,,,,,," FIRM,COMPACT",
63,468,B,10,1,0.0,150.0,102.00,102.00,103.50,ML, SILICEOUS NANNO OOZE," OLIVE,GRAYISH OLIVE", MOTTLING*,, PEBBLES,,,," FIRM,COMPACT",
63,468,B,10,2,0.0,86.0,102.00,103.50,104.36,ML, SILICEOUS NANNO OOZE," OLIVE,GRAYISH OLIVE", MOTTLING, MODERATELY DISTURBED*,,, SPICULES AND SPINES,," FIRM,COMPACT",
63,468,B,10,CC,0.0,25.0,102.00,104.46,104.61,ML, SILICEOUS NANNO OOZE, GRAYISH OLIVE,, MODERATELY DISTURBED*,,,,," FIRM,COMPACT",
63,468,B,11,CC,0.0,15.0,121.00,121.10,121.15,ML, SILICEOUS NANNO OOZE, GRAYISH OLIVE*,,,,,,," FIRM,COMPACT",
63,468,B,12,1,0.0,19.0,140.00,140.00,140.19,ML, CALCAREOUS SANDY CLAY, OLIVE GRAY, M GLAUCONITE, MODERATELY DISTURBED*,,, SPICULES AND SPINES,, FIRM,
63,468,B,12,1,19.0,63.0,140.00,140.19,140.63,ML, CALCAREOUS SANDY CLAYSTONE, OLIVE BROWN,, MODERATELY DISTURBED*,, GLAUCONITE,,, SEMI-INDURATED,
63,468,B,12,1,63.0,150.0,140.00,140.63,141.50,ML, CALCAREOUS SILTY CLAY, OLIVE BROWN,, MODERATELY DISTURBED*,,,,, SOFT,
63,468,B,12,2,0.0,150.0,140.00,141.50,143.00,ML, CALCAREOUS SILTY CLAY, OLIVE BROWN,, GREATLY DISTURBED*,,,,, FIRM, 33213000.1110
63,468,B,12,3,0.0,95.0,140.00,143.00,143.95,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE BROWN, MOTTLING, MODERATELY DISTURBED*,,,,, SEMI-INDURATED, 33231000.1110
63,468,B,12,CC,0.0,25.0,140.00,144.06,144.21,ML, CALCAREOUS SILTY CLAY, OLIVE BROWN*,,,,,,, FIRM, 33213000.1110
63,468,B,13,1,0.0,150.0,159.00,159.00,160.50,ML, CALCAREOUS SANDY CLAYSTONE, OLIVE BROWN," MOTTLING,BURROWS", MODERATELY DISTURBED*,,,,, SEMI-INDURATED, 33213000.1110
63,468,B,13,2,0.0,150.0,159.00,160.50,162.00,ML, CALCAREOUS SANDY CLAYSTONE," OLIVE BROWN S MOTTLING,BURROWS: D MODERATELY DISTURBED*",,,,,,, SEMI-INDURATED, 33213000.1110
63,468,B,13,3,0.0,100.0,159.00,162.00,163.00,ML, CALCAREOUS SANDY CLAYSTONE, OLIVE GRAY," MOTTLING,BURROWS: D MODERATELY DISTURBED*",,,,,, SEMI-INDURATED, 33213000.1110
63,468,B,13,4,0.0,150.0,159.00,163.50,165.00,ML, CALCAREOUS SANDY CLAYSTONE, OLIVE BROWN," MOTTLING,BURROWS", MODERATELY DISTURBED*,,,,, SEMI-INDURATED, 33213000.1110
63,468,B,13,5,0.0,98.0,159.00,165.00,165.98,ML, CALCAREOUS SANDY CLAYSTONE, OLIVE BROWN, MOTTLING: D MODERATELY DISTURBED*,,,,,, SEMI-INDURATED, 33213000.1110
63,468,B,13,CC,0.0,25.0,159.00,166.08,166.23,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE BROWN, MOTTLING, MODERATELY DISTURBED*,, GLAUCONITE,,, SEMI-INDURATED, 33231000.3906.1110
63,468,B,14,1,0.0,150.0,178.00,178.00,179.50,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE GRAY," MOTTLING,BURROWS", MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED,
63,468,B,14,2,0.0,80.0,178.00,179.50,180.30,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE GRAY," MOTTLING,BURROWS", MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED,
63,468,B,14,2,80.0,150.0,178.00,180.30,181.00,ML, SILICEOUS SILTY CLAYSTONE, OLIVE GRAY,, MODERATELY DISTURBED*,,,,, SEMI-INDURATED,
63,468,B,14,3,0.0,150.0,178.00,181.00,182.50,ML, SILICEOUS SILTY CLAYSTONE, OLIVE BLACK," MOTTLING,BURROWS", MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED, 33231000.3906.2000
63,468,B,14,4,0.0,65.0,178.00,182.50,183.15,ML, SILICEOUS SILTY CLAYSTONE, OLIVE GRAY," MOTTLING,BURROWS", MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED,
63,468,B,14,4,65.0,130.0,178.00,183.15,183.80,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE GRAY," MOTTLING,BURROWS*",,,, SPICULES AND SPINES,, SEMI-INDURATED, 33231000.3906.2000
63,468,B,14,CC,0.0,10.0,178.00,183.99,183.99,ML, CALCAREOUS SILTY CLAYSTONE, OLIVE GRAY,, MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED, 33231000.3906.2000
63,468,B,15,1,0.0,150.0,197.00,197.00,198.50,ML, CALCAREOUS SILICEOUS SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBEDU  *,,, SPICULES AND SPINES,, SEMI-INDURATED,
63,468,B,15,2,4.0,40.0,197.00,198.54,198.90,ML, CALCAREOUS + SILICEOUS SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED, 33231000.3906.2000
63,468,B,15,CC,6.0,25.0,197.00,198.96,199.15,ML, CALCAREOUS + SILICEOUS SILTY CLAY, OLIVE GRAY,, MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED, 33231000.3906.2000
63,468,B,16,1,9.0,80.0,206.50,206.59,207.30,ML, DIATOM SILTY CLAYSTONE, OLIVE GRAY,,,,, SPICULES AND SPINES*,, SEMI-INDURATED, 33235000.2220
63,468,B,17,1,0.0,150.0,216.00,216.00,217.50,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK,, MODERATELY DISTURBED*,,, SPICULES AND SPINES,, SEMI-INDURATED, 33235000.2220
63,468,B,17,2,0.0,150.0,216.00,217.50,219.00,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK,, MODERATELY DISTURBED*,, PUMICE, SPICULES AND SPINES,, SEMI-INDURATED, 33235000.2220
63,468,B,17,3,0.0,150.0,216.00,219.00,220.50,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK,, MODERATELY DISTURBED*, PEBBLES, PUMICE, SPICULES AND SPINES,, SEMI-INDURATED,
63,468,B,17,4,0.0,150.0,216.00,220.50,222.00,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK, ASH LAYERS, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS*," PUMICE,VOLCANIC ASH",,, SEMI-INDURATED,
63,468,B,17,5,0.0,37.0,216.00,222.00,222.37,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK,, MODERATELY DISTURBED*,,,,, SEMI-INDURATED,
63,468,B,17,CC,9.0,25.0,216.00,222.46,222.62,ML, DIATOM SILTY CLAYSTONE, OLIVE BLACK,, MODERATELY DISTURBED*,,,,, SEMI-INDURATED,
63,468,B,18,1,0.0,150.0,225.50,225.50,227.00,ML, SILICEOUS SILTY CLAYSTONE, OLIVE GRAY, ASH LAYERS, MODERATELY DISTURBED*,," PUMICE,VOLCANIC ASH",,, SEMI-INDURATED,
63,468,B,18,2,0.0,150.0,225.50,227.00,228.50,ML, SILICEOUS SILTY CLAYSTONE, OLIVE GRAY, ASH LAYERS, MODERATELY DISTURBED*,," PUMICE,VOLCANIC ASH",,, SEMI-INDURATED,
63,468,B,18,CC,14.0,25.0,225.50,228.64,228.75,ML, SILICEOUS SILTY CLAYSTONE, OLIVE GRAY*,,,,,,, SEMI-INDURATED,
63,468,B,19,CC,6.0,26.0,235.00,235.06,235.26,PAL," BRECCIA,SANDSTONE + SILTY CLAYSTONE"," DARK GRAY,GRAYISH OLIVE*",,,,,,," SEMI-INDURATED,BROKEN",
63,468,B,20,CC,0.0,18.0,244.50,244.60,244.68,PAL," BRECCIA: DOLOMITIC SILTY CLAYSTONE,SANDSTONE"," GRAYISH OLIVE,OLIVE GAY,DARK GRAY*",,,,,,," SEMI-INDURATED,BROKEN",
63,468,B,21,1,0.0,21.0,254.00,254.00,254.21,PAL, ANDESITE,,, SLIGHTLY DISTURBED*,,,,," HARD,BROKEN",
63,468,B,21,1,21.0,150.0,254.00,254.21,255.50,PAL, DOLOMITIC SILTY CLAYSTONE, GRAY," LAMINAE,CONTACTS*", SLIGHTLY DISTURBED,,,,, WELL-LITHIFIED BROKEN,
63,468,B,21,2,0.0,90.0,254.00,255.50,256.40,PAL, DOLOMITIC SILTY CLAYSTONE, DARK GRAY,, SLIGHTLY DISTURBED*,,,,, WELL-LITHIFIED,
63,468,B,21,3,0.0,107.0,254.00,257.00,258.07,PAL, DOLOMITIC SILTY CLAYSTONE, GRAY, LAMINAE, SLIGHTLY DISTURBED TO GREATLY DISTURBED*,,, SPICULES AND SPINES,, WELL-INDURATED,
63,468,B,21,CC,0.0,20.0,254.00,258.27,258.37,PAL, DOLOMITIC SILTY CLAYSTONE, GRAY*,,,,,,, WELL-INDURATED,
63,468,B,22,1,0.0,98.0,263.50,263.50,264.48,NIEM, DOLOMITIC SILTY CLAYSTONE, GRAY," LAMINAE,BURROWS,BEDDING,CONTACTS,SLUMP STRUCTURES", MODERATELY DISTURBED*, VOLCANOGENIC DEPOSITS,, SPICULES AND SPINES,," WELL-INDURATED, CEMENTED",
63,468,B,23,CC,0.0,30.0,273.00,273.10,273.30,NIEM," FRAGMENTS OF: SANDSTONE,DOLOMITIC SILTY CLAYSTONE", GRAY, BURROWS,," PEBBLES,VOLCANOGENIC DEPOSITS*"," PYRITE,PUMICE",,, WELL-INDURATED,
63,468,B,24,CC,0.0,13.0,282.50,282.60,282.63,NIEM, SANDSTONE FRAGMENTS, GRAY,,, VOLCANOGENIC DEPOSITS*, PUMICE,,, WELL-INDURATED (HARD?),
63,468,B,24,CC,13.0,29.0,282.50,282.63,282.79,NIEM, DOLOMITIC SILTY CLAYSTONE, DARK GRAY," LAMINAE,BURROWS: U PEBBLES*",,,,,, WELL-INDURATED,
63,468,B,24,CC,30.0,31.0,282.50,282.80,282.81,NIEM, ANDESITE FRAGMENTS + CLASTS, DRK GRAY,,, PEBBLES*,,,, HARD,
63,468,B,25,1,0.0,4.0,292.00,292.00,292.04,NIEM, VOLCANIC SANDSTONE, DARK GRAY,,, VOLCANOGENIC DEPOSITS*,,,, HARD,
63,468,B,25,1,4.0,15.0,292.00,292.04,292.15,NIEM, ANDESITE PEBBLES OR FRAGS, LIGHT GRAY,,, PEBBLES*,,,, HARD,
63,468,B,25,1,15.0,140.0,292.00,292.15,293.40,NIEM, DOLOMITIC SILTY CLAYSTONE, DUSKY YELLOW BROWN," LAMINAE,BURROWS*",,,,,, WELL-INDURATED,
63,468,B,25,2,0.0,150.0,292.00,293.50,295.00,SH, DOLOMITIC SILTY CLAYSTONE, DUSKY BROWN," LAMINAE,MOTTLING", SLIGHTLY DISTURBED*,,, SPICULES AND SPINES,," WELL-INDURATED,BROKEN",
63,468,B,25,3,0.0,17.0,292.00,295.00,295.17,SH, DOLOMITIC SILTY CLAYSTONE, DUSKY BROWN, LAMINAE, MODERATELY DISTURBED*,,,,, WELL-INDURATED,
63,468,B,25,3,17.0,22.0,292.00,295.17,295.22,SH, VOLCANIC TUFFACEOUS SANDSTONE, DRK GRAY,,, VOLCANOGENIC DEPOSITS*,,,, HARD,
63,468,B,25,3,22.0,28.0,292.00,295.22,295.28,SH, DOLOMITIC SILTY CLAYSTONE, DUSKY BROWN, LAMINAE*,,,,,, WELL-INDURATED,
63,468,B,25,CC,0.0,11.0,292.00,295.63,295.64,SH, DOLOMITIC SILTY CLAYSTONE, DUSKY BROWN," BURROWS,LAMINAE", MODERATELY DISTURBED*,,, SPICULES AND SPINES,, WELL-INDURATED,
63,468,B,25,CC,11.0,25.0,292.00,295.64,295.78,SH," TUFFACEOUS SANDSTONE,SILTY CLAYSTONE",,, GREATLY DISTURBED*, PEBBLES,,,, HARD,
63,468,B,26,1,0.0,43.0,301.50,301.50,301.93,SH, PUMICEOUS LAPILLI TUFF, GRAY, CONTACTS*,,, PUMICE,,, WELL-INDURATED,
63,468,B,26,1,43.0,132.0,301.50,301.93,302.82,SH, TUFFACEOUS SANDSTONE, DARK GRAY, LAMINAE,," PEBBLES,VOLCANOGENIC DEPOSITS*", PUMICE,,, HARD, 33234000.3651
63,468,B,26,CC,11.0,26.0,301.50,302.93,303.08,NIEM, TUFFACEOUS SANDSTONE, DARK GRAY,,," VOLCANOGENIC DEPOSITS,PEBBLES", PEBBLES*,,, HARD, 33234000.3651
63,468,B,27,1,0.0,32.0,311.00,311.00,311.32,NIEM, LAPILLI TUFF BRECCIA, GRAY,,, PEBBLES*," ZEOLITES,PUMICE",,, HARD, 33132000
