Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 725,C,Initial Reports          ,      27.140,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 725,C,Initial Reports          ,      50.930,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 725,C,Initial Reports          ,     100.860,    0.820000,LO Reticulofenestra sp. A
,,,,,,
117, 725,C,Initial Reports          ,     103.570,    0.890000,FO Gephyrocapsa parallela
,,,,,,
117, 725,C,Initial Reports          ,     124.690,    1.100000,"LO Gephyrocapsa ""large"""
,,,,,,
