Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
172,1056,B,Initial Reports          ,      11.050,    0.068000,T Globorotalia tumida flexuosa
,,,,,,
172,1056,B,Initial Reports          ,      41.290,    0.401000,Reent. Globorotalia tumida flexuosa
,,,,,,
172,1056,B,Initial Reports          ,      43.110,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
172,1056,B,Initial Reports          ,      73.050,    0.750000,B G. crassaformis hessi
,,,,,,
172,1056,B,Initial Reports          ,      99.440,    1.000000,Reent. medium sized Gephyrocapsa spp.
,,,,,,
172,1056,B,Initial Reports          ,     127.300,    1.240000,T large Gephyrocapsa spp.
,,,,,,
172,1056,B,Initial Reports          ,     130.720,    1.300000,T Globigerinoides obliquus
,,,,,,
172,1056,B,Initial Reports          ,     150.740,    1.580000,B large Gephyrocapsa spp.
,,,,,,
