leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
126,788,D,001,Rotary,01,HCS,000,,,079,,,pumiceous conglomerate,dark greenish gray w/ grayish yellow green to dusky green pumice clasts and black grains,5gy 4/1 w/ 5gy 7/2 to 5g 3/2 pumice clasts,,drilling breccia,pumiceous conglomerate w/ clasts of rhyolite pumice;30% granules;60% pebbles,pumiceous conglomerate w/ clasts of rhyolite pumice;quartz grains,,"10% sand,30% granules,60% pebbles;clast-supported conglomerate w/ subangular clasts up to 3.5cm in size of rhyolite pumice;max clast diameter is 4.5cm and the mean of the 10 largest clasts is 1.3cm",,,R,30.92203,140.00378,0219.60,21960,22039
126,788,D,002,Rotary,01,HCS,000,,,018,,,pumiceous conglomerate,dark greenish gray w/ grayish yellow green to dusky green pumice clasts? and w/ black grains?,5gy 4/1 w/ 5gy 7/2 to 5g 3/2 pumice clasts?,,drilling breccia,pumiceous conglomerate w/ clasts of rhyolite pumice?;30% granules;60% pebbles,pumiceous conglomerate w/ clasts of rhyolite pumice?;quartz grains?,,"10% sand,30% granules,60% pebbles;clast-supported pumiceous conglomerate w/ subangular clasts of rhyolite pumice?;max clast diameter is 2cm and the mean size of the 10 largest clasts is 0.7cm",,,R,30.92203,140.00378,0229.20,22919,22937
126,788,D,003,Rotary,01,HCS,000,,,020,,,pumiceous conglomerate,dark greenish gray w/ grayish yellow green to dusky green pumice clasts and black grains,5gy 4/1 w/ 5gy 7/2 to 5g 3/2 pumice clasts,,drilling breccia,pumiceous conglomerate w/ clasts of rhyolite pumice;30% granules;60% pebbles,pumiceous conglomerate w/ clasts of rhyolite pumice;quartz grains,,"10% sand,30% granules,60% pebbles;clast-supported conglomerate w/ subangular clasts of rhyolite pumice;max clast diameter is 2.5cm and the mean size of the 10 largest clasts is 1.5cm",,,R,30.92203,140.00378,0238.90,23889,23909
126,788,D,004,Rotary,01,HCS,000,,,114,,,pumiceous conglomerate(0-57cm);nannofossil-rich claystone(57-114cm),olive black w/ a dark gray matrix(0-12cm);greenish black w/ a black matrix and greenish gray to gray/light gray to pale olive pumice clasts(12-57cm);greenish gray(57-114cm),5y 2/1 w/ a 5y 4/1 matrix(0-12cm);5gy 2/1 w/ a n2/ matrix and 5gy 6/1 to 5y 6/1 to 10y 6/2 pumice clasts(12-57cm);5gy 6/1(57-114cm),"minor bioturbation(80-82,104-107cm);med-grained sand layer w/ scoriaceous pebbles(64-68cm);slightly burrowed(57-114cm)",drilling breccia,pumiceous conglomerate(0-57cm);pumice clasts(12-57cm);scoriaceous pebbles(64-68cm),pumiceous conglomerate(0-57cm);pumice clasts(12-57cm);scoriaceous pebbles(64-68cm),nannos w/ scattered foram tests(57-114cm),pumice clasts 4cm(12-57cm);med-grained sand w/ scoriaceous pebbles up to 12 mm(64-68cm);drilling pieces up to 6cm(0-57cm);drilling piece shows a sharp contact between the major lithologies which may indicate an upper horizon of claystone(14-18cm);pumiceous conglomerate max size=1.5cm(12-18cm?),,,R,30.92203,140.00378,0248.50,24850,24964
126,788,D,005,Rotary,01,NIS,000,,,080,,,"nannofossil-rich claystone w/ vitric sandstone at 14-15,32-45,72-78cm,vitric clayey siltstone and vitric silty claystone @ 68-72 or 72-74cm","dark greenish gray w/ dark greenish gray clast at 6cm and light gray pebbles/clasts at 3 & 8cm(0-14,45-68,72-80cm);black(14-15,32-45cm);greenish black(68-72cm)","10y 5/1 w/ 5gy 4/1 clast at 6cm and 5y 7/1 pebbles/clasts at 3 & 8cm(0-14cm);10y 4/1(45-68,72-80cm);n1/(14-15,32-45cm);5gy 2/1(68-72cm);10y 3/1(15-32cm)","sharp contact(45cm);minor(23-32,51-55cm)-moderate(16-23,68-72cm)bioturbation;isolated pumice clast(8cm);laminae(35-45cm);normal graded bed(80cm);ash layer?(14-15cm);burrows willed w/scoriaceous sand @15-32cm,foram tests @72-80cm(68-80cm);fining upward sequences?(38-44,70-78cm);chondrites(68-72cm)","moderately(0-10,15?-80cm) to highly(10-15cm) fragmented or moderately fragmented(0-80cm)","mafic vitric sandstone(14-15,32-45,72-78cm);vitric clayey siltstone and vitric silty claystone(15-32?,68-72 or 72-74cm);ash layer?(14-15cm);isolated pebbles?/pumice clasts(8cm)e;caved n isolated pumice pebble(3cm)","mafic vitric sandstone(14-15,32-45,72-78cm);vitric clayey siltstone and vitric silty claystone(15-32?,68-72 or 72-74cm);ash layer?(14-15cm);isolated pebbles?/pumice clasts(8cm);caved in isolated pumice pebble(3cm)","nannos;forams(45-68,72-80cm)","scoured,sharp contact(45cm);vertical burrows filled by scoriaceous sand 7mm in diameter;isolated pumice clasts 5mm in size at 8cm;burrows filled w/ foram tests 3x5mm in size(72-80cm?);caved in isolated pumice pebble(3cm);nannofossil-rich claystone w/ micrite;isolated pebbles?/pumice clasts(8cm)",,,R,30.92203,140.00378,0258.20,25820,25900
126,788,D,005,Rotary,01,NIS,080,,,150,,,nannofossil-rich claystone w/ vitric sandstone @ 124-130cm and w/ vitric clayey siltstone and vitric claystone @ 122-124cm,"dark greenish gray(80-105,106-114,130-150cm);black(105-106,124-130cm);greenish black(114-122cm)","10y 4/1(80-105,106-114,130-150cm);n1/(105-106,124-130cm);5gy 2/1(114-122cm);10y 3/1(122-124cm)",minor(88-95?cm) to moderate(137-142cm)bioturbation;laminae(128-130?cm);fracture(116-120cm);burrows filled w/ foram tests(80-114?cm);fining upward sequence?(123-130cm),moderately fragmented(80-150cm),mafic vitric sandstone(124-130cm);vitric clayey siltstone and vitric silty claystone(114?-124cm),mafic vitric sandstone(124-130cm);vitric clayey siltstone and vitric silty claystone(114?-124cm),nannos;forams(80-150cm),vertical burrows filled by scoriaceous sand 7mm across;burrows filled w/ foram tests 3x5mm in size(80-114cm?);fracture(116-120cm);nannofossil-rich claystone w/ micrite,,,R,30.92203,140.00378,0258.20,25900,25970
126,788,D,005,Rotary,02,NIS,000,,,033,,,nannofossil-rich claystone,"dark greenish gray w/ greenish black at 8,15cm(0-4,7-33cm);dark gray?(4-7cm)","10y 4/1 w/ 5gy 2/1 at 15cm(0-4,10-33cm);n3/(4-7cm);10y 5/2 w/ 5gy 2/1 @ 7cm(8-10cm)","minor(5-8,26-28cm) to moderate(0-4,15-24cm) bioturbation;chondrites burrows(0-4,10-33cm);burrows filled w/ foram tests?(10-33cm?)",moderately fragmented,,,"forams(0-4,7-33cm?)",burrows filled w/ foram tests? 5-7mm in diameter;micrite,,,R,30.92203,140.00378,0259.70,25970,26003
126,788,D,006,Rotary,01,NIS,000,,,020,,,vitric silty claystone,"dark greenish gray w/ light gray or very light gray pumice clast/isolated pebble at 13cm and very light gray,greenish gray,and dark greenish gray,pumice clasts?/pebbles? w/ black mtx(10-20cm?)","10y 5/2 w/ n7 or n8/ isolated pebble/clast at 13cm and n8/,5gy 6/1 and 5gy 4/1 pumice clasts?/pebbles?(10-20cm?)",pumice clast/isolated pebble?(13cm),moderately(15-20cm) to highly fragmented(0-15cm?),vitric silty claystone;pumice clast/isolated pebble?(13cm):30% pumice?;pumice clasts?/pebbles?,vitric silty claystone;pumice clast/isolated pebble?(13cm);30% pumice?;pumice clasts?/pebbles?,,pumice clast/isolated pebble? 10mm in diameter(13cm);angular pumice clasts?/pebbles?,,,R,30.92203,140.00378,0267.90,26789,26809
126,788,D,006,Rotary,01,NIS,020,,,072,,,vitric sandstone(20-60cm);nannofossil-rich claystone(60-72cm),"dark greenish gray(57-72cm);black w/ light gray?,greenish gray, and dark greenish gray pumice w/ black matrix at 34-45cm(20-45cm);olive black(45-57cm)","n1/ w/ n8/,5gy 6/1,and 5gy 4/1 pumice at 34-45cm(20-45cm);5y 2/1(45-57cm);5gy 4/1(57-60cm);10y 4/1(60-72cm)",minor bioturbation(66-72cm);laminae(20-60cm),moderately disturbed(20-72cm),"vitric sandstone,mafic?(20-60cm);pumiceous granule pebble gravel bearing(34-57cm);pumiceous sandstone(57-60cm);15% pumice?(34-45cm)","vitric sandstone,mafic?(20-60cm);pumiceous granule pebble gravel bearing(34-57cm);pumiceous sandstone(57-60cm);15% pumice?(34-45cm)",large scattered forams and nannos(60-72cm),"med-grained sand(45-60cm);fine-grained sand(34-45cm);very fine-grained sand(20-34cm);max angular pumice clast size=8mm?,medium=4mm?,15% pumice? & 85% matrix?(34-45cm)",,,R,30.92203,140.00378,0267.90,26809,26861
126,788,D,007,Rotary,01,NIS,000,,,150,,,pumiceous conglomerate(45-150cm);vitric sandstone(8-45cm);nannofossil-rich claystone(0-8cm),dark greenish gray w/ scattered white forams @ 4-8cm(0-8cm);grayish black w/ greenish gray pumice w/ dark grayish brown rim at 45-56cm(8-150cm),10y 4/1(0-8cm);n2/ w/ 5gy 6/1 pumice w/ 2.5y 4/2 rim at 45-56cm(8-150cm),,moderately fragmented,"pumiceous conglomerate(45-150cm);vitric sandstone(8-45cm);20% granules,60% pebbles(45-56cm);40% granules,30% pebbles(56-150cm);pumice and pumice clasts",pumiceous conglomerate(45-150cm);vitric sandstone(8-45cm);pumice and pumice clasts,nannos(0-8cm);forams(4-8cm),"20% sand,20% granules,60% pebbles(45-56cm);30% sand,40% granules,30% pebbles(56-150cm);sand-sized forams(4-8cm);max round to subangular pumice size is 32mm @ 45-56cm & 22mm @ 56-150cm;poorly sorted(8-45cm);max pumice clast size is 3mm at 8-45cm;crs-grained sand(8-56cm)",,,R,30.92203,140.00378,0277.50,27750,27900
