Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 712,A,Initial Reports          ,       4.700,    2.900000,LO Dendroglobigerina altispira
,,,,,,
115, 712,A,Initial Reports          ,      14.650,    4.300000,LO Solenosphaera omnitubus
,,,,,,
115, 712,A,Initial Reports          ,      14.700,    4.500000,FO Nitzschia jouseae
,,,,,,
115, 712,A,Initial Reports          ,      17.550,    4.600000,FO Ceratolithus rugosus
,,,,,,
115, 712,A,Initial Reports          ,      19.380,    5.000000,LO Discoaster quinqueramus
,,,,,,
115, 712,A,Initial Reports          ,      30.970,    8.200000,FO Discoaster berggrenii
,,,,,,
115, 712,A,Initial Reports          ,      48.100,   10.800000,FO Catinaster coalitus
,,,,,,
115, 712,A,Initial Reports          ,     110.500,   30.200001,FO Sphenolithus ciperoensis
,,,,,,
